asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
3432129-1,30885253,Lapland Hotels Oulu,Kirkkokatu 3,90100,OULU,Oulu,Lapland Hotels City Oy,03.07.2024,
2096181-0,30889415,Putte's Bar & Pizza,Unikkotie 5 A,1300,VANTAA,Vantaa,Safe Invest Oy,01.02.2026,
3391636-5,30883451,Ravintola Malmin Mestari,Malmin Kauppatie 18,700,HELSINKI,Helsinki,Namaste Malmi Oy,28.11.2023,
2619853-7,30071290,Lounas-kahvila Potukka,Jylpyntie 7,48220,KOTKA,Kotka,Food Serveri Oy,01.06.2021,
0182811-7,30881573,Onnela-Kahvila,Onnelantie 45,63610,TUURI,Alavus,Veljekset Keskinen Oy,29.05.2023,
2097575-3,30883555,Ceidas,Seppä-Kallen kuja 1,2430,MASALA,Kirkkonummi,Catering Ceidas Oy,08.01.2024,
2153325-2,1027521,Kahvila-Ravintola Kaks Ruusua,Ahlströminkatu 25 A,78250,VARKAUS,Varkaus,Ravintola Kaks Ruusua Oy,03.12.2007,
3362508-2,30886926,Santala Pub&Bistro,Tullikatu 8,21100,NAANTALI,Naantali,Santala B&L Oy,01.04.2025,31.03.2026
2986712-6,30885641,Juhlaranta,Säviän vanhatie 173,72550,SÄVIÄ,Pielavesi,Wanha Tietola Oy,01.09.2024,
1155491-4,1017568,Uusi-Yijälän Patapirtti,Yijälänsalmentie 190,42100,JÄMSÄ,Jämsä,Uusi-Yijälän tila,07.02.2005,
2390817-7,1040740,Mestarin Kievari,Kirkkokatu 9,98100,KEMIJÄRVI,Kemijärvi,Hotelli Kemijärven Kievari Oy,01.03.2012,
0554276-5,1060346,Kahvila Wilhelmiina,Vilhonkatu 6,24100,SALO,Salo,Kahvila Willie Oy,30.04.2018,
3100647-2,1070055,Itsudemo Skanssi,Bastioninkatu 4 D,20730,TURKU,Turku,Mantang Oy,08.01.2021,
1452618-5,1028068,Kirstulan Kartano,Pälkänentie 166,13600,HÄMEENLINNA,Hämeenlinna,Kirstulan Kartano,10.03.2008,
2777894-7,1065462,Päiväkahvibaari Teurastamo,Työpajankatu 2 b r 11,580,HELSINKI,Helsinki,HKP Päiväkahvibaari Oy,20.06.2019,
2507488-2,1071477,Linnasaari 1 Vesibussi,Porosalmentie 313,58900,RANTASALMI,Rantasalmi,Järvisydän Oy,18.06.2021,
0871405-9,1058844,Health to Organic Cafe&Deli Kaleva,Solistinkatu 2-4,90140,OULU,Oulu,Uniresta Oy,11.12.2017,
2161586-4,1076621,Nanapo,Fredrikinkatu 46,100,HELSINKI,Helsinki,Moon Finland Oy,15.03.2023,
1952494-7,1052292,Escape,Kauppakatu 32,40100,JYVÄSKYLÄ,Jyväskylä,NoHo Partners Oyj,16.12.2015,
3433734-9,30884427,Hotel Katajanokan Vankila / Ravintola Linnankellari,Merikasarminkatu 1 a,160,HELSINKI,Helsinki,Hotel Helsinki City Center Oy,02.05.2024,
2781081-2,1056751,RPS Taproom,Siikaranta 3 B,70620,KUOPIO,Kuopio,RPS Brewing Oy,27.04.2017,
3370334-3,30883865,KhaoSuk,Helsingintie 8,24100,SALO,Salo,Salon Thairavintola Oy,01.03.2024,
3427778-8,30883895,Ravintola Frans,Marjaniementie 783 F,90480,HAILUOTO,Hailuoto,Tällä Tiellä Oy,11.03.2024,
3101176-5,1067480,Ihana Kahvila Baari,Aleksanterinkatu 7,100,HELSINKI,Helsinki,Joujouhki Design Oy,14.01.2020,
3416040-8,30884635,Supear,Kulmavuorenkatu 4 M2,500,HELSINKI,Helsinki,Supear Oy,15.06.2024,
3507314-6,30886763,Ravintola Carni,Hallituskatu 20,13100,HÄMEENLINNA,Hämeenlinna,Fortuvia Oy,03.03.2025,
3554261-9,30888695,Itsudemo Sushi ,Hämeenkatu 6,33100,TAMPERE,Tampere,Xinhui Oy,15.09.2025,
0804744-4,30069703,Pirkkalan Kotipizza,Palmrothintie 2,33950,PIRKKALA,Pirkkala,Sirpa Koivunen Ky,01.11.2020,
0884943-9,1778002,Seo kahvila Heinävaara,Ilomantsintie 2205a,82110,HEINÄVAARA,Joensuu,Heinävaaran Autohuolto ja Baari Oy,01.03.2018,
2755512-9,1055418,Juthbacka Hotell & Restaurang,Juthasvägen 34,66900,UUSIKAARLEPYY,Uusikaarlepyy,Juthbacka Mat och Boende Ab,21.11.2016,
2422641-8,1039132,Ravintola Bar K,Kauppakatu 11,33200,TAMPERE,Tampere,Pubiaika Oy,01.10.2011,
3007391-3,1067915,Antell Explorer ja Antell Acqua,Tammasaarenkatu 1-7,180,HELSINKI,Helsinki,Antell Eteläinen Oy,01.04.2020,
3177719-7,30072313,Kauttuan Ruukinkartano,Sepäntie 3,27500,KAUTTUA,Eura,Kauttuan Ruukinkartano Oy,01.11.2021,
3215739-5,30889067,Pubi.fi,Ivalontie 12,99800,IVALO,Inari,Sarala Holding Oy,17.11.2025,
3299141-9,30881769,HYMY Sushi Ravintola,Mäkelänkatu 16 L3,510,HELSINKI,Helsinki,Onnekas Miia Oy,29.05.2023,
1046809-6,1053538,Finlandia Hotelli Seurahuone,Torikatu 24,67100,KOKKOLA,Kokkola,Merinomet Oy,01.01.1960,
3584052-8,30889287,Una pizzeria,Kauppamiehenkatu 1,45100,KOUVOLA,Kouvola,Karmafactory Oy,15.01.2026,
0186204-0,30884682,Kuhmon Kamarimusiikin iltavastaanotto,Pajakkakatu 2,88900,KUHMO,Kuhmo,Kuhmon kaupunki,22.07.2024,
1447914-7,1059804,Scandic Atlas,Haapaniemenkatu 22,70110,KUOPIO,Kuopio,Scandic Hotels Oy,17.04.2018,
2044080-4,30063671,BANGKOK 9 ISO-OMENA,Piispansilta 11 LT G-185,2230,ESPOO,Espoo,Thai Ravintola Helsinki Oy,09.04.2020,
2846818-2,30887372,Peltosaaren Urheilupuisto (pesäpallo kenttä),Hj.Elomaankatu 6,11130,RIIHIMÄKI,Riihimäki,Riihimäen Pool & Sports Cafe Oy,29.04.2025,
2838897-5,1057769,Cafe Monami,Karavaanikatu 4,980,HELSINKI,Helsinki,Cafe Monami Oy,02.11.2017,
1761875-5,30071707,Rinneravintola Sivakka,Tievantie 4,99130,SIRKKA,Kittilä,Oy Levi Restaurants Ltd,21.06.2021,
0901666-6,1011736,KvevlaxUF:s lokal,Veikarsvägen 21,66530,KOIVULAHTI,Mustasaari,Kvevlax Ungdomsförening r.f.,01.03.2018,
2764547-4,1055257,Haikon Kartano,Haikkoontie 114,6400,PORVOO,Porvoo,Hotel Haikko Oy,01.01.2017,
0762343-8,1022839,Ravintola Kannas,Eerikinkatu 43,180,HELSINKI,Helsinki,Casa Ravintolat Oy,01.06.2006,
1893056-4,1068702,Draken Kebab,Hamngatan 11,22100,MARIEHAMN,Maarianhamina - Mariehamn,Amin Poor Khadijeh,01.11.2021,
0947651-5,1047912,Lyytin Pub,Kauppakuja 1,98800,SAVUKOSKI,Savukoski,Samperi Oy,01.07.2014,
1003103-8,1050174,Restaurang Sittkoffska Gården,Torggatan 13 A,22100,MARIEHAMN,Maarianhamina - Mariehamn,Mariepark Ab,01.04.2015,
1807511-5,1054348,Lahden Upseerikerho,Hennala,15700,LAHTI,Lahti,Etelä-Suomen Juhlapalvelu Ky,13.02.2003,
1092365-0,1032894,Kulttuuritehdas Kehräämö,Pohjoisranta 11,28100,PORI,Pori,Rakastajat-teatterin kannatus ry,01.08.2013,
2779640-8,30061110,Café Hallonblad,Storgårdinkatu 1,21600,PARAINEN,Parainen,Rebelle Bakery Oy,03.11.2022,
2296585-8,1033640,Ravintola Länsitupa,Kuulakuja 5,1280,VANTAA,Vantaa,Oy MN Brother & Sister Ltd,08.12.2009,
3013213-5,30069573,Seksico Tacos,Laivurinkatu 10,150,HELSINKI,Helsinki,Seksico Foods Oy,01.11.2020,
2916903-7,1065574,Härlem,Lentovarikonkatu 1,33900,TAMPERE,Tampere,H5 Ravintolat Oy,01.07.2019,
3302027-8,30887154,Cafe kompass,engelsbyntie 9,25700,KEMIÖ,Kemiönsaari,tmi Hanna Lehtola,01.05.2025,
2335507-4,1060325,"Konttiravintola Morton, Kuopio",Haapaniemenkatu 20,70100,KUOPIO,Kuopio,Emäpitäjän Anniskeluravintolat Oy,27.04.2018,
3106232-7,1073188,Sir' Smoke BBQ Riihimäki,Tehtaankatu 1,11710,RIIHIMÄKI,Riihimäki,Sir'Smoke BBQ Oy,17.01.2022,
3494597-7,30886370,Turkinpippuri,Pekkalantie 20,15560,NASTOLA,Lahti,NASTOLAPIPPURI OY,01.01.2025,
2182364-7,1028468,Kalevan Krouvi,Kalevankatu 51,180,HELSINKI,Helsinki,M & D Ravintola Oy,21.04.2008,
2909279-7,1066217,Nikolainkulma,Asemakatu 6,40100,JYVÄSKYLÄ,Jyväskylä,F-Restaurant Group Oy,01.09.2019,
3360468-7,30884712,Teboil Kirkkokatu,Kirkkokatu 35 a,80100,JOENSUU,Joensuu,Galaxy Point Oy,01.06.2024,
0932038-5,30052139,Sikabaari,Savontie 1670,84880,YLIVIESKA,Ylivieska,Esko Hannula Oy,10.03.2021,
3121071-3,1068017,Rikalanmäki Catering,Rikalantie 74,24800,HALIKKO,Salo,Rikalanmäki Catering Oy,14.04.2020,
3287234-8,1076806,Kajabacan Viineri,Kajalahdentie 20,31720,URJALANKYLÄ,Urjala,Kajalahti Oy,06.04.2023,
2255239-1,30031514,Siipibaari,Mastontie 2,33470,YLÖJÄRVI,Ylöjärvi,Sippuran Kanabaari,03.04.2020,
3453306-7,30886315,Kemin Karting Center,Karjalahdenkatu 18,94600,KEMI,Kemi,Kemin Karting Center Oy,05.12.2024,
0992813-9,1038105,Lokkilinna,Matkailutie 199,85100,KALAJOKI,Kalajoki,Kalajoen Lokkilinna Oy,01.05.1995,
2213447-2,1030018,Cafe London Pub,Keinulaudankuja 4 D 43,940,HELSINKI,Helsinki,Bolaka Avoin yhtiö,25.09.2008,
3427170-6,30884355,Helmer H,Vanhatie 3,83900,JUUKA,Juuka,Halfmoon Group Oy,01.05.2024,
3395228-6,30883357,Ravintola Nostalgia,Elimäentie 54,46910,ANJALA,Kouvola,Eagle-Yhtiöt Oy,05.12.2023,02.03.2026
1468925-9,1011355,Vännin Ankkuri,Niemeläntie 166,78200,VARKAUS,Varkaus,Leppävirran Niemilomat Oy,02.07.2001,
3012569-9,30887077,Thai kitchen,Nuppulantie 43,20320,TURKU,Turku,Thai Curry Food by Leki,04.04.2025,
2203565-0,1076334,Megazone Lahti Kauppakatu 23,Kauppakatu 23,15140,LAHTI,Lahti,Jätkähai Oy,01.02.2023,
3222781-6,30884489,Kahvio Hehku,Kenkätehtaankatu 1,5900,HYVINKÄÄ,Hyvinkää,Hehkufood Oy,20.05.2024,
3417486-9,30888986,Hotel Sallavalkea & Resort,Savukoskentie 1,98900,SALLA,Salla,Lundell Development Oy,04.11.2025,
3460626-2,30885778,Inferno,Uudenmaankatu 1 ,5800,HYVINKÄÄ,Hyvinkää,Bunelan Oy,19.09.2024,
0792132-0,1049479,Kahvila-Konditorio Houkutus,Kauppakatu 49,70110,KUOPIO,Kuopio,Pakkopulla Oy,28.01.2015,
1035430-4,1172728,Pub Heinähattu,Vaasankatu 23,500,HELSINKI,Helsinki,Kallion taide ja työ oy,01.06.2007,
2450176-6,1040722,Koljonvirta Camping ravintola,Ylemmäisentie 6,74120,IISALMI,Iisalmi,Helemijä sijoille Oy,16.04.2012,
2689102-4,1050670,Bar & Café Perätupa,Keskustie 9,61100,PERÄSEINÄJOKI,Seinäjoki,Tuulan Baari,04.06.2015,
0895205-7,1037871,Korundi Cafe & Restaurant,Lapinkävijäntie 4,96100,ROVANIEMI,Rovaniemi,Arktikum-palvelu Oy,10.05.2011,
0190431-9,1871902,Nuijamiesten Lava,Lavantie,91300,YLIKIIMINKI,Oulu,Ylikiimingin Nuijamiehet r.y.,01.03.2018,
0165735-4,30048659,WHD Gård,Nurmaankyläntie 90,52960,NURMAA,Mäntyharju,Woikoski Holding Oy,01.06.2018,
1814605-9,1025094,Neste Kuusamo,Kitkantie 83,93600,KUUSAMO,Kuusamo,Wetteri Auto Oy,01.03.2018,
2645403-5,1052463,Ravintola Caverna,Yliopistonkatu 5,100,HELSINKI,Helsinki,NTCaverna Oy,01.02.2016,
0142122-9,1048850,Radisson Blu Marina Palace Hotel,Linnankatu 32,20100,TURKU,Turku,Turun Osuuskauppa,01.01.2015,
1055483-2,30884547,Kesäkahvila Kiessi,Tallitie 18,49980,RAVIJOKI,Virolahti,Harjun Oppimiskeskus Oy,17.05.2024,
0712172-9,1475118,Mi Casa,Petsamonkatu 68,11120,RIIHIMÄKI,Riihimäki,Leijona Keskus Oy ,06.03.2000,
3495704-6,30887825,Ravintola Puistola,Pakkahuoneenkatu 15,90100,OULU,Oulu,Buca-Rest Oy,03.06.2025,
2632449-2,1062313,Suvilahden TBA,"Kaasutehtaankatu 1, rakennus 5",540,HELSINKI,Helsinki,Beaver City Restaurants Oy,07.06.2019,
2468332-8,30068170,Cafferie,Merikatu 1,10900,HANKO,Hanko,Cafferie Oy Ab,07.04.2020,
1033801-3,30074237,Sallan Poropuisto,Hautajärventie 111,98900,SALLA,Salla,Salla Wilderness Park Oy,01.06.2022,
2868910-2,1060911,Skiffer Matinkylä,Puolikkotie 6 LT 1,2230,ESPOO,Espoo,ROYAL RIVERS OY,21.05.2018,
3143762-7,30882213,MONA LISA  bar & lounge club  ,YLÄKAUPINKUJA 2,2360,ESPOO,Espoo,SARDER TRADERS OY,01.07.2023,
3553764-1,30888925,Restaurant Vazi,Konttisatamakatu 2 LT4,540,HELSINKI,Helsinki,Suomen Iberia Oy,20.11.2025,
1637351-4,1172411,Merihaan Palloilutalon kahvila,Haapaniemenkatu 14 B,530,HELSINKI,Helsinki,Merihaan Pallohalli Oy,01.03.2018,
2798849-3,30887660,Brännskärs Kafé Salve,Brännskär 1,21650,LILLANDET,Parainen,Living Archipelago AB,01.06.2025,
2577931-3,30883806,Bistro Qulma,Mariankatu 13b,170,HELSINKI,Helsinki,Wan Dao Oy,01.03.2024,
2114468-7,30883678,Pikku Berliini & Punainen Paroni,Hallituskatu 11,95400,TORNIO,Tornio,Tornio City Hotel & Restaurants Oy,01.02.2024,
3170314-7,30886565,Pho Nokis Ravintola,Urho Kekkosenkatu 1,100,HELSINKI,Helsinki,Kampizza Oy,03.02.2025,
2851612-1,30886772,Ravintola Styyrpuuri,Laivarannantie ,34600,RUOVESI,Ruovesi,Elämänlanka-Ravintolat Oy,30.04.2025,
2811591-8,1074129,Qstock 2023 / Oulu 2026,Linnansaari,90100,OULU,Oulu,Qstock Oy,28.07.2022,
2003263-2,30043890,Bar Loosister,Hämeentie 50,500,HELSINKI,Helsinki,Fun House Catering Oy,03.11.2018,
2649848-4,1064341,Ravintola Maritori,Puusepänkatu 4,880,HELSINKI,Helsinki,Food Camp Finland Oy,08.04.2019,
2286812-6,1040188,Norlandia Care Tampere Hotel,Biokatu 14,33520,TAMPERE,Tampere,Norlandia Care Oy,04.01.2012,
2876679-6,1059416,Ravintola BlueTime,Pruukintie 3,23600,KALANTI,Uusikaupunki,Ravintola BlueTime Oy,16.01.2018,
3444664-1,30884838,Ruokoniemen ravintolat oy,Ruokoniementie 4,41500,HANKASALMI AS,Hankasalmi,Ruokoniemen Kesäravintola Oy,05.06.2024,
1994968-9,1021334,Stadshotellet & Nöjescenter,Kanavapuistikko 13,68600,PIETARSAARI,Pietarsaari,Comfort Family Hotel Oy Ab,03.11.2005,
3136073-8,30074518,Kotipizza Alppila,Kirstinkatu 15,510,HELSINKI,Helsinki,Saha&Mondal Oy,01.06.2022,
3178193-8,30888373,Heräämå bar,Sturenkatu 49,550,HELSINKI,Helsinki,Amena Akbor Oy,01.08.2025,31.07.2026
1881261-3,1046479,Sportbaar Mo'de,Viipurinkatu 18,510,HELSINKI,Helsinki,T:mi Mahamud Ali Hyder,04.03.2014,
3379310-7,30882709,Zarillo,Otavalankatu 9,33100,TAMPERE,Tampere,LaMoro Oy,15.08.2023,
2290066-7,30888460,Hanko Aasia Rinteenkulma,Koskikatu 25,96200,ROVANIEMI,Rovaniemi,Sushi World Oy,10.09.2025,
1842135-6,1014096,Ravintola New City,"Kirkkotallintie 4, lh 16",2400,KIRKKONUMMI,Kirkkonummi,Tmi Lin Dafeng,01.03.2018,
0754176-6,1475774,"Savion Lava, Olutterassi",Saviontie 1312,41400,LIEVESTUORE,Laukaa,Laukaan Sosialidemokraattinen Kunnallisjärjestö Ry,01.03.2018,
3021832-6,30068609,Portside Trattoria,Sipoonranta 10 LT 8-9,1120,VÄSTERSKOG,Sipoo,Nordic Royal Gastro Oy,01.03.2022,
0956492-9,1002235,Panimoravintola Koulu,Eerikinkatu 18,20100,TURKU,Turku,Turun Panimo Oy,12.01.1998,
2318351-6,1038203,Heikin Leipä,Saarikylientie 888,36570,KAIVANTO,Kangasala,Haavisto Oy Saarikylät,01.03.2018,
2653883-7,30883184,Juoma Tauko Pubbilo,Mantsintie 1-3,82900,ILOMANTSI,Ilomantsi,Tmi Taukoherkut,24.10.2023,
3482759-1,30887088,HotRock-Aitta,Aittatori 9,90100,OULU,Oulu,HotRock & Grill Oy,04.04.2025,
0116659-8,1016686,Linnanmäen Ravintolat,Tivolikuja 1,510,HELSINKI,Helsinki,Lasten Päivän Säätiö sr,16.04.2004,
1101118-6,1057502,La Torrefazione Oulu,Kauppurienkatu 15,90100,OULU,Oulu,La Torrefazione Oy,14.06.2017,
2351680-0,1036055,Gustav  Wasa,Rådhusgatan 24,65100,VAASA,Vaasa,Ab Kvhell Oy,01.10.2010,
0480707-1,1870260,Kahvi- ja ruokabaari P Jäppinen,Haminantie 2,91100,II,Ii,Paavo Jäppinen Ky,01.03.2018,
0146765-7,30028442,Ravintola Viikinsaari,Viikinsaari,33200,TAMPERE,Tampere,Suomen Hopealinja Oy,28.04.2018,
0727500-7,1077013,Rauma Golf Klubi,Ala-Pomppustentie 20,26510,RAUMA,Rauma,Golfrauma Oy,14.04.2023,
2103303-9,1030793,Riistaravintola Pikku Peura,Kinnulantie 695,69450,YLI-LESTI,Lestijärvi,Pikku Peura Ky,17.12.2008,
2219115-1,1030900,Ravintola Yang's,Klaukkalantie 55,1800,KLAUKKALA,Nurmijärvi,Xiao Ling,01.01.2010,
2734934-1,30882161,Taiteentalo kahvila ja makasiinit,Nunnankatu 4,20700,TURKU,Turku,Impivaaran Tähdet Oy,21.06.2023,
2578843-9,1046297,Ravintola Kaskis,Kaskenkatu 6,20700,TURKU,Turku,Liemiset Oy,13.02.2014,
2653762-3,1068906,Ravintola Merta,Työpajankatu 8,580,HELSINKI,Helsinki,Palmia Oy,03.08.2020,
0604147-9,1051003,Riihimäen Keilahalli,Pohjolankatu 6,11120,RIIHIMÄKI,Riihimäki,Tiainen Bowling Oy,01.03.2018,
3481000-1,30887389,Asema 77,Lönnrotintie 12 b,9220,SAMMATTI,Lohja,Mendoza Oy,30.04.2025,
2339916-5,1058566,Lounashuone Eagle,Kyminlinnantie 6,48600,KOTKA,Kotka,K & P-Palvelut Avoin yhtiö,24.10.2017,
2824555-2,1063466,Oy Arctic Land Adventure Ltd,Käsivarrentie 12411,99490,KILPISJÄRVI,Enontekiö,Oy Arctic Land Adventure Ltd,02.01.2019,
2199747-9,30888835,Rinneravintola Knööli,Offpiste 4,99550,ASKA,Sodankylä,Lapland Hotels Lappi Oy,03.10.2025,
2199747-9,30029438,Lapland Hotels Olos,Olostunturi,99300,MUONIO,Muonio,Lapland Hotels Lappi Oy,26.04.2018,
0953838-4,1052306,Ravintola FACTORY,Salomonkatu 17,100,HELSINKI,Helsinki,Ravintotalot Oy,12.01.2016,
3242202-1,1072972,Ravintola Tomaatti Sushi Buffet,Pratikankuja 4,1900,NURMIJÄRVI,Nurmijärvi,Li Yin Oy,13.12.2021,
3350496-9,30881434,Ristorante Castello ,Vanha Helsingintie 22,700,HELSINKI,Helsinki,Ristorante Castello Oy,10.05.2023,
1762620-2,1014198,Hampushalli,Petäjäsalmentie 494,93277,IINATTIJÄRVI,Pudasjärvi,Iinattijärven Nuorisoseura r.y.,01.03.2018,
0210398-6,1023908,Ohjelmapalvelu Elämyskeskus,Vuollikka,99400,ENONTEKIÖ,Enontekiö,Jussan Tupa Oy,01.12.2006,
2487825-6,30882534,kokouspoukama oy,emäsalontie 152,6950,EMÄSALO,Porvoo,Kokouspoukama Oy,25.07.2023,24.07.2026
3108064-8,1070436,Pub Olarin Ossi,Sammalkalliontie 5,2210,ESPOO,Espoo,MESTA RAVINTOLAPALVELUT OY,11.03.2021,
2816555-2,1056423,Oluthuone Huismann,Torikatu 27,67100,KOKKOLA,Kokkola,Huima Oluthuone Oy,01.04.2017,
2186581-2,1044161,Pizza Service,Kirkkotallintie 4 A 3,2400,KIRKKONUMMI,Kirkkonummi,LULI PALVELUT OY,01.03.2018,
3502328-8,30887408,Ravintola Mylly ,Martinkatu 7,20810,TURKU,Turku,Miimu Oy,01.05.2025,
2760432-2,1076582,Pastelaria Brasil,Asemapäällikönkatu 3 Lt 2,520,HELSINKI,Helsinki,Pastelaria Brasil,24.02.2023,
2427734-6,30068382,Kart in Club Vantaa,Katriinantie 31,1510,VANTAA,Vantaa,Delian Oy,20.04.2021,
1567279-0,1011396,Eurajoen Jäähalli,Kirkkotie 274,27100,EURAJOKI,Eurajoki,Eurajoen Jäähalli Oy,01.03.2018,
3472709-9,30885923,Bistro Inkoo,Ola Westmanin puistotie 2,10210,INKOO,Inkoo,HERMES MURO OY,11.10.2024,
2596525-5,1047296,Kuunari Elina,Länsisatama,80100,JOENSUU,Joensuu,60's Palaver Oy,22.05.2014,
2794569-6,30885885,Groom Parturit / Groom Loft,Sibeliuksenkatu 18-22,4400,JÄRVENPÄÄ,Järvenpää,B-Unit Oy,09.10.2024,
0966826-9,30883220,Pataässä Vaasa,Kauppapuistikko 15,65100,VAASA,Vaasa,Pataässä Vaasa Oy,26.10.2023,
2997770-4,30065410,Barley & Bait,Välimerenkatu 20 LH 2,220,HELSINKI,Helsinki,Barley&Bait Ravintolat Oy,15.04.2020,
0915544-7,30069067,gr8 Salmisaaren keilahalli,Energiakatu 3,180,HELSINKI,Helsinki,System-300 Finland Oy,17.07.2020,
3199400-1,30073807,Ravintola Krook - Ruukkigolf,Hiekkamäentie 100,10420,POHJANKURU,Raasepori,Ravintola Krook Oy,01.04.2022,
2160969-1,1030947,Pub Kummisetä,Salpakankaantie 2,15860,HOLLOLA,Hollola,Rumeli Oy,01.03.2018,
2610169-4,30046747,Ravintola Nallikari,Nallikarinranta 15,90510,OULU,Oulu,ProDine Oy,01.05.2018,
3377332-5,30882774,Muhos Pizza & Kebab,Valtatie 17 A 4,91500,MUHOS,Muhos,Tigris Muhos Oy,01.09.2023,
2620956-6,1047991,Pub Chen,Itämerenkatu 12 F 9,180,HELSINKI,Helsinki,Ke Fei Yang,28.07.2014,
2958609-2,1071725,Ravintola Danphe,Kauppakaari 4,4200,KERAVA,Kerava,Mata Oy,25.06.2021,
2824832-3,1058367,Ravintola Itsudemo,Salomonkatu 3,100,HELSINKI,Helsinki,Iso Tiger Oy,05.09.2017,
3234586-3,1072487,Lankku Pupi,Kissakuusentie 3,72100,KARTTULA,Kuopio,Lankku Pupi Oy,01.12.2021,
2196357-8,1051606,Pancho Villa Tornio,Länsiranta 10,95400,TORNIO,Tornio,JH-Ravintolat Oy,01.03.2018,
3359046-5,30887260,Antalya,Laukaantie 13,41340,LAUKAA,Laukaa,Kizilelma,17.04.2025,16.04.2026
2476151-7,1041883,Rock House Kulma,Kauppakatu 13,87100,KAJAANI,Kajaani,Rock House Kulma Oy,01.07.2012,
0475196-0,1045188,Aronkeidas,Seinäjoentie 112,61850,KAUHAJOKI AS,Kauhajoki,Elevaara Oy,20.08.2013,
0963746-2,30056599,Kahvila Poltti,Yliskyläntie 1411,39580,RIITIALA,Ikaalinen,Poltinkoski Golf ry,01.05.2020,
2797990-9,1072846,Nepalilainen ravintola bhanchhaghar,Turuntie 5,24100,SALO,Salo,CHITRALEKHI OY,25.11.2021,
1583142-1,1009926,Puukerho,Virtatie 54,94500,LAUTIOSAARI,Keminmaa,Jokikeskus Oy ,19.05.2000,
3487433-9,30886789,Cook Parkano,Parkanontie 64,39700,PARKANO,Parkano,Tmi YD,05.03.2025,
3368681-1,30884973,Quality Hotel Sveitsi,Härkävehmaankatu 4,5900,HYVINKÄÄ,Hyvinkää,Hotel Hyvinkää Oy,12.06.2024,
0858726-4,30881407,Kalles Inn Resort,Klobbskatvägen 189,65970,SÖDERUDDEN,Mustasaari,Kalles Inn Resort Ab Oy,08.05.2023,
1949229-5,1020737,Ravintola Taverna Zorbas,Läntinen Brahenkatu 4 a,510,HELSINKI,Helsinki,Kumari Oy,09.09.2005,
3165401-5,1069794,Saino Nepalilainen Ravintola,Mariankatu 20,7900,LOVIISA,Loviisa,DAJUBHAI OY,02.12.2020,
2038430-4,30889393,Ravintola Huvilinna,Leiritie 2,90510,OULU,Oulu,Vauhtipuisto Oy,01.02.2026,
1083994-2,1061395,Prinsessa Armaada,Satamatori 10,53900,LAPPEENRANTA,Lappeenranta,Armpa Oy,01.01.1960,
0709371-3,1772218,Kisa-Grilli-Bar,Osmajoentie 63,78210,VARKAUS,Varkaus,Kisapuiston Ruokapalvelut Oy,01.03.2018,
3352121-6,30882183,Cafe Rantsu,Rantabulevardi 14,94100,KEMI,Kemi,Pitopalvelu Makia Oy,23.06.2023,
2784038-4,30074995,Kotipizza Lapua,Poutuntie 4,62100,LAPUA,Lapua,Turpan Oy,21.07.2022,
3515663-8,30887880,Hotelli Leikari,Haminantie 261,48810,KOTKA,Kotka,Lisaurora Oy,05.06.2025,
3346692-3,30885221,Naissaaren Upeen kahvila,Naissaarentie 2,40800,VAAJAKOSKI,Jyväskylä,Upeeta Oy,03.07.2024,
0180252-3,1275061,Mietaan Nuorisoseura ry.,Mietaantie 392,61370,LOHILUOMA,Kurikka,Mietaan Nuorisoseura r.y.,26.12.2009,
2749667-5,30882990,Kauppi Sports Center,Kuntokatu 17,33520,TAMPERE,Tampere,Sporty World Oy,01.11.2023,
1367426-6,1172880,Ravintola Pizzeria Juvan Hovi,Pieni Teollisuuskatu 5,2920,ESPOO,Espoo,T:mi Aliriza Yildizay,01.01.2022,
0564117-3,1034129,Lomakylä Kultahiekat,Manamansalontie 3881,88340,MANAMANSALO,Vaala,Kultahiekat Oy,01.05.2014,
2232647-4,1071235,Santtioranta Camping,Kalalokkikuja 14,23500,UUSIKAUPUNKI,Uusikaupunki,Vaspuuki Oy,11.06.2021,
2511444-2,30043688,Pastis,Pieni Roobertinkatu 2,130,HELSINKI,Helsinki,Muru Atelier Oy,19.05.2020,
2813527-3,1069194,Ravintola Talonpöytä Kuusamo,Kirkkotie 23,93600,KUUSAMO,Kuusamo,Kuusamon Talonpöytä Oy,01.09.2020,
3550988-6,30888887,Toros Texmex ravintola,Hämeenkatu 21,15110,LAHTI,Lahti,Fer-Hart Oy,01.11.2025,
3494332-2,30886552,Nepalilainen Ravintola Phewa,Kinnarinkatu 1,4430,JÄRVENPÄÄ,Järvenpää,Mayalu Oy,01.02.2025,
2007737-1,1021813,Pub Markus,Torikatu 6,44100,ÄÄNEKOSKI,Äänekoski,Sohlmayer Oy,01.02.2006,
0291431-6,1074997,Vihdin Kino,Riihitie 2,3400,VIHTI,Vihti,Vihdin Kino kommandiittiyhtiö,01.08.2022,
0957549-2,1056154,Hotelli Kalliohovi,Kalliokatu 25,26100,RAUMA,Rauma,Rauman Hovi Oy,01.01.2004,
3013614-4,1066681,Pizzeria-Ravintola Zara,Tuiskutie 3,90630,OULU,Oulu,Talvikankaan ravintola Oy,17.10.2019,
