asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
3193195-9,1075504,Bar Tuiteri,Polttolinja 19,40520,JYVÄSKYLÄ,Jyväskylä,K-S Viihtyy Oy,30.09.2022,
2929116-3,1062587,Cafe Aatos,Kaivokatu 37,6100,PORVOO,Porvoo,Cafe Aatos Oy,28.09.2018,
3020566-4,1066627,Teron Pub,Eekintie 1,90540,OULU,Oulu,P Tero Ky,11.10.2019,
0907890-4,1029679,Taitotalon ravintola,Wredenkatu 2,78250,VARKAUS,Varkaus,Sodexo Oy,09.09.2008,
0918164-5,1031178,Lomakeskus Seita,Tiurajärventie 36,95970,ÄKÄSLOMPOLO,Kolari,Ylläksen Loma Oy,30.01.2002,
3508531-5,30887787,Kara ravintola,Hämeentie 9,31500,KOSKI TL,Koski Tl,Kara ravintola & pizzaria,31.05.2025,
2926038-3,1063961,Degerby mat & cafe,Tingsvägen 7,22710,FÖGLÖ,Föglö,Skärgårdslängtan Föglö Wärdshus Ab,01.11.2021,
2227290-4,1073085,Social Sports Club,Henry Fordinkatu 6,150,HELSINKI,Helsinki,Life&Style LSH Oy,01.01.2022,
3355631-2,30888566,Burger Company Munkkivuori,HUOPALAHDENTIE 27,330,HELSINKI,Helsinki,smashin' good oy,25.08.2025,
2632743-1,1071874,Ravintola Golden Leaf Asian Cuisine,Leiviskäpolku 4,440,HELSINKI,Helsinki,Asiatic Oy,01.08.2021,
2794230-5,1055814,Bowler,Yliopistonkatu 29 C,20100,TURKU,Turku,Keilapojat Oy,01.02.2017,
3310758-4,1076602,Kesäterassi Viihtymä,Satakunnankatu 13,27510,EURA,Eura,Viihtymä Oy,28.04.2023,
2290066-7,1076917,Hanko Aasia Mylly,Myllynkatu 1,21280,RAISIO,Raisio,Sushi World Oy,29.03.2023,
2659978-7,1049546,Carnevale Coffee Roastery,Laurinkatu 55,8100,LOHJA,Lohja,Carnevale Coffee Roastery Oy,15.02.2015,
2470163-7,1053111,Long Feng ravintola,Keskuskatu 10 C 28-29,60100,SEINÄJOKI,Seinäjoki,XINLIDA OSAKEYHTIÖ,01.03.2018,
3003365-5,1065451,Jokothai,Asemakatu 11,40100,JYVÄSKYLÄ,Jyväskylä,Jokothai Ky,10.06.2019,
2334327-6,30885666,Café Keilis,seppäläntie 19,7900,LOVIISA,Loviisa,Halfdrys Oy,02.09.2024,
0567671-2,1036267,ABC Alavus,Piirantie 1,63300,ALAVUS,Alavus,Etelä-Pohjanmaan Osuuskauppa,01.03.2018,
0212329-0,1057266,Radisson Blu Grand Hotel Tammer,Satakunnankatu 13 A,33100,TAMPERE,Tampere,Sokotel Oy,01.01.2001,
0820445-4,30050344,Lakeside Golf Klubiravintola,Sastamalantie 1901,38100,SASTAMALA,Sastamala,Lakeside Golf and Country Club Oy,07.04.2020,
2458663-2,1041423,Ravintola Pihvipirtti,Porokartano,99130,SIRKKA,Kittilä,Hullu Poro Oy,06.06.2012,
3009319-9,1069611,Café Hokimylly,Ratasmyllynkuja 1,900,HELSINKI,Helsinki,Café Hokimylly Oy,26.10.2020,
1733544-8,1038396,Puntarikosken Paviljonki,Santaskyläntie 308,38910,ALA-HONKAJOKI,Kankaanpää,Santaskylän kyläyhdistys ry,01.03.2018,
2553308-1,1063069,The One Thai Kitchen,Talvikkitie 7,1300,VANTAA,Vantaa,One Kitchen Oy,01.12.2018,
3245027-6,30073919,SalamaNation,Eerikinkatu 5,100,HELSINKI,Helsinki,Ihan Ytimessä Oy,30.05.2022,
3109973-6,30883795,Kahvila-Ravintola Pikkukarhu,Puolarmaari 12,2210,ESPOO,Espoo,Luulammen Erämaakahvila Oy,15.02.2024,
2114468-7,1063356,Grand Hotel Mustaparta,Hallituskatu 7,95400,TORNIO,Tornio,Tornio City Hotel & Restaurants Oy,28.11.2018,
3413474-4,30887041,Papa Andreas,Pohjoisesplanadi 37,100,HELSINKI,Helsinki,Papa Andreas Oy,01.06.2025,
3239259-8,30882976,Armo,Siltakatu 7,33100,TAMPERE,Tampere,Tyhjä Oy,01.10.2023,
3089313-7,30883773,Lillamor,Uimahallintie 2,20780,KAARINA,Kaarina,Lea Talo Oy,15.02.2024,
3385865-2,30887216,Saunaravintola Kaarna,Uimarannantie 58,20780,KAARINA,Kaarina,Kaarinan Rantaravintolat Oy,16.04.2025,
1900368-2,1008707,Tynkkylän Lomaniemi,Tynkkyläntie 66,58580,VUORINIEMI,Savonlinna,Tynkkylän Lomaniemi,01.06.2004,
2915560-4,1061692,Ravintola Punkaharju Paviljonki,Tuunaansaarentie 4,58450,PUNKAHARJU,Savonlinna,Punkaharju Resort Oy,14.06.2018,
2370877-3,1036665,Bar 62,Metsäpurontie 16,630,HELSINKI,Helsinki,baRcadia Oy,20.12.2010,
3245482-4,1073990,Unkan kaffela,Lohjan tori/Kalevankatu 3,8100,LOHJA,Lohja,Ratiritiralla Oy,30.04.2022,
2581391-3,1052192,Ravintola Deatnu,Ellintie 25,99980,UTSJOKI,Utsjoki,Guolbba Oy,26.12.2015,
3494741-1,30887118,Bröner Vaasankatu,Vaasankatu 13,500,HELSINKI,Helsinki,UMAR.S OY,07.04.2025,
3440160-3,30884709,Bar IhaNainen,Huhdintie 12,31700,URJALA AS,Urjala,LekeLady Oy,31.05.2024,
2994182-4,30887087,Cafe Löfkulla,Lehtimäentie 2,2770,ESPOO,Espoo,Wanha Pehtoori Ravintolat Oy,30.04.2025,29.04.2026
0656029-5,1030325,m/s Katarina,Kauppatori/Pohjoisranta,170,HELSINKI,Helsinki,Royal Line Oy,30.04.2000,
3563006-1,30889211,Caffe Bank ja Grillimakua Oy,Linnalantie 55,54500,TAAVETTI,Luumäki,Grilli Makua Oy,04.12.2025,
1043287-8,1034105,Urkin Piilopirtti,Sasintie 400,39150,PINSIÖ,Ylöjärvi,Urkin Piilopirtti Oy,01.03.2010,
2608790-9,1046696,Black Sheep Pub & Terrace,Isokatu 20,68600,PIETARSAARI,Pietarsaari,Black Sheep Pub & Terrace Ab,25.03.2014,
3093376-8,1067244,Barbers & Beer Company Jätkä,Länsisatamankatu 23,180,HELSINKI,Helsinki,Barbers & Beer Oy,01.02.2020,
1703681-9,30070985,Ravintola Pihlajasaari,Pihlajasaari,150,HELSINKI,Helsinki,Theron Group Oy,01.05.2021,
0198118-9,1275125,Onnela,Lehtimäentie 1,61820,KAINASTO,Kauhajoki,Kainaston Nuorisoseura ry,01.03.2018,
1952816-3,1019951,Marjuska,Vanhatie 58,86600,HAAPAVESI,Haapavesi,Haapaveden Torikulma Oy,27.06.2005,
0155602-7,1053528,Ravintola Frenckell & Piha,Frenckellinaukio 2 H,33210,TAMPERE,Tampere,Juvenes Oy,01.06.2016,
2633205-4,1049076,Flamingo Erotic Club,Antinkatu 13,28100,PORI,Pori,Lagaro-Music Oy,01.12.2014,
3004267-4,1067404,Kahvila Peura,Peuratie 15,99400,ENONTEKIÖ,Enontekiö,Supersopulit Oy,08.01.2020,
0906333-1,30883124,Ravintola Eat On,Riistakuja 1,1740,VANTAA,Vantaa,ISS Palvelut Oy,01.11.2023,
2248192-5,30888678,Golf Center Suomenoja,"Martinsillantie 10, 02270 Espoo",2270,ESPOO,Espoo,Golf Center B2C Oy,01.10.2025,
2796948-7,30884568,PIOPPO,Koivukoskenkatu 17,87100,KAJAANI,Kajaani,Haapala BnB Oy,03.06.2024,
9039623-9,1057991,Café Kåren,Hämeenkatu 22,20500,TURKU,Turku,Kafé Gadolinia Kommanditbolag,01.01.2005,
0217258-6,1034282,Puistokulma,Talkootie 4,1350,VANTAA,Vantaa,Puistokulma r.y.,01.06.1990,
2288051-2,1065396,Studio 9,Hämeentie 44,500,HELSINKI,Helsinki,Helsingin Taika Oy,04.06.2020,
2467512-5,1066689,Pancho Villa IdeaPark,Suupohjantie 57,60320,SEINÄJOKI,Seinäjoki,Vest-Ravintolat Oy,11.11.2019,
0168170-9,1015035,ABC Kitee,Kiteentie 20,82500,KITEE,Kitee,Pohjois-Karjalan Osuuskauppa,01.03.2018,
3132985-3,30068323,På Krogen,Kalkkirannantie 556-2,1180,KALKKIRANTA,Sipoo,Palvelimo Oy,01.06.2020,
0640178-8,1031305,Mikontalon Ravintola,Perinnekylä,34800,VIRRAT,Virrat,Ravintola ja pitopalvelu Niemelä Ky,01.06.1989,
3018358-1,1070196,Zhuang Yuan Lou Kiinalainen Ravintola,Tullikatu 6,33100,TAMPERE,Tampere,Shuangyu oy,02.02.2021,
2978448-6,1074885,The Great Escape,Kauppakatu 5,87100,KAJAANI,Kajaani,Gr8 Escape Oy,01.07.2022,
0876581-7,1271423,Kahvila Rattaanpyörä,Yrjönkatu 27,28130,PORI,Pori,Satakunnan Hansa Oy,01.11.2001,
2727443-1,30885723,Bar&Grill Varikko,Keskuskatu 38,38700,KANKAANPÄÄ,Kankaanpää,Bar & Grill Varikko Oy,01.10.2024,
2473707-4,1043563,Manamansalon Portti/ravintola,Manamansalontie 3187,88340,MANAMANSALO,Vaala,AO-Markkinointi Oy,20.04.2015,
1771719-8,1037127,Match Point,Erotuomarinkatu 2,20780,KAARINA,Kaarina,Manhattan Sport Center Oy Ab,01.03.2018,
2294425-6,30052995,Ravintola Sarastro/Street Bar & Res,Linnankatu 10,57130,SAVONLINNA,Savonlinna,Minikai Oy,15.05.2020,
3380981-8,30882853,Laune Baari,Launeenkatu 61,15610,LAHTI,Lahti,Launeen Murre Oy,01.10.2023,
3161655-3,30888973,Yuki house,sammonkatu 13 lt 6,33540,TAMPERE,Tampere,Yuki House Oy,03.11.2025,
2920336-2,1061870,Wuolteen Kartano,Pokkarintie 35,14700,HAUHO,Hämeenlinna,Wuolteen Kartano Oy,29.06.2018,
1769601-6,1015048,Beach bowling café,Magasingatan 7,10600,TAMMISAARI,Raasepori,Ekenäs bowling ab,01.03.2018,
2180454-2,30883938,Rauhalahden Kartano,Rauhankatu 4,70700,KUOPIO,Kuopio,KallaHovi Oy,01.04.2024,
3345140-6,30881470,Ravintola Wanha Kauppala,Keturinkatu 1,39500,IKAALINEN,Ikaalinen,Nelli Julian Oy,12.05.2023,
0873697-9,30886712,KP 3840 LaBra,Eerikinkatu 32-36,180,HELSINKI,Helsinki,Compass Group Finland Oy,17.03.2025,
2476123-4,30052260,Virvik Golf,Virvikintie 346,6100,PORVOO,Porvoo,Oy VIG Huolto-Service Ab,21.04.2018,
1402542-8,1070796,Cafe Tyynelä,Västerbyvägen 238,68560,EUGMO,Luoto,Tmi Eija Porkola,01.06.2021,
2112598-8,30886832,Dylan Kasarmitori,Kasarmikatu 21,130,HELSINKI,Helsinki,Toothpicks and Honey Oy,19.03.2025,
2325741-5,1066438,Bistro O mat Espoo,Länsituuli 5,2100,ESPOO,Espoo,O mat Ravintola Oy,23.10.2019,
2937283-6,1063035,Ravintola Blocco,Puijonkatu 17,70100,KUOPIO,Kuopio,Kuopion Kortteliravintolat Oy,15.11.2018,
1577818-1,30884822,Route14 Burger & BBQ,Rantasalmentie 1010,58810,KALLISLAHTI,Savonlinna,Tommi Kosonen,03.06.2024,
3243109-1,1073693,Ravintola Nikkis,Iso Kylätie 9,4130,SIPOO,Sipoo,Tayir Coban Pizza 2 go,24.03.2022,
2427734-6,1068161,Kart in Club Tampere,Kenkätie 9,33950,PIRKKALA,Pirkkala,Delian Oy,27.04.2020,
3089642-6,1069808,Pancho Villa Express Hämeenlinna,Kaivokatu 7,13100,HÄMEENLINNA,Hämeenlinna,Back In Business Oy,01.12.2020,
2664379-2,1067116,Ravintola-motelli Savon Sydän,Kauppatie 31,73200,VARPAISJÄRVI,Lapinlahti,Ravintolapalvelut Parviainen Avoin yhtiö,04.12.2019,
0850710-5,1039829,Ravintola Paddock,Alastaron Moottorirata,32560,VIRTTAA,Loimaa,Paddock Oy,27.09.1991,
3426900-8,30888360,Panchovilla sello,Leppävaarankatu 3-9 ,2600,ESPOO,Espoo,Arska ravintolat Oy,01.08.2025,31.07.2026
1003860-0,1871936,City Biljard,Kajaanintie 36,90100,OULU,Oulu,Oulun Biljardi Oy,20.08.2004,
0826740-4,1078778,Viinitorni,Kappalaisentie,82900,ILOMANTSI,Ilomantsi,Hermannin Viinitila Oy,03.03.2005,
1283563-8,1055014,Retkiaitta,Pielisentie 33,81700,LIEKSA,Lieksa,T:mi Lieksan Retkiaitta A. Karjalainen,14.10.2016,
2580306-1,1077078,Ekströms Fiskebod,Hakaniemen torikatu 1,530,HELSINKI,Helsinki,Ekströms Fiskebod Ab Oy,27.04.2023,
2199747-9,30054223,Lapland Hotel Ounasvaara Chalets,Pukinpolku 4,96900,SAARENKYLÄ,Rovaniemi,Lapland Hotels Lappi Oy,19.04.2018,
0175994-0,1471994,Haapamäen Suoja,Pihlajavedentie 1A,42800,HAAPAMÄKI,Keuruu,Haapamäen Pallo-Pojat r.y.,30.09.2006,
2788975-1,1056927,Teboil Rautatehtaankatu kahvio,Rautatehtaankatu 1,20200,TURKU,Turku,VahHyn Oy,01.03.2018,
1110184-3,30070455,Lahden Golf Klubiravintola,Takkulantie 20,15230,LAHTI,Lahti,Lahden Golf Oy,01.04.2021,
0398861-6,1274115,Kaffeli,Kauppatie 1,29250,NAKKILA,Nakkila,"Market Onnipekka, Heinola Oy",01.03.2018,
2539103-6,30888843,Jollaksen huvila (Fennia),"Puuskaranta, Virepolku 3",850,HELSINKI,Helsinki,Topron Oy,21.10.2025,20.10.2026
1506490-4,1057574,Heinäjoen kyläseura,Korventie 42,14200,TURENKI,Janakkala,Heinäjoen kyläseura ry,01.03.2018,
2199747-9,30061996,Lapland Hotel Bear's Lodge,Pohtimolammentie 383,97220,SINETTÄ,Rovaniemi,Lapland Hotels Lappi Oy,04.07.2018,
1622159-6,1001451,Ravintola Mallaskaski,Kaskipiha 1,2340,ESPOO,Espoo,Kamran Oy,05.08.2019,
3442392-5,30887097,Kellaripubi,Keskitie 26,71200,TUUSNIEMI,Tuusniemi,Kylien Baarit Oy,15.04.2025,
3141527-6,1069151,Ravintola Kalash,Osuustie 1,4600,MÄNTSÄLÄ,Mäntsälä,Padamraj Oy,11.08.2020,
1845493-2,1062590,Vaappuva Ankka Oilers Bar,Urheilupuistontie 2,2200,ESPOO,Espoo,Mesta Palvelu Oy,21.09.2018,
0126832-4,1072950,Karjaan Urheiluhalli,Urheilukatu 3,10300,KARJAA,Raasepori,"BK-46 Handboll rf, BK-46 Käsipallo ry",10.12.2021,
2833932-1,1071082,Tampinkoski Kitchen & Bar,Vuolteenkatu 1,33100,TAMPERE,Tampere,Tampinkosken Mylly Oy,01.07.2021,
0137281-8,1007441,Ravintola Rosso,Antinkatu 11,28100,PORI,Pori,Satakunnan Osuuskauppa,08.04.1999,
3192789-6,30071115,Rolling Cheese,Museokatu 20-22,100,HELSINKI,Helsinki,Rolling Cheese Oy,01.06.2021,
2842970-6,1074215,Pizzatime Järvenpää,Mannilantie 37,4400,JÄRVENPÄÄ,Järvenpää,FINLAND PIZZA TIME OY,11.05.2022,
0816103-6,1058769,Eckerö Hotell & Restaurang,Käringsundsvägen 53,22270,ECKERÖ,Eckerö,Eckerö Hotell & Restaurang Ab,01.06.1978,
2790104-4,1056718,Ravintola Nooa,Läntinen Rantakatu 57,20100,TURKU,Turku,Turun Rantaravintolat Oy,10.05.2017,
2676049-7,30881999,Krookan Plassi,Varvintie 5,29900,MERIKARVIA,Merikarvia,The Merry Monk Reposaari Oy,09.06.2023,
2575142-5,1049852,FEMMA BAR & NIGHT CLUB,Kinorinne 6,1600,VANTAA,Vantaa,Isgel34 Oy,01.04.2015,
3440449-2,30884462,SKOOL Keramiikkastudio,Kerintie 1,15100,LAHTI,Lahti,Savi & Skool Oy,01.08.2024,
3241530-7,1073767,Ravintola Violet,Santaniitynkatu 7 B 11,4250,KERAVA,Kerava,Sebo42,11.04.2022,
2669081-2,1051415,Karilan Navettagalleria,Karilantie 31,95970,ÄKÄSLOMPOLO,Kolari,Samikka avoin yhtiö,01.09.2015,
3280121-6,1074273,Cafe & Bar Routa,Sannanrannantie 3,95970,ÄKÄSLOMPOLO,Kolari,Lompolo Cafe & Restaurant Oy,06.06.2022,
3359669-9,30882852,Nolita,Kankurinkatu 6,150,HELSINKI,Helsinki,Bodeguita,18.09.2023,
2814218-2,1063059,AB Oneils Kitchen Oy,Simhallsvägen 1,64230,NÄRPIÖ AS,Närpiö,Ab Oneils Kitchen Oy,13.11.2018,
2782987-1,30886394,Café Allegro,Köpmansgatan 10,68600,PIETARSAARI,Pietarsaari,Trisamt Ab Oy,01.01.2025,
2804982-6,30882100,Tukkatalo,Raumantie 1,350,HELSINKI,Helsinki,Vivid Kat oy,14.06.2023,
1651925-3,30021524,Monomesta Ruka,Pessarin rinne,93830,RUKATUNTURI,Kuusamo,Carbar Oy,02.04.2021,
2876504-8,30062752,Uusi Sauna,Välimerenkatu 10,220,HELSINKI,Helsinki,Helsingin Uusi Sauna Oy,14.08.2020,
0109862-8,30886412,Foodsteri,Mäntyhaantie 16,33800,TAMPERE,Tampere,Kesko Oyj,03.03.2025,
2538283-4,1057675,M/s Tuulispää,Kauppatori (Korkeasaaren läht),170,HELSINKI,Helsinki,FRS Finland Oy,02.05.2019,
3347440-5,30886573,Taste of Thai,Pahkalaukkaantie 2 ,21350,ILMARINEN,Lieto,PHOTHONG,04.02.2025,
2931794-1,30070113,Kahvila Loma,Luovontie 150,90480,HAILUOTO,Hailuoto,Kahvila Loma Oy,01.02.2021,
2467766-5,1043071,ABC Amiraali,Haminantie 1,48770,KOTKA,Kotka,Kymen Seudun Osuuskauppa,01.03.2018,
2673074-9,1050345,Hotelli Ravintola Rokuanhovi,Jaakonjärventie 43,91670,ROKUA,Utajärvi,K. Kurttila Oy,15.06.2015,
3226307-5,30885270,Lohestajan maja,Torniontie 4131,95950,KIHLANKI,Muonio,Kihlangin matkailu ja poro Oy,05.07.2024,
1103581-5,30883803,Teerenpeli Kuopio,Kauppakatu 41,70100,KUOPIO,Kuopio,Teerenpeli Ravintolat Oy,01.03.2024,
2949133-3,1070908,Kahvila Retro,Kainuuntie 91,88900,KUHMO,Kuhmo,Sormulan Puoti Kommandiittiyhtiö,01.05.2021,
3386867-4,30885585,Fu Lam,Tervasharjunkatu 1,45740,KUUSANKOSKI,Kouvola,Yu Long OY,01.09.2024,
0215729-8,1787930,Iitiän Tanssilava,"Mikkelintie, Iitiän Kylä",53830,LAPPEENRANTA,Lappeenranta,Lappeenrannan Urheilu-Miehet ry,01.03.2018,
1776638-7,1068926,Cantina Viva Zapata,Mannilantie 44,4400,JÄRVENPÄÄ,Järvenpää,Perlotrim Oy,23.10.2004,
2935645-7,1066252,Oishi 18,Vaasankatu 18 LH 1,500,HELSINKI,Helsinki,Vaasankadun Keisari Oy,27.08.2019,
3303403-9,1075958,Ravintola Syster,Satakunnankatu 20,27510,EURA,Eura,Syster Ravintola Oy,20.11.2022,
2359468-1,1038721,Hotelli-Ravintola-Keilahalli,Paavolantie 1,62900,ALAJÄRVI,Alajärvi,Alvariini Oy,15.08.2011,
0168170-9,30882118,VENN Joensuu,Kauppatori 2,80100,JOENSUU,Joensuu,Pohjois-Karjalan Osuuskauppa,16.06.2023,
2325696-5,30064897,Stall's,Tallimäentie 6,25900,TAALINTEHDAS,Kemiönsaari,Widow Invest Oy,09.04.2020,
3318978-6,1076318,Siuruan kylätalo,Siuruantie 2941,93187,ALA-SIURUA,Pudasjärvi,Siuruan työväentalo-kylätalo ry,03.02.2023,
0907693-3,1062244,Classic Pizza Redi,Hermannin rantatie 5 A,580,HELSINKI,Helsinki,CPR Finland Oy,19.09.2018,
3335870-3,30883244,Nova Galaxy Village,Ounasjoen Itäpuolentie 1359,96900,SAARENKYLÄ,Rovaniemi,Nova Galaxy Village Oy,01.11.2023,
3234956-5,1074798,Bentosi,Arkadiankatu 21,100,HELSINKI,Helsinki,Bentosi Oy,15.07.2022,
3151588-3,1072161,Nummen Niilo,Sammontie 4,13500,HÄMEENLINNA,Hämeenlinna,Numvest Oy,28.09.2021,
0201177-4,1072035,Ravintola Pataässä Tampere,Pellavatehtaankatu 8,33100,TAMPERE,Tampere,Formia-Future Oy,12.08.2021,
3191061-3,30886907,Saunalautta Urkki,Niskantie 10,87100,KAJAANI,Kajaani,Saunalautta Urho Oy,15.04.2025,
3382857-6,30883035,Ravintola Mount Nepal ,Asemanaukio 7,4200,KERAVA,Kerava,Nisine OY,30.09.2023,
2253892-8,1032063,Teboil Käpykangas,Käpykankaantie 10,78850,VARKAUS,Varkaus,Severi & Severiina Oy,01.03.2018,
3159702-2,1069728,Ravintola Mero Himal,Veturitori 2,520,HELSINKI,Helsinki,Lohtse Oy,15.11.2020,
0709371-3,1041344,Terassikahvila Torni,Nakskovinkatu 8,78200,VARKAUS,Varkaus,Kisapuiston Ruokapalvelut Oy,21.05.2012,
0852657-6,30028865,Laitilan JuhlaHelmi,Keskuskatu 12,23800,LAITILA,Laitila,Laitilan Kievari Ky,25.04.2018,
2278374-7,1033128,Kahvila-Ravintola Kosken Helmi,"Kauppakatu 11, 2.krs",44100,ÄÄNEKOSKI,Äänekoski,Ravintola Kosken Helmi Oy,01.03.2018,
3434769-4,30885644,Jumbowl Noodle Restaurant Lippulaiva,Espoonlahdenkatu 8,2320,ESPOO,Espoo,Midsolo Oy,27.08.2024,
3303190-3,1076467,Sorsakosken Ravintola,Sorsakoskentie 15,79130,SORSAKOSKI,Leppävirta,Mafia Restaurant,15.02.2023,
2362621-7,1055895,Pub Old Mates Levi,Tähtitie 4,99130,SIRKKA,Kittilä,Tunturiviihde Oy,01.03.2017,
3356560-6,30881436,Rönnin Tupa,Kyrönlahdentie 2 B,34150,KYRÖNLAHTI,Ylöjärvi,Rönnin Tupa OY,01.06.2023,
0202025-9,1065487,"Kahvihuone Mieritz, Seurasaari","Huvila 1, Seurasaari",250,HELSINKI,Helsinki,Seurasaarisäätiö - Fölisöstiftelsen sr,18.06.2019,
1541041-6,1008701,Rantalava Siikinniemi,Sapsalampi,63340,SAPSALAMPI,Alavus,Sapsalammin Kyläyhdistys SAPKY ry,01.03.2018,
2372561-0,1075968,Bistro Del Mar ja Kortteli,Työnjohtajankatu 5,880,HELSINKI,Helsinki,Rummanne oy,01.12.2022,
1447914-7,1035114,Scandic Pori,Itsenäisyydenkatu 41 B,28100,PORI,Pori,Scandic Hotels Oy,01.05.2000,
2581103-7,1046433,Empanada Tropical,"Simonkyläntie 11, L1",1390,VANTAA,Vantaa,Empanada Tropical Oy c/o Jussila,10.03.2014,
0512673-7,30883345,Cajsan Helmi,Kaisaniemenranta 6,170,HELSINKI,Helsinki,Tee- ja Kahvihuone Helmi Oy,18.12.2023,
2480124-0,1041919,Pub Niska,Kristiinankatu 1,20100,TURKU,Turku,Lakris Ab,12.10.2012,
0832372-8,30889078,Ravintola Sahanranta,Sahatie 9,17800,KUHMOINEN,Kuhmoinen,CLO Racing Oy,01.12.2025,30.11.2026
1970826-0,1028329,Pizzeria Kebab Best,Maneesintie 5 B,62600,LAPPAJÄRVI,Lappajärvi,Tmi Sagir Huseyin,01.03.2018,
1908678-0,1062740,Cotton Grill,Siltapuistokatu 3,28100,PORI,Pori,PN-Moniala Oy,18.10.2018,
2516564-5,1059509,Alppilan Kultainen Kulaus,Aleksis Kiven katu 48,510,HELSINKI,Helsinki,Alppiravintolat Oy,11.02.2018,
2913828-1,30883634,Ravintola Violetta,Erkontie 2,16300,ORIMATTILA,Orimattila,Ravintola Violetta Oy,01.02.2024,
2977729-4,1076059,Eagle Club Konepaja,"Travessikuja 3, sisäpiha",510,HELSINKI,Helsinki,Supergolf Finland Oy,09.12.2022,
2684751-7,1050410,Saariravintola Lonna,Lonnan saari,190,HELSINKI,Helsinki,Oy Lonnan Hyväntuulenkeidas Ab,03.06.2015,
3282032-9,1075343,Tokio Sushi,Kiviniemenkatu 2,26100,RAUMA,Rauma,HONG RUN OY,01.09.2022,
3150935-2,1071360,Puumalan Hatsapurikioski,Satamatori,52200,PUUMALA,Puumala,PUUMALAN HATSAPURI OY,10.06.2021,
3470188-4,30886989,Aleksin Sisäpiha ,Aleksanterinkatu 15,100,HELSINKI,Helsinki,Lokaatio Ravintolat Oy,30.04.2025,
0987918-9,1063254,SMK Sikapitäjän Makkara & Kalja,Risto Rytin katu 26,32700,HUITTINEN,Huittinen,SMK Sikapitäjän Makkara & Kalja Gastropub,16.12.2018,
1933186-2,1011879,Vihreä Haltiatar,Kauppakatu 13,40100,JYVÄSKYLÄ,Jyväskylä,Kynä ja Miekka Oy,30.12.2004,
3200026-7,30883853,Ravintola Daisy,Kehräsaari B,33200,TAMPERE,Tampere,Saawa Osk,23.02.2024,
2471841-2,1042173,Pub 66,Virtaintie 29,34800,VIRRAT,Virrat,Pub 66 Oy,01.10.2013,
0171110-3,30060857,Artic Botanical Bar,Siikaranta 20,70620,KUOPIO,Kuopio,Oy Gust. Ranin,01.12.2018,
0174457-0,1033146,Ravintola Killeri,Vesangantie 24,40630,JYVÄSKYLÄ,Jyväskylä,Keski-Suomen Ravirata Oy,11.05.2017,
1964759-2,1019819,Grilli Pizzeria Kir-Si,Patruunantie 13 A,62800,VIMPELI,Vimpeli,Grilli Pizzeria Kir-Si avoin yhtiö,01.03.2018,
1516767-1,1049755,Kalle's Backa 55,Sauvontie 55,21570,SAUVO,Sauvo,Tmi Ohjelmapalvelu Rami Tapper,15.03.2015,
3404147-6,30888709,Ravintola Taulu,Kaivokatu 1,100,HELSINKI,Helsinki,Helsingin Asemaravintolat Oy,01.10.2025,
3371922-2,30882960,Ravintola Panza,Käsityökatu 19,70100,KUOPIO,Kuopio,Cinco Galones Oy,18.09.2023,
2769183-3,1061164,Hollolan Matkakeidas,Hopeakalliontie 2,15880,HOLLOLA,Hollola,Hollolan Matkakeidas Oy,01.06.2018,
1108725-2,30887442,Kasvihuoneilmiö,Palomäentie 2,9810,NUMMI,Lohja,Blitz Mainonnan Suunnittelu Oy,01.06.2025,
3337669-6,1076645,Bar Bonk,Torikatu 7,38700,KANKAANPÄÄ,Kankaanpää,Bar Bonk Oy,31.03.2023,
1999927-2,1021475,Kahvila-Ravintola Manta,Asematie 7,44800,PIHTIPUDAS,Pihtipudas,PR Hotelli- ja Ravintolapalvelut Oy,01.12.2005,
0839028-5,1033456,F.P von Knorring,"Ångbåtsbryggan, Östra Hamnen",22100,MARIEHAMN,Maarianhamina - Mariehamn,KJ-Restaurants Ab,17.04.1990,
2980869-5,30076834,Padel House,Karantie 2,2630,ESPOO,Espoo,Padel House Oy,09.03.2023,
3512190-2,30888224,Ravintola Raaz,Turuntie 33 ,24240,SALO,Salo,TEGH OY,01.08.2025,
2879079-6,30887005,Humo,Lankuntie 9,67100,KOKKOLA,Kokkola,Burger Village Group Ab,01.04.2025,
0217242-0,1051470,Ravintola Pyysaari,Henrik Borgströmin polku 3,590,HELSINKI,Helsinki,Helsingin Työväen Pursiseura ry,05.07.1952,
3492929-9,30886958,Pizza time Mantsala ,Keskuskatu 4 ,4600,MÄNTSÄLÄ,Mäntsälä,Seharomi Oy,25.03.2025,
0215846-9,1035033,Pappilaravintola Kenkävero,Pursialankatu 6,50100,MIKKELI,Mikkeli,Taito Itä-Suomi ry,01.09.2001,
1755823-8,30885071,Neste Saariselkä,Kiveliöntie 8,99830,SAARISELKÄ,Inari,Reindeer's Travel's Oy,19.06.2024,
3244907-2,30887379,Pancho Villa Redi,"1B-120, Food Port, Kauppakeskus Redi, Hermannin rantatie 5",580,HELSINKI,Helsinki,This is Business oy,05.06.2025,
0208265-2,1057078,Ravintola Green Egg,Kauppakatu 27,40100,JYVÄSKYLÄ,Jyväskylä,Osuuskauppa Keskimaa,01.06.2017,
