asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2498567-6,1049400,Kuu Kebab Pizzeria,Nikolaintie 2,61100,PERÄSEINÄJOKI,Seinäjoki,Kuu Kebab Pizzeria,01.03.2018,
0871961-8,1173076,Q-teatteri,Tunturikatu 16,100,HELSINKI,Helsinki,Q-teatteri ry,15.02.2005,
1340095-1,1002186,Villa Helleranta,Pinkiläntie 21,28400,ULVILA,Ulvila,Palvelukoti Villa Helleranta,08.04.1998,
0967717-3,1027684,Arena Center Ruskeasuo,Nauvontie 3,280,HELSINKI,Helsinki,Arena Center Oy,01.03.2018,
2561647-7,30888514,Raivoomo,Vellamonkatu 30 B,550,HELSINKI,Helsinki,Zataz Oy,01.09.2025,
0787770-2,1275084,Kökkön Aittabaari,Turuntie 1247,31520,PITKÄJÄRVI,Somero,Kökkön Lomamökit Oy ,01.03.2018,
1008263-6,30881686,Simon Kiri Tuulivoima-areena,Lanssitie 6,95200,SIMO,Simo,Simon Kiri ry,31.05.2023,
0214958-9,1039940,Fox Mamselli Ravintola Vimpeli,Opintie 3,87100,KAJAANI,Kajaani,Kajaanin kaupunki,15.11.2011,
3525978-4,30887647,Purola Bar & Kitchen,Mainuantie 3,87150,KAJAANI,Kajaani,Vistora Oy,20.05.2025,
0197774-5,1007837,Lopenkulman Nuorisoseurantalo,Stormintie 127,38220,SASTAMALA,Sastamala,Lopenkulman Nuorisoseura r.y.,01.03.2018,
2269871-0,1032975,Golden Dragon Ravintola,Kauppakatu 38,87100,KAJAANI,Kajaani,Shun Jia Yuan Oy,01.03.2018,
2117933-7,1030867,Tammenlehväkeskus,Kenttäkatu 17,33500,TAMPERE,Tampere,Tammenlehväkeskus Oy,01.01.2009,
0147520-0,30058811,Kiipulasäätiö,Kiipulantie 507,14201,TURENKI,Janakkala,Kiipulasäätiö sr,03.07.2018,
2899069-1,1061035,Hotelli Rantakalla,Matkailutie 150,85100,KALAJOKI,Kalajoki,Hotelli Rantakalla Oy,24.05.2018,
3504695-7,30886584,Korkeakosken pizzeria,Karhulantie 148 ,48720,KOTKA,Kotka,Aldemert Oy,15.03.2025,
0282248-9,1078999,Asumispalvelukeskus Wilhelmiina,Taavetti Laitisenkatu 4,300,HELSINKI,Helsinki,Wilhelmiina Palvelut Oy,01.09.1995,
3270058-9,30076734,Spoon - Kytäjä,Kytäjäntie 1265,5720,HYVINKÄÄ,Hyvinkää,Restaurants By Spoon Oy,01.04.2023,
1933227-5,1777130,Kioski-Kahvio Länstuul Silvasti,Haahkalantie 22,50500,MIKKELI,Mikkeli,Länstuul Ky,25.03.2002,
2930630-2,1064824,Kavaljeeri II,Satamakatu / Laituri 3,40100,JYVÄSKYLÄ,Jyväskylä,Seilorit Oy,01.06.2019,
0313562-1,1061484,Mierontie,Kauppatie 45,44300,KONNEVESI,Konnevesi,Hotelli-Ravintola Mierontie Oy,06.12.1968,
1060127-2,1012433,St. Lake Golf Club,Niemeläntie 30,86800,PYHÄSALMI,Pyhäjärvi,St.Lake Golf Club ry,01.03.2018,
1080342-1,1065436,Niemenharjun tanssilava - ravintola,Niemenharjuntie 235,44800,PIHTIPUDAS,Pihtipudas,Gramofoni Oy,22.06.2019,
3172834-4,30883981,Pawon Lawu,Kiinamyllynkatu 5a,20500,TURKU,Turku,Oy Pawon Lawu Ltd.,01.04.2024,
1458160-0,30888019,Peltolan tila / R3-festival,Raikuntie 190,36520,RAIKKU,Kangasala,Naistenlinna Oy,01.07.2025,
3099270-9,30889178,Juustopuoti Immonen Oy,Eerikinkatu 16 H,20100,TURKU,Turku,Juustopuoti Immonen Oy,01.12.2025,
3504426-5,30887354,Kahvi-pakari,Saarentie 1,54530,LUUMÄKI,Luumäki,Riikka Kuningas,29.04.2025,
1020976-4,1273157,Oxen Cafe,Bergö,25910,VÄNOXA,Kemiönsaari,Sail & Play,01.03.2018,
2869883-4,1059513,Pub Wame,Suurlohjankatu 4,8100,LOHJA,Lohja,HN-Ravintolat Oy,01.02.2018,
2213687-3,30883511,Gasthaus Neuvola,Taivallahdentie 2,74300,SONKAJÄRVI,Sonkajärvi,Gasthaus Neuvola OY,03.01.2024,
3572762-1,30888992,Pub Irlannin Setteri,Valtakatu 3,11130,RIIHIMÄKI,Riihimäki,Goat Ravintolat Oy,11.11.2025,
3328408-9,1076624,HUONE Kamppi,Malminkatu 30,100,HELSINKI,Helsinki,HUONE Kamppi Oy,22.02.2023,
1505551-4,30887839,Alko Espoo Tapiola Ainoa,Länsituuli 5,2100,ESPOO,Espoo,Alko Oy,16.07.2025,
2616449-2,30886577,Pancho Villa Matkus,Matkuksentie 60,70800,KUOPIO,Kuopio,Matkustelija Oy,18.02.2025,
1074575-1,1012782,Promenadi,Yrjönkatu 17,28100,PORI,Pori,Raatihuoneen Kellari Avoin yhtiö,11.06.2001,
2346645-2,1042367,Hullumylly,Huoltotie 2,74200,VIEREMÄ,Vieremä,Vieremän HulluMylly Oy,22.09.2012,
2774145-8,30055621,Capperi,Siltavoudintie 9-11 M 1,640,HELSINKI,Helsinki,Capperi Oy,22.03.2018,
2251464-3,30070993,Espoon Kulttuurikeskus/Cafe Molli,Kulttuuriaukio 2,2100,ESPOO,Espoo,TVA-Ravintolat Oy,01.08.2021,
2583011-5,1048582,"Pancho Villa, Ideapark Oulu",Ritaharjuntie 49,90540,OULU,Oulu,LiljaB Oy,31.10.2014,
3106526-1,1068377,Vuolenkosken Rantamesta,Vuolenkoskentie 1470,19160,HUUTOTÖYRY,Iitti,Ville Pisto Oy,01.06.2020,
2288521-7,1033384,Ravintola Lapin Akka,Väinämöisenkatu 26,33540,TAMPERE,Tampere,Ronel Oy,01.11.2010,
3184447-6,30884260,Padel X Helsinki Billebeino,Traverssikuja 3,510,HELSINKI,Helsinki,Padel X Oy,18.04.2024,
3417841-3,30883707,Hotelli Pikku-Syöte,Syötekeskuksentie 126,93280,SYÖTE,Pudasjärvi,Pikku-Syöte Group Oy,01.02.2024,
3259998-6,30887617,Metkapakopelit,Puijonkatu 41,70100,KUOPIO,Kuopio,Metkapakopelit Oy,01.06.2025,
3423103-4,30885755,Ambient Bar,Arabiankatu 2,560,HELSINKI,Helsinki,Ambient People Oy,01.10.2024,
1948054-2,1062242,Qvidja Gård,Qvidjavägen 337,21630,LIELAHTI TL,Parainen,Wipunen varainhallinta oy,30.07.2018,
3357568-7,30883071, HuaDu, Bastioninkatu 4,20730,TURKU,Turku,Huaduturku Oy,02.10.2023,
0215281-7,1072580,STEP-koulutus Ruokolahti,Opistontie 21,56100,RUOKOLAHTI,Ruokolahti,Kirkkopalvelut ry,01.11.2021,
1532640-9,1040711,Saloon Santa Fe,Erottajankatu 14,10600,TAMMISAARI,Raasepori,Oscar Holmström's Affär,17.06.1999,
3321965-8,1076138,China Dragon,Pihatörmä 1 D,2240,ESPOO,Espoo,Magic House Oy,01.01.2023,
2942921-4,1062895,Pohojanportti,Moisiontie 2,21270,NOUSIAINEN,Nousiainen,Pohojanportti Oy,03.02.2022,
2854459-5,1061235,Ravintola Brunni,Isoseppälä 14,1800,KLAUKKALA,Nurmijärvi,Derya Oy ,01.06.2018,
3424908-2,30883966,Ravintola Suninsalmi,Eino Uusitalontie 480,63500,LEHTIMÄKI,Alajärvi,JOAN Ravintolapalvelut Oy,28.03.2024,
2754352-3,1053684,Kessan kahvila & Baari,Kämmenniemenkatu 43,34240,KÄMMENNIEMI,Tampere,Kämmen Ravintolat Oy,08.06.2022,
0966931-7,1086118,Ravintola Forte,Kristiinankatu 8,20100,TURKU,Turku,Turun Oopperaravintolat Oy,16.08.2004,
2612611-1,1052338,Bistro Hissi,Iso-Ylläksentie 44,95980,YLLÄSJÄRVI,Kolari,Suomen Ammattimiesvuokraus Oy,10.12.2015,
1115221-0,1073740,JussiMatin Ravintola,Itä-Aureentie 1060,34550,ITÄ-AURE,Ylöjärvi,"T:mi M. Kivimäki, seur. Kaija Kivimäki-Järvenmäki",06.04.2022,
0522591-1,1068195,Peking,Aleksis Kiven katu 16,500,HELSINKI,Helsinki,Ravintola Peking Oy,18.09.1984,
3460818-8,30885950,Zuhat,Leinon katu 12 ,250,HELSINKI,Helsinki,Lion Boss Oy,17.10.2024,
2498158-7,1066429,K-Supermarket Tripla/Bölen Hella,Firdonkatu 2 B 1016,520,HELSINKI,Helsinki,Tmi PI Juhana Miettinen,16.10.2019,
0984146-3,30067763,Lahjaana,Kesäniementie 1,68300,KÄLVIÄ,Kokkola,Lahjaana Ky,11.03.2020,
2499724-7,1042622,Pirjon Burger,Kauppakatu 18,44100,ÄÄNEKOSKI,Äänekoski,Tuomainen ja Vuorinen Avoin Yhtiö,01.03.2018,
2546003-8,1048565,Long Hua,Lehdokkitie 6 / Tikkuraitti 15,1300,VANTAA,Vantaa,Xin Li Oy ,01.11.2014,
3456301-2,30886289,Kyläbaari Tättärää ,"Pielisentie 22, liikehuoneisto 1",81700,LIEKSA,Lieksa,Kyläbaari Tättärää Oy,06.12.2024,
2423668-3,1040533,Neste Jämsän Portti/Kahvila,Kauhkialantie 108,42100,JÄMSÄ,Jämsä,Jämsän Stoppi Oy,01.03.2018,
3444519-8,30887091,Tandoori Nights,Aleksanterinkatu 1 28-29,15110,LAHTI,Lahti,Ecom Scroll Oy,04.04.2025,
1931234-6,1018370,Ravintola Don Corleone,Urho Kekkosen katu 1,100,HELSINKI,Helsinki,Restcom Oy,02.06.2005,
0281060-5,1046843,Kemijärven VPK,Luusuantie 10,98100,KEMIJÄRVI,Kemijärvi,Kemijärven Vapaaehtoinen Palokunta r.y.,01.03.2018,
2331179-2,1050197,Grilli kahvila Pacetti,Tehtaantie 4-6,28400,ULVILA,Ulvila,Pacetti Oy,01.03.2018,
1438345-2,1015513,Vesivehmaan Jenkkapirtti,Anianpellontie 718,17130,VESIVEHMAA,Asikkala,MML-Invest Oy,26.05.2003,
3489412-9,30886469,Georgian Bar,Malminrinne 2,100,HELSINKI,Helsinki,Tiflisi Oy,17.01.2025,
3504838-9,30889254,Boneless Grani,Kauniaistentie 7,2700,KAUNIAINEN,Kauniainen,A Smash OY,11.12.2025,
0895484-5,30073825,Pekari's Burger,Asemankatu 20,5900,HYVINKÄÄ,Hyvinkää,Pekari Foods Oy,21.04.2022,
2907797-6,30883006,Luckiefun's Sushibuffet Kamppi,"Urho Kekkosen katu 1, E-taso, tl 034",100,HELSINKI,Helsinki,LC SUSHI OY,28.09.2023,
2913434-4,1061526,Fairy Tale Bar,Helsinginkatu 7 A,500,HELSINKI,Helsinki,Unicron Oy,01.07.2018,
3420475-7,30883892,Saaribaari,Kakskerrantie 679,20960,TURKU,Turku,Saarimaari Oy,02.03.2024,
0838201-5,1043047,Ravintola Loimu,Pallaksentie 23,99340,RAATTAMA,Kittilä,Juhani Autto Ky,20.12.2012,
3268343-2,30881991,Nabben,Tottesund 598,66640,MAKSAMAA,Vöyri,EMM-Invest Oy,17.06.2023,
2174810-6,1032287,Dragon Sheng Kiinalainen ravintola,Kirkkopuistonkatu 21,74100,IISALMI,Iisalmi,YI FENG T:MI,01.03.2018,
0872295-6,1076628,Hotelli Karhu,Lapintie 7,99600,SODANKYLÄ,Sodankylä,Oy Rova-Rest Ab,17.02.2023,
3287812-5,30887650,restaurant Chopstixc Espoon Keskus ,Siltakatu 11 t 154,2770,ESPOO,Espoo,CHL JYF Oy,01.06.2025,
2226775-0,30883485,Pirtti Baari,Viita-ahontie 2,41580,SAUVAMÄKI,Hankasalmi,PUUPPOLAN HITSAUS,22.12.2023,
3123002-8,1068449,Pian Pakari & Bistro,Vuorenpäänkatu 1,21210,RAISIO,Raisio,Pian Pakari Oy,01.06.2020,
3326760-9,30887275,Mon`adi pizza & pasta,Siltakatu 11,2770,ESPOO,Espoo,Mon'Adi Oy,24.04.2025,
3199635-7,1071297,BBQ Karelia,Vanha Valtatie 70,80230,JOENSUU,Joensuu,Karelian Artesaani Oy,09.06.2021,
1005592-9,1281052,Ähtärin Jäähalli,Mustikkavuorentie,63700,ÄHTÄRI,Ähtäri,Ähtärin Kiekko-Haukat ry,01.03.2018,
1510453-1,1052247,Pietarsaaren keilahalli,Pietarinpuistikko 8,68600,PIETARSAARI,Pietarsaari,Osuuskunta Nordbotten Puuhasakki ,01.03.2018,
1909284-9,1066254,Mediterranean Cuisine Di Mazin,Sammonkatu 13,33540,TAMPERE,Tampere,Mediterranean Cuisine Di Mazin,30.08.2019,
3451795-6,30885109,Ravintola  Pravash,Sahaajankatu 31,880,HELSINKI,Helsinki,Sai Puja Oy,01.07.2024,
2443289-5,30883936,Lapland salmon lodge ,Keskipenikantie 226,94500,LAUTIOSAARI,Keminmaa,JMV Rakenne Oy,11.03.2024,
0205835-3,1083321,Palvelutalo Honkala,Honkalantie 7,34600,RUOVESI,Ruovesi,Honkalakoti ry,01.04.1996,
3405374-1,30889023,Faselli,Helsinginkatu 21,530,HELSINKI,Helsinki,Sette Fratelli Oy,10.11.2025,
2044578-7,30885033,Hilla Lupi,Hillakatu 3,97700,RANUA,Ranua,LeonFi Oy,17.06.2024,
2428822-1,1040190,Susa's Bistro,Vapaudenkatu 6,98100,KEMIJÄRVI,Kemijärvi,UPU'S BISTRO KY,13.12.2011,
3151481-3,1070986,Hauhon Pizza ja Kebab,Vihniöntie 1,14700,HAUHO,Hämeenlinna,Hauhon pizza ja kebab,29.04.2021,
1710408-4,1066015,Kotipizza Uusikaupunki,Linja-autoasema,23500,UUSIKAUPUNKI,Uusikaupunki,Tmi Jari Aali,09.08.2019,
0623050-1,1069683,Pancho Villa Kankaanpää,Keskuskatu 31,38700,KANKAANPÄÄ,Kankaanpää,Huolto E. Autio Oy,11.11.2021,
2780216-9,1058549,KOKORO Sushi,Elimäenkatu 9,510,HELSINKI,Helsinki,KOKORO Oy,01.03.2018,
2704430-2,30882713,Pikku Lämäri,Launeenkatu 7,15100,LAHTI,Lahti,Pelicans Ravintolat Oy,07.08.2023,
3408163-8,30884100,Hiplee - lounas ja juhlapalvelu,Apiankatu 4,37600,VALKEAKOSKI,Valkeakoski,Lounas ja juhlapalvelu Hiplee Oy,02.04.2024,
1522772-6,30887972,Lillée Cocktail & Bar,Pohjoisesplanadi 37,100,HELSINKI,Helsinki,Astertec Oy,01.07.2025,
1025188-2,1055735,Music Bar Amadeus,Tammelanpuistokatu 34,33100,TAMPERE,Tampere,Claudicraft Oy,17.04.1998,
3517775-4,30887980,Hanoi Qvan,"Urho Kekkosen Katu 1, Lt 2.06N.01/231",100,HELSINKI,Helsinki,Nguyen Hoang Oy,16.06.2025,
2280895-9,30887973,Angel Lounge,Hämeentie 135 C,560,HELSINKI,Helsinki,Angel Films Oy,01.08.2025,31.07.2026
2921561-1,1066228,Ravintola Aangan,Tasetie 8 B 104a,1510,VANTAA,Vantaa,Saphal Oy,10.09.2019,
3489423-3,30886499,Sherlock Holmes The Bar,Hämeenkatu 10,33100,TAMPERE,Tampere,Didam Oy,01.02.2025,
1450018-8,30087521,Night Pub,Mäyräkuja 2,1450,VANTAA,Vantaa,Alborz Trading Oy,13.03.2018,
3467399-1,30885975,Piletti,Telluskatu 1 ,11130,RIIHIMÄKI,Riihimäki,KEA Green Oy,01.11.2024,
2736233-5,1067437,Ravintola Maharaja,Mannerheimintie 21-23,250,HELSINKI,Helsinki,Istanblue Oy,29.01.2020,
2065590-1,30061002,Orilammen Maja ja Lomakeskus,Voikoskentie 138,47910,HILLOSENSALMI,Kouvola,Orilammen Maja ja Lomakeskus Ky,01.06.2018,
0661792-5,1067723,Söder,Sommartorget 2,21660,NAUVO,Parainen,Nagu Restaurants Ab,01.05.2020,
2559048-1,1045120,Hotelli Hanhi,Kantatie 2,7800,LAPINJÄRVI,Lapinjärvi,Hotelli Hanhi Nova Oy,15.08.2013,
3574171-4,30889402,Daiwo Sushi Vaasa, Kauppapuistikko 12,65100,VAASA,Vaasa,Ruihong Oy,20.01.2026,
2364517-8,1040026,Ravintola Kultainen Kulaus,Kalevankatu 10,60100,SEINÄJOKI,Seinäjoki,Kulaus Oy,24.11.2011,
0907890-4,1018416,Technopolis Innopoli,Tekniikantie 12,2150,ESPOO,Espoo,Sodexo Oy,01.04.2005,
0137281-8,1018457,Sokos Hotelli Vaakuna,Gallen-Kallelankatu 7,28100,PORI,Pori,Satakunnan Osuuskauppa,01.04.2005,
2315355-2,30884800,Richie`s Gourmet Hot Dogs,Lentoasemantie 1 1.krs,1530,VANTAA,Vantaa,RICHIE'S OY,01.06.2024,31.05.2026
1764340-8,30883535,Kotipizza Kuopio Pirtinportti,Sipulikatu 2,70820,KUOPIO,Kuopio,K&R Riihola Oy,28.12.2023,
2776818-3,1065267,Havsvidden hotell och restaurang,Havsviddsvägen 90,22340,GETA,Geta,Havsvidden Management Ab,20.05.2019,
2569704-3,1056166,Ravintola Ailis Kryddor,Kirkkovalli 6,21660,NAUVO,Parainen,Ailis kryddor,01.04.2017,
0828273-5,1049093,Ruunaan Tupa,Ruunaantie 129,81750,PANKAKOSKI,Lieksa,Ruunaan Matkailu Oy,01.03.2018,
2753902-2,30059541,Cafe Olavi,Aleksanterinkatu 10,15110,LAHTI,Lahti,Teeren Cafe Oy,26.03.2018,
3322370-2,30883743,Jäälin Autogrilli,Laivakankaantie 1,90940,JÄÄLI,Oulu,Lenny's Kitchen Oy,01.04.2024,
1911798-9,30886795,Majavakeidas,Yttiläntie 5,32920,KAUVATSA,Kokemäki,Majavakeidas,15.04.2025,
2423197-0,30882892,Teatteriravintola Aulis,Kaarlenväylä 2,90100,OULU,Oulu,Oulun Kaupunginteatteri Oy,01.10.2023,
3230879-8,1074437,Beaky Basterd & Co,Ankkurikatu 5,160,HELSINKI,Helsinki,Kulmabaarit Oy,01.06.2022,
2557206-4,1044993,Jämsän Ravintola River Side,Koskentie 11,42100,JÄMSÄ,Jämsä,Tmi Karim Said,01.10.2014,
2471456-9,1061987,Sastamalan seudun museo,Jaatsinkatu 2,38210,SASTAMALA,Sastamala,Partnos Oy,25.04.2019,
1837957-3,1050393,Malt&Wine,"Mannerheimintie 58, Töölö",260,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,01.01.2004,
2976401-2,1066297,32 Rock Bar,Mäkelänkatu 32,510,HELSINKI,Helsinki,Marjaya Oy,01.09.2019,
0931236-9,30173125,M/S Amiraali,"Pohjoisranta 23, laituri 2",170,HELSINKI,Helsinki,JT-Line Oy,23.04.2018,
3478767-3,30886134,ravintola NiliPoro,Torikuja 4,99130,SIRKKA,Kittilä,Enape Oy,11.11.2024,
2373610-9,1036875,Etelän Kebab House,Hämeenkatu 30,33200,TAMPERE,Tampere,Aynar Oy,01.03.2018,
3247879-7,30884237,Villa Rapakivi,Viilajärventie 253,18300,HEINOLA KK,Heinola,Villa Rapakivi Oy,17.04.2024,
2886245-4,1071212,Grilla,Muoniontie 1733,99320,KÄTKÄSUVANTO,Muonio,LOVIMAINAS OY,07.06.2021,
0655776-6,1067520,Hotell Arkipelag,Strandgatan 31,22100,MARIEHAMN,Maarianhamina - Mariehamn,Hotell Arkipelag Ab,09.06.1973,
0974364-4,1075035,Panimoravintola Plevna,Itäinenkatu 8,33210,TAMPERE,Tampere,Tampereen Panimoravintola Oy,12.10.1994,
3136073-8,30069831,Kotipizza Kauppakeskus Arabia,Hämeentie 109-111 B14,550,HELSINKI,Helsinki,Saha&Mondal Oy,16.11.2020,
3002746-6,1077068,Miss Bowl,Työpajankatu 2 A,580,HELSINKI,Helsinki,Echo's Kitchen OY,15.04.2023,
1758821-8,1067415,Shangri La,Kalakuja 2,85100,KALAJOKI,Kalajoki,Chen Chi Oy,01.04.2020,
2661404-3,30060918,Saurahuone,Pohjolankatu 43,610,HELSINKI,Helsinki,Saura Ohjelmapalvelu Oy,31.05.2018,
3374658-9,30882510,Sushibar + Wine City,"Kaivopiha 8, 2.krs, Citycenter",100,HELSINKI,Helsinki,SushiBarWine Oy,01.08.2023,
0207039-5,1037052,Korupirtti,Kivikyläntie 7,54410,YLÄMAA,Lappeenranta,Korupirtti Oy,01.03.2018,
3252443-1,30887655,Torikeidas,Lapinkävijäntie 3,96100,ROVANIEMI,Rovaniemi,Ainosti Oy,21.05.2025,
2986874-3,1066375,Roasberg,Firdonkatu 2 A,520,HELSINKI,Helsinki,Onarian Oy,14.10.2019,
2563134-3,1065872,NÔM Asian Cuisine,Puistokatu 5,40100,JYVÄSKYLÄ,Jyväskylä,Mango House Asian Restaurant Ab,20.07.2019,
3553883-9,30888706,Ravintola Patovahti,"vanha valtatie 190, rakennus 4, ravintola patovahti",4500,KELLOKOSKI,Tuusula,Syöverissä Oy,01.10.2025,
0214958-9,30885724,Sissilinna,Asemakatu 6,87100,KAJAANI,Kajaani,Kajaanin kaupunki,07.11.2025,01.05.2026
2350857-9,30883094,Pikku Buddha,Sibeliuksenkatu 10,4400,JÄRVENPÄÄ,Järvenpää,Synergy A & D Oy,01.11.2023,
2103972-1,1044131,Ravintola Kreeta Oy,Maaherrankatu 23,70100,KUOPIO,Kuopio,Ravintola Kreeta Oy,02.05.2013,
0873697-9,1007160,0286 Ravintola Coccolita,Kauppatori 1,67100,KOKKOLA,Kokkola,Compass Group Finland Oy,01.05.2003,
2829713-3,1070885,Taco Bell Kamppi Helsinki,"Urho Kekkosen katu 1, E.32K.02",100,HELSINKI,Helsinki,Restel Mexican Food Oy,20.05.2021,
3384187-7,30886708,Street Canteen,Länsituuli 2,2100,ESPOO,Espoo,qiqi Oy,24.02.2025,
3553752-9,30889105,Ravintola Lily,Savontie 10,18100,HEINOLA,Heinola,Ziyi Oy,01.12.2025,
3273220-6,1073730,Lataamo,Kauppakatu 18,62900,ALAJÄRVI,Alajärvi,Armoona Oy,20.04.2022,
2686197-6,1051661,Bar Ö,Linnankatu 7 b,20100,TURKU,Turku,Flegma Oy,01.04.2016,
0185505-1,1061867,Sokos Hotel Valjus,Kauppakatu 20,87100,KAJAANI,Kajaani,Osuuskauppa Maakunta,25.12.2005,
2837629-6,1057812,Turkinpippuri Saarenkylä,Napapiirintie 2,96900,SAARENKYLÄ,Rovaniemi,Lapin Ruokahuone Oy,01.03.2018,
3362569-9,30884572,Uuno pinza // Uuno kallio,casterinkatu 10 ,530,HELSINKI,Helsinki,Uuno Toinen Oy,14.05.2024,
2238666-1,1069524,Jäähallin Pub Makasiini + kolme aitiota Matti Lahti aitio 15 Alpo Suhonen 10 Kari Aro aitio 10,Urheilukentänkatu 6,30100,FORSSA,Forssa,Forssan Piippuravintolat Oy,18.09.2020,
2238160-9,1055499,Huutokonttori,Tyynenmerenkatu 1,220,HELSINKI,Helsinki,HeatherMill Oy,01.01.2017,
3171993-1,1070024,Nepal Palace,Leppävaarankatu 10,2600,ESPOO,Espoo,Radhakrishna oy,01.01.2021,
2811591-8,1067361,Tullisali,Tyrnäväntie 16,90400,OULU,Oulu,Qstock Oy,01.02.2020,
3544373-3,30889014,The Corner Bar ,Keskuskatu 2,60100,SEINÄJOKI,Seinäjoki,Yimola Oy,13.11.2025,
1937542-7,30068280,Ravintola Ani,Telakkakatu 2,150,HELSINKI,Helsinki,Maisitek Oy,13.08.2021,
2822242-2,1064328,Sakura Gawa,Väinönkatu 26,40100,JYVÄSKYLÄ,Jyväskylä,Cai Xing Oy,01.04.2019,
0209072-4,1061967,Hirvisydän Klubi,Paulaharjuntie 25,61300,KURIKKA,Kurikka,Kurikan Ryhti ry,17.08.2018,
3348304-5,30883460,Ravintola Popolo,Kultakeronkatu 21C,98530,PYHÄTUNTURI,Pelkosenniemi,Pyhän Popolo Oy,14.12.2023,
3147277-2,1069210,Sizzle Station Tripla,Fredikanterassi 1,520,HELSINKI,Helsinki,Ciao Korea Oy,07.08.2020,
0904204-7,1020364,Lappfjärds Ungdomsförening,Finngärdståget 11,64300,LAPVÄÄRTTI,Kristiinankaupunki,Lappfjärd Ungdomsförening rf,01.03.2018,
1377897-0,1051146,Koivulan Kartano,Karnaistentie 261,8350,LOHJA,Lohja,Koivulan Kartano,09.06.2020,
3145558-5,30888444,K-Citymarket Mikkeli Bistro,Graanintie 1,50190,MIKKELI,Mikkeli,Sapeli Oy,01.09.2025,
3443984-7,30885736,"Baba Döner Itis, 2.krs",Itäkatu 1-5,930,HELSINKI,Helsinki,IG Ravintolat Itis Oy,13.09.2024,
3316659-2,30888606,Golden rocks,Porvoonkatu 1,510,HELSINKI,Helsinki,P.K Helsinki Oy,01.09.2025,
3325657-1,30076222,Pacius Restaurant & Bar,Paciuksenkaari 14,270,HELSINKI,Helsinki,"T,mi Masum Enterprise",01.01.2023,
3005124-7,1065992,Ravintola Fregatti,Valkopaadentie 1,980,HELSINKI,Helsinki,Fregatta Oy,15.08.2019,
3247894-9,1073048,Ravintola Jing Cheng,Eteläinen Hesperiankatu 6 A,100,HELSINKI,Helsinki,Kikokan Oy,01.01.2022,
2353437-1,1070495,Ravintola Villa Lilla,Laturinkuja 10,2650,ESPOO,Espoo,Muru & Co. Oy,22.03.2021,
1447914-7,1050369,Scandic Tampere City,Hämeenkatu 1,33100,TAMPERE,Tampere,Scandic Hotels Oy,01.04.1998,
2582553-5,30888633,cafe fumi,iso roobertinkatu 11,120,HELSINKI,Helsinki,Fumi Oy,03.09.2025,
3347912-6,30881413,Viinibaari Vinni,Hämeenkatu 30,33200,TAMPERE,Tampere,Viinimö Oy,10.05.2023,
3187695-3,30882992,HOUWEI SUSHIBUFFET,Asemanaukio 2,4200,KERAVA,Kerava,Xim Oy,23.09.2023,
2991575-7,1066520,Maranga,Hämeenkatu 31,33200,TAMPERE,Tampere,Deliciosa Oy,04.10.2019,
0550003-9,1033642,Kestikievari Herranniemi,Vuonislahdentie 185,81590,VUONISLAHTI,Lieksa,Kestikievari Herranniemi Ky,25.04.2007,
2372155-6,30889219,Fazer Café Mylly,Myllynkatu 1,21280,RAISIO,Raisio,Fazer Ravintolat Oy,12.01.2026,
3510595-3,30887426,Edge Ateljee,Kyminkartanontie 1,48700,KOTKA,Kotka,Edge ateljee & visuals Oy,07.05.2025,
1048003-6,1038623,Cafe Kuusijärvi,Kuusijärventie 3,1260,VANTAA,Vantaa,Minttiravintolat Oy,02.07.2011,
2537430-8,30068419,Amore Café & Waffle Bar,Alatori,65100,VAASA,Vaasa,Urim,20.05.2020,
0907890-4,1065123,Café Panorama,Hevosenkenkä 3,2600,ESPOO,Espoo,Sodexo Oy,22.05.2019,
2636250-1,30883284,Ravintola Oppa BBQ Redi,"c/o Kauppakeskus Redi, Hermannin Rantatie 5",580,HELSINKI,Helsinki,Hakaniemen Herkku Oy,01.11.2023,
0212329-0,1072887,Original Sokos Hotel Ilves,Hatanpään valtatie 1,33100,TAMPERE,Tampere,Sokotel Oy,01.01.2022,
1731243-0,1073384,Satamakahvila ja Aurinkoterassi,Kangasmannilantie 18,42700,KEURUU,Keuruu,Jyväskyläntien Ykköspalvelut,01.04.2022,
3366025-9,30882875,Restaurang RIBS,Kungsgatan 11 ,10600,TAMMISAARI,Raasepori,RIBS Oy Ab,15.09.2023,
0750509-5,1055801,Sandro Kamppi / Kortteli,Urho Kekkosen katu 1 LT 5.34D,100,HELSINKI,Helsinki,Royal Ravintolat Oy,01.01.2017,
3118744-5,30884819,Galata Kebab House,Näsilinnankatu 31,33200,TAMPERE,Tampere,Cihan Oy,03.06.2024,
3580910-9,30889268,Keilakukko Mikkeli / PlayHeaven,Maaherrankatu 18-20,50100,MIKKELI,Mikkeli,PlayHeaven Oy,01.01.2026,
2302974-6,30882766,Kampin keilahalli ja Biljardi Bar,"Annanaukio 1, Narikkatori",100,HELSINKI,Helsinki,Kaatolupa Oy,01.09.2023,
