asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2716134-9,1053053,Virastokeskus,Virastotalo 2 ja 3,2070,ESPOON KAUPUNKI,Espoo,Espoo Catering Oy,15.03.2016,
0969564-6,1037279,Pub Pilvenhattara,Tuusantie 3,3100,NUMMELA,Vihti,Pieni Pilvenhattara Oy,12.04.2011,
2360161-8,30064932,Himos Golf Klubirakennus,Hiihtäjäntie 22,42100,JÄMSÄ,Jämsä,Himos-Patalahti Golf Oy,01.06.2019,
3346872-6,1076841,Ravintola Kantipur,Lönnrotinkatu 25,180,HELSINKI,Helsinki,Kantipur Oy,01.04.2023,
2951883-1,1063473,Virkavapaa Bar,Kaarlenkatu 10,530,HELSINKI,Helsinki,Virkavapaa Oy,01.01.2019,
2465770-1,1065828,East Market,Firdonkatu 2 B (3062),520,HELSINKI,Helsinki,Tori ja Laki Ch Oy,01.10.2019,
2872308-3,1059251,Kairakrouvi,Juurakkotie 27,96190,ROVANIEMI,Rovaniemi,Juurakonportti Oy,12.12.2017,
3267041-2,30888362,DingDing restaurant,Teollisuuskatu26LT 1,520,HELSINKI,Helsinki,Ruixiang Oy,18.07.2025,
0347144-9,1032728,Impivaaran tennis- ja sulkapallo-,Kekkurintie 6,20320,TURKU,Turku,Impivaaran Tenniskeskus Oy,01.03.2018,
2708156-8,1062744,Manoushe,Tampereen Valtatie 12,33100,TAMPERE,Tampere,Manoushe,20.11.2019,
2914028-5,1061151,Pub Sirdie,Kolmas Linja 21,530,HELSINKI,Helsinki,Helsingin Klassikkoravintolat Oy,07.06.2018,
3150935-2,1076283,Adzika,Toinen linja 7,530,HELSINKI,Helsinki,PUUMALAN HATSAPURI OY,15.02.2023,
0165152-6,1012742,Kesäteatterin kahvio/ulkotila,Naisvuoren kesäteatteri,50100,MIKKELI,Mikkeli,Mikkelin Teatterikerho ry,24.06.2002,
0214648-4,1027608,Kymin Kerho,Patosillantie 1,45700,KUUSANKOSKI,Kouvola,Kymin Kerho ry,23.04.2008,
1483415-3,1065470,Kelahovi,Kelaranta 3,38510,SASTAMALA,Sastamala,Suodenniemen Yrittäjät ry,06.07.2019,
3203195-2,30888065,Bootin Majakka ,Nallikarinranta ( Majakka),90510,OULU,Oulu,Bootti Oy,25.06.2025,
0366334-4,1059897,Pivanka,Kesälahdentie 1,59800,KESÄLAHTI,Kitee,Issakainen Oy,22.12.1967,
3393856-4,30884636,Partaranta,Partakoskentie 971,54800,SAVITAIPALE,Savitaipale,Ravintola Helin Oy,20.05.2024,
1092365-0,30885279,Studio Hilkka,Valtakatu 22,28100,PORI,Pori,Rakastajat-teatterin kannatus ry,15.08.2024,
3218778-9,30072128,Korttelikahvila Mariankatu 18,Mariankatu 18,170,HELSINKI,Helsinki,Kruununhaan Korttelikahvila Oy Ab,08.09.2021,
3475062-7,30888060,Pizzeria Dilber Konala,Riihipellonkuja 3 ,390,HELSINKI,Helsinki,Dilber Oy,19.06.2025,
3117085-4,30068115,Camping sinervä,Leiritie 12,42600,MULTIA,Multia,Veranomi Oy,06.05.2020,
2467766-5,1043063,Kukkopoika/Hospoda Papirna,Kauppakatu 1,45700,KUUSANKOSKI,Kouvola,Kymen Seudun Osuuskauppa,01.01.2013,
0173434-8,1068071,Teatteri-Baari,Laivalinnankatu 29,78200,VARKAUS,Varkaus,Varkauden Teatterikerho ry,01.01.1960,
2554506-6,30060545,Kalamaja,Juhavainionkatu 95,48100,KOTKA,Kotka,Kalaravintola Möljä Oy,11.04.2018,
2191423-1,1073044,Leinikki Bar,Leinikkitie 20,1350,VANTAA,Vantaa,Singh Brothers Oy,17.12.2021,
2904234-3,30060841,Cafe Aitta,Aittaranta 2,23500,UUSIKAUPUNKI,Uusikaupunki,Kahvila Aittaranta Oy,01.06.2018,
2924046-2,1062254,Momo & More,Iskoskuja 3 LT F1-52,1600,VANTAA,Vantaa,Momo & More Oy,15.08.2018,
3178799-3,30887538,Kallion Baar Cafe Avec,Neljäs linja 3-5,530,HELSINKI,Helsinki,Avec Leinelä,12.05.2025,
3389657-9,30883663,Pretty Boy Wingery Airport,Lentoasemantie 1,1530,VANTAA,Vantaa,Acts 2028 Oy,01.02.2024,
3232997-8,1072814,Mat Distrikt,Tehtaankatu 12,140,HELSINKI,Helsinki,RiMa Ja AnTe Oy,10.12.2021,
2798119-5,30889375,Vaiha Elias,Lönnrotinkatu 5,50100,MIKKELI,Mikkeli,Vaiha Oy,15.01.2026,
2102948-6,1061841,Juustoportti Ylöjärvi,Kumitie 2,33470,YLÖJÄRVI,Ylöjärvi,Station Juustoportti Oy,08.08.2018,
0129919-8,1020671,Orimattilan Kotieläinpuisto,Ravitie 6,16300,ORIMATTILA,Orimattila,Orimattilan Hevosystäväinseura r.y.,01.03.2018,
2830625-5,30057441,Teerenpeli Tampere,Hämeenkatu 25,33200,TAMPERE,Tampere,FG Resta Tampere Oy,06.04.2018,
3282145-2,1075433,Floria ravintola,August Eklöfintie 3,6750,TOLKKINEN,Porvoo,Floria Tolkkinen avoin yhtiö ,01.09.2022,
2538991-3,1076926,Bistro Palo,Vanha Helsingintie 19,700,HELSINKI,Helsinki,lollipops and chili oy,30.03.2023,
1101118-6,1052859,Fratello Torrefazione,Yliopistonkatu 6,100,HELSINKI,Helsinki,La Torrefazione Oy,01.03.2016,
0144879-8,30885646,M/S Gudingens café,M/S Gudingen,22630,LUMPARLAND,Lumparland,Ålands Skärgårdsrederi Ab,28.08.2024,
0591586-7,30066591,Kulta Casino,Haverintie 16,39310,VILJAKKALA,Ylöjärvi,Kulta Casino Oy,01.06.2018,
2161950-7,1027800,Kultajyvä,Torikatu 8,30100,FORSSA,Forssa,Ravintola Forssan Kultajyvä avoin yhtiö,01.02.2008,
0907890-4,1009478,Ravintola Viikin Kartano,Viikinkaari 8,710,HELSINKI,Helsinki,Sodexo Oy,07.01.2000,
2869241-6,1059574,Bla bla bla eatery,Tikkuraitti 13,1300,VANTAA,Vantaa,Puuhastelijat Oy,31.01.2018,
3473237-3,30886023,Tuisku Pub,Valtatie 57,90500,OULU,Oulu,Mai-An Oy,01.01.2025,
3506927-8,30886815,Mariina,Pikkukeskuskarintie 5A L2,85100,KALAJOKI,Kalajoki,Marinan Kahvila Oy,12.03.2025,
3354183-1,30881502,Saunaravintola Kiulu,Lainekuja 5,63920,INHA,Ähtäri,Ravintola Kiulu Oy,12.05.2023,
2612915-2,30047342,Rumpan Bar,Högsårabyväg 86,25960,HÖGSÅRA,Kemiönsaari,JENNYS STRANDBOD,01.05.2018,
3148944-3,1070670,Rientola,Koitontie 2,74200,VIEREMÄ,Vieremä,Rientola Vieremä Oy,01.07.2021,
2538283-4,1050414,M/s Okeanos,Hakaniemenranta 2,530,HELSINKI,Helsinki,FRS Finland Oy,01.03.2018,
2640679-7,1049505,Kotaravintola Havukka,Hiihtomajantie 2,96400,ROVANIEMI,Rovaniemi,Santasport Finland Oy,15.01.2015,
0222255-5,1043379,Virtain Pirtti,Virtaintie 15,34800,VIRRAT,Virrat,Virtain Urheilijat ry,01.03.2018,
2855103-1,1058723,Laavu Bar,Varsitie 1 a 4,88610,VUOKATTI,Sotkamo,PM Baarit Oy,24.11.2017,
3362530-6,30884094,Oluthuone Haka,Toinen linja 7 ,530,HELSINKI,Helsinki,Finn Beerhouse Oy,26.04.2024,
2356947-8,30886818,Ravintola Voimala 1889,Kasarmintie 1,90130,OULU,Oulu,Euro Professional Consulting Oy,07.03.2025,
2703174-7,30889429,Cafe Puisto,Monikonkatu 8,2180,ESPOO,Espoo,Windyday Oy,23.01.2026,
3327293-4,1076962,Pete's Pub,Valtakatu 61,39200,KYRÖSKOSKI,Hämeenkyrö,Pvpp-group oy,01.05.2023,
2261042-4,1072919,Iivari Cafe & Bistro,Vistantie 45,21530,PAIMIO,Paimio,Martesca Oy,15.12.2021,
3009273-5,1066497,The Souk,Urho Kekkosen katu 1 LT 5.34G,100,HELSINKI,Helsinki,RT Resenko Oy,20.09.2019,
3016856-8,30883579,ValkeanPeuranValtakunta,Suottaniementie 33,97900,POSIO,Posio,Seppo Hirvonen Oy,02.01.2024,
2747551-6,1053545,Ilmaristen Matkailutila,Väänteläntie 45,21350,ILMARINEN,Lieto,T:mi Antti Alilonttinen,04.05.2016,
0230139-2,1881109,Vallovaaran Lava,Vallovaarantie,98900,SALLA,Salla,Vallovaaran Maamiesseura r.y.,01.03.2018,
2764319-6,30888610,Ravintola Goahti ,Alakitisentie 899 ,99550,ASKA,Sodankylä,Luoston Porosafarit Oy,01.09.2025,
3493641-3,30886909,Kalar-ravintola,Kauppalankatu 7-11,5800,HYVINKÄÄ,Hyvinkää,Ahmet&Alara Oy,01.04.2025,
3584659-1,30889312,Olutravintola Sockenbacka,Turkismiehentie 2,370,HELSINKI,Helsinki,Hanahuone Valimo Oy,29.12.2025,
3108618-5,30883527,Levi Black,Immellompolo 1,99130,SIRKKA,Kittilä,Levi Black Operations Oy,15.12.2023,
3208176-5,5075449,Suonenjoen jäähalli,Koulukatu 6,77600,SUONENJOKI,Suonenjoki,Mika Rukola Oy,13.09.2025,30.04.2026
2691540-1,1051231, Synnerberg,Hakulintie 26,8500,LOHJA,Lohja,Perttilän Peli ja Deli Oy,01.03.2018,
1762306-0,1062874,Ounasvaara Lakituvat Chalets,Hiihtomajantie,96400,ROVANIEMI,Rovaniemi,Safartica Oy,02.10.2018,
0361454-2,1472972,Tampereen Ylioppilasteatteri,Itsenäisyydenkatu 12-14,33500,TAMPERE,Tampere,Tampereen Ylioppilasteatteri r.y.,01.03.2018,
2909527-7,1061486,Sallainen Keloravintola,Revontulentie 9,98900,SALLA,Salla,Rohmoiva Klubi Oy,20.06.2018,
2824042-8,1056798,Pub Wanha TK,Seunalantie 2,76850,NAARAJÄRVI,Pieksämäki,Wanha Tk Avoin Yhtiö,01.06.2017,
1274127-9,1081159,Vaakuna Pub,Kauppakatu 9,89600,SUOMUSSALMI,Suomussalmi,Ruokala-kahvila Sirkka Matero,01.11.1997,
2489571-8,30071310,Ravintola Santa Clara,Kuubankatu 3 LT 1,220,HELSINKI,Helsinki,Halicioglu,23.08.2022,
1928483-2,1043771,m/s Diana,Kauppatori/Kolera-allas,170,HELSINKI,Helsinki,Stromma Suomi Oy Ab,01.04.2013,
1972884-3,30021024,Tapahtumakeskus Huippu,Sappeenvuorentie 200,36450,SALMENTAKA,Pälkäne,Sappeen rinneravintolat Oy,06.04.2018,
1819901-1,30884060,Hevossilta,Tampereentie 450,30100,FORSSA,Forssa,Tmi Sonja Virta,01.04.2024,
2324043-7,1040024,Magokoro,Rewell Center 101,65100,VAASA,Vaasa,Oy Magokoro Ab,01.03.2018,
2714632-5,1052171,Ylläsjärven Ravintola Otso,Iso-Ylläksentie 1,95980,YLLÄSJÄRVI,Kolari,Talvennapa Oy,23.11.2015,
2580664-1,1049935,Jiao Long Ravintola,Raatihuoneenkatu 13,13100,HÄMEENLINNA,Hämeenlinna,Li Lei Oy,01.03.2018,
3253074-3,30888970,Torinkulma,Tullikatu 13,21100,NAANTALI,Naantali,Naantali Kebab-Pizzeria Oy,31.10.2025,
3201968-9,30886754,La Casetta Nostra,Huopalahdentie 19 C,330,HELSINKI,Helsinki,Ravintola HBM,03.03.2025,
2579988-3,1062850,Ravintola Poro,Sivulantie 22,95970,ÄKÄSLOMPOLO,Kolari,Rouhe Ravintolat Oy,03.10.2018,
0555830-2,1054011,m/s Suometar,Satamakatu 8,40100,JYVÄSKYLÄ,Jyväskylä,Päijänne-Risteilyt Hildén Oy,01.08.1985,
2975136-9,1069998,Lauran Kaffila,Asematie 12 A,1300,VANTAA,Vantaa,Lauran lounas ja catering,24.01.2021,
0772466-9,1012878,Rosvopaistiravintola Pop-Cafe,Mäenpääntie 43,49660,PYHÄLTÖ,Hamina,Kauppasatama Korpijoki Ky,21.09.2001,
3171039-8,1070081,SaiGon Cafe,Hermannin rantatie 5 a,580,HELSINKI,Helsinki,SaiGon Café Oy ,06.01.2021,
2622646-2,1075894,Luckycat,Rantakatu 2-4,67100,KOKKOLA,Kokkola,Xichen Oy,29.11.2022,
1994385-0,30884122,Pomarkun Pizza & Kebab,Vanhatie 1,29630,POMARKKU,Pomarkku,Simsek Rondi Tmi,05.04.2024,
0603057-7,1871933,Alakylän Toivola,Seurantie 14,90910,KONTIO,Oulu,Kiimingin Alakylän Nuorisoseura Toivola r.y.,01.03.2018,
3325698-5,1076091,Drink Bar Bulmer,Kirkkokatu 15,18100,HEINOLA,Heinola,Bulmerinkulma Oy,01.01.2023,
2733580-4,1074224,Kahvila Myllynpirtti,Koskitie 56,95520,TORNIO,Tornio,Kalaliike Haavi Ky,01.06.2022,
3538117-3,30888512,Ravintola Kutaisi,Porrassalmenkatu 11,50100,MIKKELI,Mikkeli,Kutaisi Oy,10.09.2025,
2327855-8,1075220,Maatilamatkailu Kivennapa,Kuonantie 280,73410,PIEKSÄNKOSKI,Kuopio,Maatilamatkailu Kivennapa,25.09.2022,
2075277-9,1053169,Portaan Nahkurinverstas,Kappelintie 26,31340,PORRAS,Tammela,Portaan Nahkurinverstas Oy,01.03.2018,
3403173-7,30883785,Belmont By Daddy Greens,hakaniemenkatu 7,530,HELSINKI,Helsinki,Wake n Bake Oy,07.03.2024,
3224073-8,1073805,Atmos Helsinki,Kalevankatu 16A 1B,100,HELSINKI,Helsinki,Atmos Helsinki Oy,01.06.2022,
1040233-7,1048547,Riipisen Riistaravintola,Rukatunturintie 6,93830,RUKATUNTURI,Kuusamo,Riipisen Riistaherkut Oy,01.10.2014,
2359481-7,30036269,Heinäpään Oluttupa,Isokatu 77,90120,OULU,Oulu,Heinäpään Tupa Oy,01.08.2021,
2586476-1,1072566,Pub Isabella,Leikosaarentie 24,980,HELSINKI,Helsinki,Herttaviis Oy,22.10.2021,
3507736-6,30887550,Ekeko Cafe Lounge,Vilhonvuorenkatu 3 L1,500,HELSINKI,Helsinki,Ekeko Oy,13.05.2025,
0964557-7,1075387,Ruokala 57 ja Laku Areena,Salpausselänkatu 57,45100,KOUVOLA,Kouvola,Tokusa Oy,01.11.2022,
3382603-6,30888743,Teatteriravintola Bravo,Turuntie 5,24100,SALO,Salo,Matildan Kievari Oy,01.10.2025,
2217654-1,30887610,Mickels gård,Mickelsgatan 26,22130,GOTTBY,Jomala,Ålandsbonden Ab,19.05.2025,
2995248-6,30884813,Kåska Shop & Bar,Albertinkatu 12,150,HELSINKI,Helsinki,Kåska Oy,03.06.2024,
2215121-3,1034456,Lime leaf,Ratsukatu 3,2600,ESPOO,Espoo,ABLE International Oy Ltd,01.03.2018,
2270096-4,30046056,Ruukin Tupa,Jyrkäntie 1881,74380,JYRKKÄ,Sonkajärvi,JJ-Service Oy,15.06.2018,
0957549-2,1009752,Juhlahovi,Tikkalantie 7,26100,RAUMA,Rauma,Rauman Hovi Oy,01.01.2004,
3542407-3,30889106,Nepoli Espoo,Yläkartanontie 28 LT 68,2360,ESPOO,Espoo,DAJUVAI OY,25.11.2025,
3150867-5,1069522,Ravintola/kahvila Rikastamo,Vuorimiehentie 10,88200,OTANMÄKI,Kajaani,DS Company Oy ,01.11.2020,
1875426-5,1004919,Ravintola Sarrit,"Siida, Inarintie 46",99870,INARI,Inari,Ravintola Sarrit Ky,26.03.2004,
2688045-6,1064353,Gomee Ratsula Cafe,Antinkatu 17,28100,PORI,Pori,Lounasravintola Gomee Oy,08.04.2019,
2245004-5,1062551,Kino Tapiola,Mäntyviita 2,2110,ESPOO,Espoo,Ciné Tapiola Oy,17.08.2021,
2764388-2,1064170,Lautapelikahvila Taverna 2,Rautatienkatu 10,33100,TAMPERE,Tampere,Lautapelikahvila Taverna Oy,01.04.2019,
3396481-8,30886939,Ravintola Marani Jyväskylä,Kauppalaispiha 1,40100,JYVÄSKYLÄ,Jyväskylä,Bodberavintola oy,24.03.2025,23.03.2026
1599323-6,1063381,Studio AK,Kauppakatu 15,40100,JYVÄSKYLÄ,Jyväskylä,Studio Aki Korpinen Oy,01.01.2019,
2972892-7,1070234,Luckiefun's Sushibuffet,Brahenkatu 5,53100,LAPPEENRANTA,Lappeenranta,LCFA BUFFET OY,03.06.2021,
3365015-7,30888984,Mine Bar,Kaivosvoudintie 1-3 A,1610,VANTAA,Vantaa,Miner Oy Kaivoksela,15.11.2025,
3106232-7,30886724,Ravintola Fasetti,Tehtaankatu 23,11910,RIIHIMÄKI,Riihimäki,Sir'Smoke BBQ Oy,03.03.2025,
3339765-7,30886328,Pizzeria Via Tribunali Levi,Laaksokuja 4,99130,SIRKKA,Kittilä,Pyöreän Pöydän Kulma Oy,01.01.2025,
3570558-8,30888979,Hi-Hat Art Bar,Iso Roobertinkatu 3-5,120,HELSINKI,Helsinki,Hi-Hat Wine & Jazz Oy,22.11.2025,
0872295-6,1054318,Hotelli Sodankylä,Unarintie 15,99600,SODANKYLÄ,Sodankylä,Oy Rova-Rest Ab,01.07.2016,
0870815-0,1077291,Night Club Marilyn,Eerikinkatu 19,20100,TURKU,Turku,Oy Nord Wine Finland Ltd,12.05.1995,
0361203-7,30068020,Ravintola Buena Vista,Kanalinranta 5,26100,RAUMA,Rauma,Filemon Oy,12.04.2018,
0906333-1,1055539,SS Catering Services Ultimess,Karvaamokuja 2 A,380,HELSINKI,Helsinki,ISS Palvelut Oy,16.12.2016,
2730474-1,1054871,Lounasravintola Metropol Turku,Puutarhakatu 10,20100,TURKU,Turku,LounasRavintola Turku Metropol Oy,06.06.2017,
1538714-8,1066060,Bistro Maria,Munkkiniemen Puistotie 19,330,HELSINKI,Helsinki,Oy Sineu SA,30.07.1999,
0180251-5,1275055,Tanssipaikka Lusan Halli,Mäntyläntie 14,61300,KURIKKA,Kurikka,Lusankylän maa- ja kotitalousseura ry,02.07.2009,
3353395-4,1076999,Hollolan Kirkonkylän Kioski ja Tupa,Lukkarintie 2,16710,HOLLOLA KK,Hollola,KoHo Kitchen Oy,30.04.2023,
2743148-4,30888308,m/s Norrskär,Västra Strandgatan 37,20100,TURKU,Turku,Rederi Ab Vitharun,15.07.2025,14.07.2026
2847098-7,1058745,Iloinen Härkä,Ieskatu 1,20210,TURKU,Turku,MM-Ravintolat Oy,01.11.2017,
3419100-1,30883759,Ravintola Mobilia,Kustaa Kolmannen tie 75,36270,KANGASALA,Kangasala,Bomresta Oy,04.03.2024,
2972383-5,1063875,PataPub,Kaartilantie 44,57230,SAVONLINNA,Savonlinna,PataPub Oy,06.03.2019,
2574194-8,1045657,Valtikka,Kylänvanhimmantie 29,640,HELSINKI,Helsinki,Legend Sky Oy,05.12.2013,
1952494-7,1060824,American Diner Mylly,"Myllynkatu 1, liiketila 2070",21280,RAISIO,Raisio,NoHo Partners Oyj,20.05.2018,
2370168-6,1076760,Pub Roligan,Kansikatu 1 lt 1,33100,TAMPERE,Tampere,Tulikuuma Kumpu Oy,03.04.2023,
2531351-3,1053452,Ravintola Paulette Ullanlinna,Kapteeninkatu 24 LH 5,140,HELSINKI,Helsinki,Love to meat Helsinki Oy,01.04.2022,
3492992-6,30886486,Hao kirchen Ravintola,"Suvantokatu 10, ",33100,TAMPERE,Tampere,HAO Kitchen Oy,21.01.2025,
2889465-9,30882541,Cafe Marita,Rosalabyväg 34,25950,ROSALA,Kemiönsaari,WILSON FOODS,15.07.2023,
3195512-5,1073828,Saloon Bootmoose,Alisenjoentie 11,29640,HONKAKOSKI,Pomarkku,Honmet Oy,01.05.2022,
2690616-9,1051137,Tabasco Pizzeria Kebab,Otto Mannisentie 8,51200,KANGASNIEMI,Kangasniemi,Roselin avoin yhtiö,01.03.2018,
2791070-9,30887026,Bilekortteli Kullervo,Maamiehenkatu 4,60100,SEINÄJOKI,Seinäjoki,Wall Invest Oy,01.04.2025,31.03.2026
1336252-9,1066570,Ravintola Toripöllö,Kauppakatu 16,26100,RAUMA,Rauma,T:mi Aki A. Jalonen,01.11.2019,
3106232-7,30885591,Papa`s Smokery 54,Riihimäentie 3620,12100,OITTI,Hausjärvi,Sir'Smoke BBQ Oy,02.09.2024,
2608560-4,30887362,Lietveden Kioski - Puumalan Portti,Lietvedentie 2015,52200,PUUMALA,Puumala,Sahanlahti Resort Oy,08.05.2025,
2997928-3,1075472,Valveen Paljetti,Hallituskatu 7,90100,OULU,Oulu,Lounasravintola Paljetti Oy,05.09.2022,
2067202-3,1067724,Bistro & Bar Kokka ,Borupinraitti 4,15140,LAHTI,Lahti,Ravintola Roux Oy,20.02.2020,
2914059-2,30889076,Mevan Ravintola,Eriksnäsintie 11,1150,SÖDERKULLA,Sipoo,mardino,14.11.2025,13.11.2026
0197966-0,1477079,Myllyniemen Kahvila,Havangantie,34710,VASKIVESI,Virrat,Vaskiveden Nuorisoseura ry,01.03.2018,
2994922-8,30065081,Sisko ja sen Veli,Lapintie 6,33100,TAMPERE,Tampere,Sisko ja sen Veli Oy,16.04.2020,
0917146-3,30882227,Kemijärven Ravirata,Rovaniementie 487,98100,KEMIJÄRVI,Kemijärvi,Kemijärven Ravi r.y.,14.07.2023,
2893114-9,1059921,Restaurant Plein,"Suvannontie 18, LH 1",510,HELSINKI,Helsinki,Two Dudes Oy,03.04.2018,
2649455-5,1049019,Aula-Pub,Ouluntie 38,94700,KEMI,Kemi,KEMI PUB OY,01.12.2014,
1446572-2,1040338,Kämp,Pohjoisesplanadi 29,100,HELSINKI,Helsinki,Kämp Oy,01.01.2012,
1724754-4,1070051,Lounas Ravintola Einstein,Hirsimetsäntie 56,15200,LAHTI,Lahti,Tmi Aleks 2014,07.01.2021,
3414042-3,30883997,Pub Huurre,Haminantie 4,91100,II,Ii,MaMi Hoitaa Oy,20.03.2024,
3485709-6,30886241,Ravintola Tharpu,köpmansgatan 16,68600,PIETARSAARI,Pietarsaari,Matabhawani oy,15.12.2024,
2488865-7,1042640,King Crab House Levi,Mariankuja 6,99130,SIRKKA,Kittilä,King Crab House Finland OY,01.11.2012,
3412788-6,30883630,Tornin Tupa,Viipurintie 23,13210,HÄMEENLINNA,Hämeenlinna,Tornin Tupa Oy,15.01.2024,
2867074-3,1076625,Ohjelmaravintola Maxim,Haapaniemenkatu 34,70110,KUOPIO,Kuopio,Sawohouse Oy,19.03.2023,
2860344-4,1074120,Aseman Ravintola,Asemantie 11-13,57100,SAVONLINNA,Savonlinna,Activity Maker Oy,01.06.2022,
2394943-8,1046645,Pub Hertta 5,Laivalahdenportti 2,810,HELSINKI,Helsinki,TAJVI ENTERPRISE OY,14.03.2014,
3372879-4,30882692,Pub Puute,Jussilantie 2,91500,MUHOS,Muhos,Puutebar Oy,03.08.2023,
2126827-6,30061709,Marina Cafe Laituri,Meriniementie 1,48130,KOTKA,Kotka,Perheyhtiö JP Laine Avoin yhtiö,19.06.2018,
2292981-4,30888555,Ravintola Tsokka, Kultakeron huippu,98530,PYHÄTUNTURI,Pelkosenniemi,Pyhätunturin Ravintolat Oy,01.09.2025,
2687368-6,30883538,Mymou Hair & Beauty ,Nahkelantie 99,4300,TUUSULA,Tuusula,MyMou,01.01.2024,
0172313-9,1770760,Maaningan Kasino,Keskisaarentie 58,71750,MAANINKA,Kuopio,Maaningan Mahti ry,01.03.2018,
0837673-1,30882312,The Book Bar & Bed,Kirkkotie 7,97700,RANUA,Ranua,M. Koukkula Ky,30.06.2023,
1051678-0,1074490,Ravintola Sula,Puomikuja 4,55100,IMATRA,Imatra,Zaditel Oy,13.06.2022,
2542843-3,1073017,Skárr Nordic Kitchen,Saariseläntie 3,99830,SAARISELKÄ,Inari,Jalgadas Oy,15.12.2021,
1845522-2,1049922,Ravintola Pajarinhovi,Pajarinniementie 1,82430,PUHOS,Kitee,Kiteen Matkailu Oy,02.04.2015,
3492584-5,30886444,Rokkiluola,Pormestarinkatu 6,53100,LAPPEENRANTA,Lappeenranta,TOGI OY,17.01.2025,
3463367-4,30886414,Ravintola Bruket,Kaikukatu 3,530,HELSINKI,Helsinki,Bruket Haiku Oy,07.01.2025,
3277732-4,30886105,GROOM Telakka,Telakkakatu 16,150,HELSINKI,Helsinki,GB Finland Oy,16.12.2024,
2273190-4,30033528,Olimpos,Pakkahuoneenkatu 6,90100,OULU,Oulu,Olimpos Oy,30.09.2020,
2109345-3,30076725,Ravintola Rakka,Urpiaisentie 4,99490,KILPISJÄRVI,Enontekiö,Hotel Rakka Oy,01.03.2023,
3488485-2,30886372,Wi-Box Bagery & Kitchen,Mekaanikontie 4,10600,TAMMISAARI,Raasepori,Wi-Box Bageri Öb,01.01.2025,
2114468-7,1067441,Café Metsonkulma,Puutarhakatu 20 C LT1,33210,TAMPERE,Tampere,Tornio City Hotel & Restaurants Oy,20.02.2020,
2812968-2,30889043,Restaurang Mistral,Sjögatan 6,64100,KRISTIINANKAUPUNKI,Kristiinankaupunki,Oy Hovet Ab,13.11.2025,28.02.2026
2326603-9,1044785,Teboil Hyvinkää Kehäkuja,Kehäkuja 2,5460,HYVINKÄÄ,Hyvinkää,Raakel Hynninen Oy,01.03.2018,
1111106-4,30884697,Villa Jaakkola ,Pitkäkuja 204,49520,REITKALLI,Hamina,Villa Jaakkola Oy,24.05.2024,
2829713-3,1072442,Taco Bell Jyväskylä,Kauppakatu 22,40100,JYVÄSKYLÄ,Jyväskylä,Restel Mexican Food Oy,05.11.2021,
2423443-4,1042296,Royal Mekong,Torikatu 7,5800,HYVINKÄÄ,Hyvinkää,Malot Oy,18.10.2012,
0482525-3,1059889,Kianta-Laiva,Satama,89600,SUOMUSSALMI,Suomussalmi,Kianta-Linjat Osakeyhtiö,01.06.1989,
2589801-3,1048567,Hohtogolf West Coast Helsinki,"Yrjönkatu 24, kellari",100,HELSINKI,Helsinki,Horror Ravintolat Oy,01.03.2018,
3097445-5,1067340,Sirius Pizzeria,Keltinmäentie 23 B,40640,JYVÄSKYLÄ,Jyväskylä,SIRIUS PIZZERIA JYVÄSKYLÄ OY,27.01.2020,
1800986-3,30077110,Ravintola Links,Eteläreimarintie 9,980,HELSINKI,Helsinki,Henri Häkkinen Oy,13.04.2023,
3377051-1,30882934,Sotkunen Kellari,Mannerheiminkatu 10,53900,LAPPEENRANTA,Lappeenranta,Sotkunen Kellari Oy,07.09.2023,
0207220-0,30045704,Wilhelm Public House,Porrassalmenkatu 10,50100,MIKKELI,Mikkeli,Osuuskauppa Suur-Savo,29.03.2018,
0564528-9,1030703,Ravintola Granina/Serena,Tornimäentie 10,2970,ESPOO,Espoo,Puuharyhmä Oyj,19.12.2008,
2138289-6,1027495,Myllykartano,Kauppatie 2,58300,SAVONRANTA,Savonlinna,Krissen Pitopalvelu Oy,02.01.2008,
2076976-5,1040336,Home Hotel Jugend,Lönnrotinkatu 29,180,HELSINKI,Helsinki,GLO Hotellit Oy,01.01.2012,
2539103-6,30888798,Ninan Keittiö Pasila,Kyllikinportti 2,240,HELSINKI,Helsinki,Topron Oy,21.10.2025,20.10.2026
1745591-7,30884175,BioRex Vaasa,Hovioikeudenpuistikko 16,65100,VAASA,Vaasa,Bio Rex Cinemas Oy,10.04.2024,
3489769-6,30886505,Bistrobruket ,Ruukinrannantie 6,25660,MATHILDEDAL,Salo,Strandkrogen Oy,21.02.2025,
1088858-4,1875100,Tupasvilla,Teollisuuskyläntie,94450,KEMINMAA,Keminmaa,Tornion Rajatähti Oy,01.03.2018,
3274471-7,1074173,Flavour Heaven,Haapaniemenkatu 7-9 B,530,HELSINKI,Helsinki,Guru Velaa OY,01.06.2022,
0558926-4,30881456,Hallikahvila ,Hämentie 1,530,HELSINKI,Helsinki,"Hakaniemen Kauppahallinkahvilat Ky, A. Engblom",10.05.2023,
3004116-1,1076954,Ravintola Beef & Grill,Länsituulentie 10,2100,ESPOO,Espoo,Nur Balibey Oy,01.04.2023,
