asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
1449259-5,30887600,Talviaistentie 71,Talviaistentie 71,35420,TALVIAINEN,Orivesi,Talviaisten Vapaa Palokunta ry,13.06.2025,
1095241-9,1045515,Pocket Bar & Billiard,Yliopistonkatu 31,20100,TURKU,Turku,PRK-Majoitus Oy,01.11.2013,
2753993-8,1053379,Ravintola Lukla,Runeberginkatu 60,260,HELSINKI,Helsinki,Lukla Oy,01.05.2016,
1105418-6,1074756,Laivaravintola Katrina,Laivarannantie 5,34600,RUOVESI,Ruovesi,Oy Katrina Line Ab,15.04.1998,
3315967-5,1075913,Darshan Nepal,Mannerheimintie 168 B,300,HELSINKI,Helsinki,Darshan Nepal Oy,29.11.2022,
0410298-7,1061293,B&B Pajula,Kiteentie 16,4410,JÄRVENPÄÄ,Järvenpää,Airavia Oy,19.06.2018,
3529376-3,30887790,Pub Kulma,Kaapelintie 1,37600,VALKEAKOSKI,Valkeakoski,KA-PUB Oy,02.06.2025,
2341961-3,1074287,Ravintola Fusion,"Urho Kekkosen katu 1, LT 114",100,HELSINKI,Helsinki,NT-mai Oy,01.07.2022,
2687062-9,1052436,Ravintola Hai Long,Valtakatu 22,96200,ROVANIEMI,Rovaniemi,Zhanglei Oy,07.01.2016,
2637331-5,30886948,Onda,Porthaninkatu 4,530,HELSINKI,Helsinki,Buena Onda Oy,01.04.2025,31.03.2026
2476718-5,1041652,Teboil Pirkkala,Kurikantie 2,33960,PIRKKALA,Pirkkala,Huoltoasema Velj. Lehtiset Oy,01.03.2018,
2863748-4,30061171,Trattoria la mia bella,Eurantie 7,27510,EURA,Eura,Trattoria la mia bella,15.07.2018,
2220007-0,1071507,Viihdekeskus Ideapark,Ideaparkinkatu 4,37570,LEMPÄÄLÄ,Lempäälä,Poolmax Oy,21.06.2021,
3405614-1,30883970,SWAD INDIAN BISTRO ,Rahapajankatu 3,160,HELSINKI,Helsinki,Spice Age Ravintolat OY,15.03.2024,
3303326-3,1075971,Mizizi Mini Mart,Vapaudenkatu 18,15110,LAHTI,Lahti,Mizizi Mini Mart Oy,17.11.2022,
0608975-5,1027903,TIHC-jäähalli,Viidankatu 18,95420,TORNIO,Tornio,Tornion Ice Hockey Club ry,01.03.2018,
2481201-1,30074168,Ravintola Paven,"Pentala, Suvisaaristo",2380,ESPOO,Espoo,Hiiohoi Oy,04.05.2022,
1949718-4,1072026,Kahvila Korsu,Keskustie 20,42600,MULTIA,Multia,Kahvila Korsu,06.08.2021,
2605245-8,1071406,Lounasravintola Helmi,Loukontie 6,66440,TERVAJOKI,Isokyrö,Lounasravintola Helmi Oy,05.07.2021,
3532669-2,30889090,Porvoo Ski,Kokonniementie 3,6100,PORVOO,Porvoo,Porvoo Ski Oy,01.12.2025,
0942308-5,30886199,Ravintola Werstas,Askonkatu 9,15100,LAHTI,Lahti,CMB Ravintolat Oy,01.01.2025,
3288831-5,1074702,Raholan Baari,Toritie 2,43300,KANNONKOSKI,Kannonkoski,Raholan Baari Oy,01.07.2022,
3523386-7,30888554,Muhoskellari,Työmiehentie 11,91500,MUHOS,Muhos,Medland Oy,21.08.2025,
3319672-4,30889070,Gina Bakery Pop Up,Aleksanterinkatu 13,100,HELSINKI,Helsinki,Le Maison Oy,17.11.2025,31.01.2026
2182364-7,1068265,VIISKULMA RAVINTOLA,Laivurinkatu 43,150,HELSINKI,Helsinki,M & D Ravintola Oy,01.06.2021,
3193190-8,1072380,Wellamo,Laivastokatu 18,160,HELSINKI,Helsinki,Aika moist Oy,01.10.2021,
0212040-1,1062448,Loma- ja kokoushotelli Marjola,Mikonsaarentie 15,54960,VEHKATAIPALE,Taipalsaari,Etelä-Saimaan Invalidit ry,25.05.1992,
3278073-4,1074111,Hermannin Pizzeria,Vellamonkatu 10,550,HELSINKI,Helsinki,05 Simpukkasaaren t:mi,23.05.2022,
3282842-7,30074765,Ravintola Hämeentie,Hämeentie 15 A,500,HELSINKI,Helsinki,Kallion Eines ja Virvoke Oy,01.07.2022,
2920867-3,1061910,Bar & Cafe Kisko,Tornatorintie 11,48100,KOTKA,Kotka,Satamaveturi Oy,11.07.2018,
2754802-5,1070559,Kansjerf Kulttuuritila Kulturgård,Kansjärvintie 1,10570,BROMARV,Raasepori,Kansjerf Group Oy,16.09.2022,
2395983-9,1037496,Feeniks,Rautatienkatu 17,30100,FORSSA,Forssa,Shijie Oy,01.03.2018,
1860760-1,30055993,Kievari Kahdet Kasvot,Kauppakatu 14 A,33210,TAMPERE,Tampere,Winresta Oy,01.05.2018,
3495160-5,30886635,Uunisauna,Valurinkatu 2C,3600,KARKKILA,Karkkila,Nocta Oy,01.04.2025,
3162622-5,30887332,Ravintola Metsä,Punkaharjun Harjutie 596,58450,PUNKAHARJU,Savonlinna,Huono Äiti Foods Oy,01.05.2025,
0768476-7,1053469,Kahvila-Konditoria Tiina-Elina,Sovionkatu 12-14,92100,RAAHE,Raahe,Ve-Tu Oy,10.05.2016,
1656765-0,30054810,Lönkka,Lönnrotinkatu 11,120,HELSINKI,Helsinki,CMB Restaurants Helsinki Oy,02.11.2018,
2898247-2,30888219,Villa Vaski,Haukilammentie,65170,VAASA,Vaasa,HEJM Mat Ab,01.08.2025,31.07.2026
0567671-2,1056675,Kauppatorin Aalto terassi,Torikatu 11,60100,SEINÄJOKI,Seinäjoki,Etelä-Pohjanmaan Osuuskauppa,13.04.2017,
1605158-2,1273656,Uusi Baan Thai,Kauppiaskatu 15,20100,TURKU,Turku,Ravintola Baan Thai Oy,01.03.2018,
3109465-2,30072216,Metsälän Baari,Porintie 2300,64440,METSÄLÄ,Kristiinankaupunki,Metsälän Baari Oy,01.10.2021,
0212329-0,1050490,Original Sokos Hotel Vaakuna,Asema-Aukio 2,100,HELSINKI,Helsinki,Sokotel Oy,01.01.2005,
3477119-6,30887302,Ravintola  14 PEAKS,Kolmas Linja 8 A,530,HELSINKI,Helsinki,Keshari Oy,23.04.2025,
3510721-1,30886889,Cafe Tove,Välikatu 8 ,6100,PORVOO,Porvoo,Tomcafe Oy,18.03.2025,
3419479-8,30886758,Kulttuuritalo Grand,Piispankatu 28,6100,PORVOO,Porvoo,Café & Restaurant Cabriole Oy,03.03.2025,
2275336-1,1036805,Lakeside Cafe,Sunnanlidintie 33,8700,LOHJA,Lohja,Lakeside Resort Lohja Oy,24.12.2010,
0923589-3,1057751,Inkeroisten Lounaskahvila,Päätie 16,46900,INKEROINEN,Kouvola,Lounaskahvila Inkeroinen Oy,01.03.2018,
3021011-3,1075166,Lounas- ja tilausravintola Koski,Kirkkokatu 10,33100,TAMPERE,Tampere,Saarikoski Ravintolat OY,15.08.2022,
3481326-1,30886354,Ravintola Big Bang,Sepänkatu 14 B,40720,JYVÄSKYLÄ,Jyväskylä,Ravintola Big Bang oy,15.12.2024,
0498416-6,30888658,Pika-Mocca,Karjalantie 7,48600,KOTKA,Kotka,Sam Lehtinen Ky,23.09.2025,
3414635-8,30883939,Valas Cafe Bar,Valasrannantie 363,21900,YLÄNE,Pöytyä,Valas Café,08.04.2024,
1544017-2,1777271,Vahvaselän Baari,Vanhamäentie 96,50770,KORPIKOSKI,Mikkeli,A Vahvaselkä Ky,01.03.2018,
2192205-5,1066669,Cafe Steiner,Siltapuistonkatu 14 ,28100,PORI,Pori,Steiner Café Oy,15.11.2019,
2425863-9,1064778,Cafe Wilhelmsdal,Ola Westmanin puistotie 1,10210,INKOO,Inkoo,Anniina Raita,01.06.2019,
2993920-6,1065029,Daily Dose,Hämeentie 68,550,HELSINKI,Helsinki,PiW Oy,01.08.2019,
3431067-2,30883968,Käpylän Krouvi,Mäkelänkatu 87,610,HELSINKI,Helsinki,Kylä87 Bar oy,01.04.2024,
2957474-5,1066777,Magical Pond,Takalontie 9,93830,RUKATUNTURI,Kuusamo,Lammin Taika Oy,01.12.2019,
2514002-6,30884104,Pub Cheri,Aleksanterinkatu 25,15140,LAHTI,Lahti,X-Project Oy,29.04.2024,
2362621-7,30885351,Ihku Turku,Kauppiaskatu 5a,20100,TURKU,Turku,Tunturiviihde Oy,15.07.2024,
2747265-7,30889115,Dylan Luft,Ilmalanrinne 1,240,HELSINKI,Helsinki,pina colada entertainment oy,20.11.2025,
1917344-6,30885762,Cafe & Bar Villis,Lampikatu 2,18100,HEINOLA,Heinola,Villiorvokki Oy,30.09.2024,
2530534-5,30060668,Cafe Tiirinkosken Tehdas,Haantie 5,13500,HÄMEENLINNA,Hämeenlinna,Launo Mikko,01.05.2018,
1656765-0,1065327,Kantsun Sävel,Kantelettarentie 1,420,HELSINKI,Helsinki,CMB Restaurants Helsinki Oy,01.08.2019,
2267681-0,1032373,Ravintola China Flavor,Hämeentie 109-111,550,HELSINKI,Helsinki,Canton Collection Oy,01.08.2009,
1475591-4,1062400,Tiittalan kartano,Kirkkotie 140,58700,SULKAVA,Sulkava,Tiittalan kartano,31.08.2018,
3155902-6,30883816,Pub Keskipiste,Näyttelijäntie 14 C,400,HELSINKI,Helsinki,JD Singh Oy,01.03.2024,
1652584-8,1058819,Gran Delicato Wine Bar & Taverna,Albertinkatu 31,180,HELSINKI,Helsinki,Gran Delicato Oy,31.10.2017,
2545778-7,1046237,Ravintola Jufu Rautatientori,Töölönlahdenkatu 3,100,HELSINKI,Helsinki,Jufu Xuda Oy,01.03.2014,
3333785-7,30883075,Matcha Crew ,Lapinlahdenkatu 9,180,HELSINKI,Helsinki,Matcha Crew Oy,02.10.2023,
0154374-4,30888739,Ravintola Rouhea by Linkosuo,Teollisuuskatu 33,510,HELSINKI,Helsinki,Linkosuon Kahvila Oy,01.10.2025,
0155085-6,30883840,Tampereen Raatihuone,Keskustori 10,33200,TAMPERE,Tampere,Tampereen Särkänniemi Oy,01.04.2024,
3461606-5,30885476,Snadi Pub,Kolmas linja 6,530,HELSINKI,Helsinki,Joy Trang oy,01.08.2024,
3410209-9,30883755,Martin Bistro,Hovioikeudenpuistikko 20,65100,VAASA,Vaasa,Martin Bistro Oy,01.03.2024,
2903602-3,30882305,38700 Sports Bar,Keskuskatu 36,38700,KANKAANPÄÄ,Kankaanpää,PNJ Ravintola Oy,30.06.2023,
1082370-5,1035685,SSP Finland Rovaniemi Airport landside restaurants,Rovaniemen lentoasema,96930,NAPAPIIRI ROVANIEMI,Rovaniemi,Select Service Partner Finland Oy,15.09.2010,
0830158-8,1057147,Laiska Karhu,Mechelininkatu 25,100,HELSINKI,Helsinki,Gazebo Oy,01.06.2017,
0910257-2,1070441,Ravintolamaailma  Syke,Kauppakatu 18,15140,LAHTI,Lahti,Osuuskauppa Hämeenmaa,09.03.2021,
3391918-7,30884657,Café Clé,Mariankatu 21,170,HELSINKI,Helsinki,Café Clé Oy,21.05.2024,
0964425-9,1069965,Villa Tallbo,Petäksentie 178,26100,RAUMA,Rauma,Rauman Sinimailanen Oy,16.05.1992,
2616000-2,1073263,Ravintola Dona,Kauppatie 8,81200,ENO,Joensuu,Raising Dreams Oy,15.02.2022,
0864235-8,1052749,Amarillo / Apteekkari,Vuorikatu 24,70100,KUOPIO,Kuopio,Osuuskauppa PeeÄssä,11.04.2016,
2640033-6,1048532,Hunter's Inn,Brahenkatu 3,20100,TURKU,Turku,Hunters Inn Pub Oy,15.10.2014,
3014004-7,30887682,WuKong Ravintola,Isokatu 11,68600,PIETARSAARI,Pietarsaari,Do Eat Oy,27.05.2025,
1048003-6,30060969,Ravintola Zilla,Kielotie 14,1300,VANTAA,Vantaa,Minttiravintolat Oy,04.04.2020,
2629411-5,1048507,Ravintola Rinne Feenix,Koskikatu 25,96200,ROVANIEMI,Rovaniemi,Kamiri Oy,11.09.2014,
0207220-0,30037738,Gastropub Eino,Hallituskatu 3,50100,MIKKELI,Mikkeli,Osuuskauppa Suur-Savo,26.03.2018,
1797527-7,1074122,Hook Rovaniemi,Koskikatu 11,96200,ROVANIEMI,Rovaniemi,Kalant Oy,02.05.2022,
2323133-8,30885077,Kujalan Burgeri ruokarekka,Marjaniemi,90480,HAILUOTO,Hailuoto,Kujalan Herkku Oy,19.06.2024,
2280365-6,30882686,Järvenpään liikuntahalli,Seutulantie 17,4410,JÄRVENPÄÄ,Järvenpää,Kari Leppiaho Oy,01.08.2023,
0207220-0,30059987,Ukko Bistro & Deli,Tallikankaankatu 3,76100,PIEKSÄMÄKI,Pieksämäki,Osuuskauppa Suur-Savo,27.03.2018,
3392861-4,30888313,tom&grill kaleva oy,Pellervonkatu 9,33540,TAMPERE,Tampere,tom&grill kaleva oy,14.07.2025,
3439923-2,30884744,Cafe Salteriet,Björkövägen 1011,65870,BJÖRKÖBY,Mustasaari,Oy Korpiklan Ab,14.06.2024,
2676949-1,1064532,Kotipizza Veturi,Tervasharjunkatu 1,45720,KUUSANKOSKI,Kouvola,TJN-Services Ky,01.05.2019,
1973447-7,1061510,Karjalainen kotitalo Hiljan Piha,Kotipolku 1,55120,IMATRA,Imatra,Vuoksen Lautturi Oy,09.06.2018,
3000664-9,1066416,Finnjävel Taidehalli,Ainonkatu 3,100,HELSINKI,Helsinki,Finnish Food Boys Oy,07.10.2019,
1930633-3,30887943,Ravintola ata,vesikoskenkatu 20 ,32210,LOIMAA,Loimaa,Ravintola Ata Ky,11.06.2025,
3324047-3,1076270,Kiivi's Cafe & Bar,Malagankatu 3,220,HELSINKI,Helsinki,Viiskymppii Oy,05.01.2023,
2365190-6,30069758,Hotelli-Ravintola Liminganlahti,Rantakurvi 6,91900,LIMINKA,Liminka,Go Arctic Oy,09.04.2021,
3386094-7,30883216,Sakura Sushi Porvoo,Mannerheiminkatu 12,6100,PORVOO,Porvoo,Rui Da Oy,01.11.2023,
1548950-7,1770075,Neste Ruokolahti,Pikettivuorentie 1,56100,RUOKOLAHTI,Ruokolahti,Pikettivuori Oy,01.03.2018,
3348274-7,30881372,BART,Kalevankatu 17,100,HELSINKI,Helsinki,Pints and Pieces Oy,04.05.2023,
2610999-5,30058204,DELIBERI K7,Keskuskatu 7,100,HELSINKI,Helsinki,Street Kitchen Oy,27.11.2019,
2927852-4,1064705,Pärlan Bar Restaurant,Kauppakartanonkatu 7,930,HELSINKI,Helsinki,Pärlan Bar Restaurant Oy ,02.05.2019,
1837957-3,30889020,"Coffee House Asema-aukio, Helsinki",Asema-aukio 2,100,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,10.11.2025,
0873697-9,30882658,3317 Satama Areena,Tornatorintie 102,48100,KOTKA,Kotka,Compass Group Finland Oy,01.08.2023,
3309996-7,1075565,Teboil Pirkanhovi,Kelhontie 254,37500,LEMPÄÄLÄ,Lempäälä,LJJ-Company Oy,27.09.2022,
1762839-8,30049717,Loimijoki Golf Club,Jaakkolantie 190,32100,YPÄJÄ,Ypäjä,Ypäjä Golf Oy,01.05.2018,
0849605-5,1073616,Makulihan Tilapuoti ja Kahvila,Kärsäkuja 6,31300,TAMMELA,Tammela,Maatilan lihakauppa Makuliha Oy,14.03.2022,
1819124-7,30887485,Pilpalan Liitontalo,Rautakoskentie 2078,12750,PILPALA,Loppi,Pilpalan kylät ry,01.07.2025,
1837957-3,30885002,Ravintola Lasipalatsi,Mannerheimintie 22-24,100,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,01.07.2024,
3185046-2,30882488,Ravintola Kansis,Kansakoulukuja 1,100,HELSINKI,Helsinki,Madeleine Ravintolat Oy,01.08.2023,
1731706-3,1043950,Tähtitornin Kahvila,Linnansaari,90100,OULU,Oulu,Nispero Oy,25.04.2013,
2851406-2,1058385,KAT-man-do,Porthaninkatu 9,530,HELSINKI,Helsinki,KTM-DO Oy,17.10.2017,
2468663-3,1075440,Kurikan Lakkitehdas,Koivistonkyläntie 74,61310,PANTTILA,Kurikka,Härmän Rati Oy,15.09.2022,
1447914-7,1046086,Scandic Hotel Julia,Eerikinkatu 4,20100,TURKU,Turku,Scandic Hotels Oy,09.07.2004,
3246709-4,1073025,Lazy Fox,Albertinkatu 36,180,HELSINKI,Helsinki,Lazy Fox Oy,03.01.2022,
2545750-9,1067185,Ranskalainen kyläkauppa,Vesijärventie 1,17200,VÄÄKSY,Asikkala,Ranskalainen Kyläkauppa Ky,03.12.2019,
1911533-4,1038281,PuulaGolf Kenttäravintola,Syvälahdentie 20,51200,KANGASNIEMI,Kangasniemi,PuulaGolf Oy,01.03.2018,
1902359-5,1018702,Piitsi Pub,Kelukoskentie 5,99600,SODANKYLÄ,Sodankylä,Nilimella Oy,30.05.2012,
2797577-2,1075659,Kotipizza Pitäjänmäki,Sulkapolku 1,370,HELSINKI,Helsinki,Aaponjon Oy,17.10.2022,
3517150-4,30887271,Vesuvio´s beer & wine,Ruukkupolku 14,1600,VANTAA,Vantaa,Nordic Edis OY,05.05.2025,
1774996-6,1059657,Järvihovi,Meltauksentie 2511,99740,SYVÄJÄRVI,Sodankylä,Syväjärven kyläseura ry,01.03.2018,
0226493-1,1010965,Tuurin Nuorisoseura,Tuurintie 32,63610,TUURI,Alavus,Tuurin Nuorisoseura r.y.,01.03.2018,
3348232-5,30882048,Pruuki Bistro / Airanne Pub,Pruukinraitti 15,31160,NUUTAJÄRVI,Urjala,Lasikylän Gourmet Oy,19.06.2023,
2372155-6,30883687,Fazer Cafe Koskikeskus ,Hatanpään valtatie 1,33100,TAMPERE,Tampere,Fazer Ravintolat Oy,01.03.2024,
2928796-5,1064512,Ravintola Lie Mi,Hämeenkatu 14,33100,TAMPERE,Tampere,HooCee Oy,01.05.2019,
3158563-8,1069602,Boon Nam,Lönnrotinkatu 4,120,HELSINKI,Helsinki,Boon Nam Oy,02.11.2020,
1609500-8,1021074,Lind's Kök,Bäcklidvägen 484,64200,NÄRPIÖ,Närpiö,Oy Linds Kök Ab,25.10.2005,
2733954-9,1052730,Rytmi Ravintola,Toinen linja 2,530,HELSINKI,Helsinki,Rytmibaari Oy,29.02.2016,
2249888-2,1065207,Bulldog Bar,Eteläinen Asemakatu 2,11130,RIIHIMÄKI,Riihimäki,JMK Ravintolat Oy,01.06.2019,
3406326-1,30883542,Kyläkrouvi,Kylä-Karviantie 34,39930,KARVIA,Karvia,Barvia Oy,20.12.2023,
2458663-2,30883930,Ravintola Rantamakasiini,Rantabulevardi 8,94100,KEMI,Kemi,Hullu Poro Oy,01.05.2024,
2966624-4,30884285,HAMN KROG,Nauvon Ranta 3,21660,NAUVO,Parainen,Le Grazie Catering Oy,26.04.2024,
0948322-1,1012332,Cella Nova,Hovrättsesplanaden 12,65100,VAASA,Vaasa,Studentföreningen vid Svenska Handelshögskolan i Vasa rf,01.03.2018,
0920150-3,30888418,"Ristorante Momento, keskusta",Elielinaukio 5,100,HELSINKI,Helsinki,Momento Fastfood Oy,01.09.2025,
2685318-3,1075627,Exit Oulu,Uusikatu 13 - 15,90100,OULU,Oulu,PK Games Oy,15.10.2022,
2408600-5,1041023,Ace Corner Finland,Veistämönkatu 1 B,15140,LAHTI,Lahti,Ace Corner Finland Oy,12.04.2012,
3385346-4,30883487,Ravintola Hiprakka,Ritaniemenkatu 13,15240,LAHTI,Lahti,Hirvikalliolla OY,01.01.2024,
3532508-3,30888372,Ismet Perttilä ,Sauvonrinne 17 b ,8500,LOHJA,Lohja,Lohjan Tähti Oy,21.07.2025,
0738092-3,1065434,"Juurikorven kauppa, kokous ja",Juurikorventie 220,49340,JUURIKORPI,Kotka,Pectopah Oy,20.06.2019,
1776596-6,1031662,Ryötin tila,Loimaantie 272,32440,ALASTARO,Loimaa,Vesanen Jaana,03.04.2009,
2327567-2,1035154,Tirmobaren,Tirmontie 611,7360,TIRMO,Porvoo,Tirmo Skärgårdscenter Ab - Tirmo Saaristokeskus Oy,18.06.2011,
0800250-2,1075665,Morrison's Turku,Kristiinankatu 9,20100,TURKU,Turku,Ravintola Santa Fé Oy,01.10.2022,
1064601-6,1040185,Hotel Carneval Night Club,Koulukatu 2,77600,SUONENJOKI,Suonenjoki,Oy Resmanagras Ltd ,27.09.2000,
2683492-7,1075090,Sushi hot Tiiriö,Katsastusmiehentie 6,13130,HÄMEENLINNA,Hämeenlinna,Aasian Herkku Oy,14.07.2022,
3086587-3,30886324,Ravintola Saptarangi,Westendintie 99 D,2160,ESPOO,Espoo,Milan Nepal Oy,15.12.2024,
0873697-9,1066911,3366 Skanska Ravintola Kathy,Nauvontie 18,280,HELSINKI,Helsinki,Compass Group Finland Oy,14.11.2019,
3215227-9,30881878,Taste of Uyghur,Putkitie 6,880,HELSINKI,Helsinki,Taste of Uyghur Cuisine,05.06.2023,
3441487-7,30886045,Teboil Alajärvi,Teollisuustie 1,62900,ALAJÄRVI,Alajärvi,Dexterous Services Oy,01.11.2024,
2307259-2,30884367,Ravintolalaiva Rosita,Läntinen Rantakatu 47,20100,TURKU,Turku,Alajuoksu Oy,26.04.2024,
2786084-4,1058972,Brokadi Ravintola,Mäkelänkatu 45,550,HELSINKI,Helsinki,Jin Guan Tang Oy ,01.03.2018,
2053412-2,1060286,Hohtogolf West Coast Ratina,Vuolteekatu 1,33100,TAMPERE,Tampere,Viihdekeskus Hohto Oy,18.04.2018,
2370168-6,30884381,Asemamestari Tampere,Rautatienkatu 25,33100,TAMPERE,Tampere,Tulikuuma Kumpu Oy,03.05.2024,
0907693-3,30883153,Classic pizza Hangon Makaronitehdas,Yliopistonkatu 18 ,20100,TURKU,Turku,CPR Finland Oy,15.11.2023,
3210701-3,5072701,Runway Bar,Lentoasemantie 1 (1. krs),1530,VANTAA,Vantaa,Finnish Premium Bars Oy,09.02.2024,08.02.2026
3525774-6,30887395,Ravintola Hansha,Takkatie 7 A,370,HELSINKI,Helsinki,Karmabhumi Oy,04.05.2025,
2790109-5,30888943,JUMI,Kauppakatu 28,70110,KUOPIO,Kuopio,Liusushi Oy,03.11.2025,
0922792-2,1057665,Fernando,Maaherrankatu 17,50100,MIKKELI,Mikkeli,Ravintola Fernando Oy,07.07.1982,
3536520-2,30888657,Fuku Restaurant,Piispansilta 11 G-236,2230,ESPOO,Espoo,Yi Yu Oy,03.09.2025,
3442164-7,30885047,Public House Olkkari,Alinenkatu 24,23500,UUSIKAUPUNKI,Uusikaupunki,ReSa Oy,19.06.2024,
2420334-7,1039073,Ravintola Töölö,Mannerheimintie 98,250,HELSINKI,Helsinki,Finnball Oy,09.09.2011,
0145830-4,1477051,Uskilan Lava,Liekosillantie 10,37740,HAUKILA,Valkeakoski,Tyrvännön Urheilijat r.y.,01.03.2018,
0201420-3,1051578,Kakkostupa,Pohjolankatu 2,610,HELSINKI,Helsinki,Kakkostupa Oy,01.12.1983,
3280477-5,30885846,Nivunki Village,Nivungintie 580,99300,MUONIO,Muonio,Destination Lapland Muonio Oy,29.11.2024,
2334826-1,1064168,Makaronitehdas Iso Omena,Piispansilta 11 LT G-192,2230,ESPOO,Espoo,Hangon Makaronitehdas Oy,01.04.2019,
3095830-8,1072645,Vanai Bistro & Bastu,Mensanaukio 4,13200,HÄMEENLINNA,Hämeenlinna,Makea manteli Oy,15.11.2021,
3142946-7,1069115,Ravintola Bardot,Kluuvikatu 1,100,HELSINKI,Helsinki,Le Fou Oy,20.09.2021,
2700028-9,1051326,Dilber,Riihipellonkuja 3,390,HELSINKI,Helsinki,PIZZERIA DILBER,01.10.2022,
1871221-7,1068365,Hotelli Kivitasku,Aittakatu 1,20780,KAARINA,Kaarina,HOTELLI KIVITASKU OY,03.01.2005,
1445735-1,1062130,RoKi-tapahtumat/Lappi Areena,Hiihtomajantie 6,96400,ROVANIEMI,Rovaniemi,Rovaniemen Juniorijääkiekon Tuki ry,04.08.2018,
2908473-8,30060891,Play Lounge & Bar,Pappilankatu 3,57100,SAVONLINNA,Savonlinna,JT Freetime Oy,01.06.2018,
3319955-4,30886174,Sport Bar 329,Vuolteenkatu 20,33100,TAMPERE,Tampere,Härö Ravintolat Oy,22.11.2024,
3248675-4,30884107,Teppanyaki Tripla,Pasilan asema-aukio 1,520,HELSINKI,Helsinki,DDQ Teppanyaki Oy,03.04.2024,
0730811-2,30883256,Velaatan pirtti,Nuutilanlahdentie 31,34270,VELAATTA,Tampere,Pohjois-Teiskon Nuorisoseura r.y.,06.11.2023,
2460503-9,1040951,Pizzeria Ravintola Solaf Ay,Keskisenkatu 10,33710,TAMPERE,Tampere,Pizzeria Ravintola Solaf Avoin Yhtiö,01.03.2018,
1611505-6,1063495,Ravintola Ampiainen,Lönnrotinkatu 32,70500,KUOPIO,Kuopio,Ampiaisen Pesä Oy,01.09.2000,
2247917-1,30889412,RED BULL HEAVY METAL HELSINKI,Hallituskatu/Senaatintori,170,HELSINKI,Helsinki,Kampin Sirkus Oy,05.03.2026,08.03.2026
0589990-8,1021265,Konttaniemen Porotila,Tamsintie 76,96100,ROVANIEMI,Rovaniemi,Napapiirin Porofarmi Oy,18.10.2005,
1818813-6,1072880,Pizzetto,Kauppakuja 3,40270,PALOKKA,Jyväskylä,Pizzetto,16.12.2021,
0220249-0,30046953,Suomenlinnakeskuksen kahvila,Suomenlinna C 74,190,HELSINKI,Helsinki,"Ehrensvärd-seura r.y., Samfundet Ehrensvärd r.f.",06.06.2018,
0696160-3,30067639,Säräpirtti Kippurasarvi,Rantatie 1,54710,LEMI,Lemi,Säräpirtti Oy,01.02.2020,
2758424-5,1053903,Nonna Rina,Torget,22100,MARIEHAMN,Maarianhamina - Mariehamn,Nonna Rina AB,01.11.2021,
1800986-3,1022205,Bistro O - Olympiaterminaali,Olympiaranta 1,140,HELSINKI,Helsinki,Henri Häkkinen Oy,31.03.2006,
2573936-2,1046381,Crystal Show Club,Lönnrotinkatu 19 A,120,HELSINKI,Helsinki,KDM Group Oy,03.03.2014,
3263590-8,1076717,Vinhan Kirjakauppa,Ruovedentie 15,34600,RUOVESI,Ruovesi,Vinhan Kirjakauppa Oy,10.04.2023,
2928711-3,30883526,Ravintola Lataamo,Harjamäenraitti 7,71870,HARJAMÄKI,Siilinjärvi,Ravintola Kuopion Portti Oy,01.01.2024,
1077549-1,1089524,m/s Alexandra,Kauppatorin ranta,90100,OULU,Oulu,Oulu Lines Oy,10.06.1999,
1029913-0,1070414,Vuokatti Areena,Opistontie 1 C,88610,VUOKATTI,Sotkamo,Sport Fellows Oulu Oy,22.02.2021,
1651065-4,1071001,Bar & Cafe Kaks7,Kotkan kauppatori,48100,KOTKA,Kotka,Kotkan Futis Oy,29.04.2021,
3489675-7,30886384,Muurmanni,Virastotie 5,40950,MUURAME,Muurame,Miraki Oy,25.12.2024,
3277124-8,1073940,Herttua Hotel & Spa,Veneenniementie 64,58200,KERIMÄKI,Savonlinna,Kerimäen Helmi Oy,05.05.2022,
0647239-1,1062428,Finnkino Fantasia,Kauppakatu 29-31,40100,JYVÄSKYLÄ,Jyväskylä,Finnkino Oy,05.09.2018,
1447914-7,1059829,Scandic Joensuu,Kirkkokatu 20,80100,JOENSUU,Joensuu,Scandic Hotels Oy,17.04.2018,
3098366-9,1073950,Bistro Bryk,Hämeentie 135 A,560,HELSINKI,Helsinki,Wine & Friends Oy,20.04.2022,
3515748-9,30887183,Kahvila Rento,Rantakatu 2,80100,JOENSUU,Joensuu,Rento Fiilis Oy,30.04.2025,
1016510-8,1032492,Länsi Lappi Ravintola,Annankatu 22,100,HELSINKI,Helsinki,Reindeer Restaurants Oy,02.01.1990,
2793697-6,1055580,Cafe Bar Sportti Riihimäki,Pohjolankatu 6,11120,RIIHIMÄKI,Riihimäki,Torni Yhtiöt Oy,01.03.2018,
2683276-1,30887331,Kotona&Co,Yliopistonkatu 10 LH3,20100,TURKU,Turku,Ellen Invest Ab,05.05.2025,
2988853-3,30882984,Thai Ravintola Meelom,Koskelantie 56,610,HELSINKI,Helsinki,Thai Ravintola Meelom Oy,19.09.2023,
