asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
3265547-4,1073442,Tammelan taverna,Hakkapeliitantie 3,31300,TAMMELA,Tammela,Tammelan Taverna Oy,22.02.2022,
1510995-7,30886621,Bar Lännentie,Jäppiläntie 66,78870,VARKAUS,Varkaus,Bar Lännentie,14.02.2025,
1612716-1,1057247,Cafe Anton,Antinkatu 11,28100,PORI,Pori,Porin Olutkulma Oy,30.06.2017,
0606531-5,1071047,Gasthaus Pooki,Ylinenkatu 21,23500,UUSIKAUPUNKI,Uusikaupunki,Pooki Foods Oy,25.05.2021,
1453331-8,1068507,Ravintola Musta Lammas,Satamakatu 4,70100,KUOPIO,Kuopio,Ravintolamestarit Oy,01.06.2020,
3273089-2,30887862,Karaz Kamppi,Lönnrotinkatu 15,120,HELSINKI,Helsinki,Karaz Co Oy,20.06.2025,
1112270-8,1008036,Aitolahden TB-Huoltamon kahvio,Kaitavedentie 95,33680,TAMPERE,Tampere,Aitolahden TB-Huolto Marjo Palander,01.03.2018,
3419696-1,30884262,Amore Pizza Kebab,Iso Kylätie 29,4130,SIPOO,Sipoo,Amore Pizza Kebab T:mi,18.04.2024,
2441559-3,1040764,ÅSS Paviljongen/Pub Albin,Strandpromenaden,22100,MARIEHAMN,Maarianhamina - Mariehamn,Västra Hamnens Restaurangdrift Ab,29.02.2012,
3554924-7,30888683,Mummola Kahvila,Vanhatie 26,2280,ESPOO,Espoo,RA Kitchen Oy,09.09.2025,
2193018-6,1043534,Ääniwalli,Pälkäneentie 13 B,510,HELSINKI,Helsinki,Kuudeslinja Oy,29.04.2016,
1055839-0,30063616,Ravintola Haltia,Nuuksiontie 84,2820,ESPOO,Espoo,Oy Shaba Ab,19.07.2019,
1614402-5,1013222,Hotel Santa Claus,Korkalonkatu 29,96200,ROVANIEMI,Rovaniemi,Hotel Santa Claus Oy,01.12.2001,
3434941-1,30885251,Western & tex mex ravintola Zarillo,Hämeenkatu 34,11100,RIIHIMÄKI,Riihimäki,Zarillo Riihimäki Oy,19.08.2024,
0207220-0,30039599,CafeStella,Maaherrankatu 13,50100,MIKKELI,Mikkeli,Osuuskauppa Suur-Savo,29.03.2018,
3094653-4,1071050,Padel or coffee terrace,Kirkkokatu 15,60100,SEINÄJOKI,Seinäjoki,Padel or Coffee Oy,19.05.2021,
2611664-2,1047772,Ravintola Sumulaakso,Topinkuja 1,45100,KOUVOLA,Kouvola,KooKoo Hockey Oy,01.08.2014,
2902641-5,1074315,Suoravintola,Pölhövaarantie 61,89400,HYRYNSALMI,Hyrynsalmi,Lomana Oy,15.07.2022,
0903702-9,1005808,Tenniskeskus,Luuniemenkatu 40,74100,IISALMI,Iisalmi,Iisalmen Tennisseura ry,01.03.2018,
2542447-5,30888926,Ravintola Ararat pizzeria,Klaukkalantie 55,1800,KLAUKKALA,Nurmijärvi,Klaukkalan Ararat Oy,24.10.2025,
2730886-5,1061602,Kanavan Panimon ravintola,Meijeritie 1,17200,VÄÄKSY,Asikkala,Kanavan Panimo Oy,22.06.2018,
2650706-1,1066924,Regatta SPA Solsidan,Merikatu 2,10900,HANKO,Hanko,Oy Regatta SPA Ab,01.01.2020,
1056551-5,30883265,BowlCircus Levi ja Cafe & Bar Kota,Torikuja 3,99130,SIRKKA,Kittilä,Kimmo Lehtonen Oy,01.11.2023,
3202245-8,30888725,Padel LPR Lentokentäntie,Lentokentäntie 55,53600,LAPPEENRANTA,Lappeenranta,Padel LPR Oy,17.09.2025,
3129653-7,30068324,Ravintola Marina,Dragetintie 108,2400,KIRKKONUMMI,Kirkkonummi,Porkkalan Marina Oy,01.06.2020,
2094592-5,30885873,Lapland Winter Park,Olleronvaarantie 160,96100,ROVANIEMI,Rovaniemi,Nivankylän ajoharjoittelurata Oy,01.11.2024,
2697576-2,1051192,Pöykkölän Piste,Pöykköläntie 5,96400,ROVANIEMI,Rovaniemi,Ravintola Itämeren Hamid ja Ahmad Oy,01.03.2018,
2193018-6,1031899,Ravintola Siltanen,Hämeentie 13 B,530,HELSINKI,Helsinki,Kuudeslinja Oy,10.06.2010,
0873697-9,1075347,3529 Ravintola Hiili,Energiakatu 3,180,HELSINKI,Helsinki,Compass Group Finland Oy,16.09.2022,
1602920-3,30068266,Ravintola Kuharanta,Vierteentie 89,63130,MÄYRY,Kuortane,Kuortane Golf Oy,05.05.2020,
1460745-2,1005113,Kauppatorin Kahvila Makasiini,Kauppatori ranta-aitta nro 1,90100,OULU,Oulu,Kauppatorin Kahvilamakasiinit Oy,11.09.1998,
2498927-1,30884454,KesäkontTORI Einstein,Keskuskatu 8,48100,KOTKA,Kotka,Kotkan Kivipora Oy,18.05.2024,
0140379-2,1069833,Pippurimylly,Stålarminkatu 2,20810,TURKU,Turku,Ravantit Oy,03.09.1975,
3473160-2,30885939,Butter Boys,Aallonhalkoja 5-7,540,HELSINKI,Helsinki,Butter Boys Oy,01.11.2024,
0212371-7,1007472,Opetusravintola Kiesa,Niskakatu 17,80100,JOENSUU,Joensuu,Pohjois-Karjalan Koulutuskuntayhtymä,30.04.1999,
2106807-1,1032420,Rajabaari Puranen,Karesuvanto,99470,KARESUVANTO,Enontekiö,ME Puranen Oy,01.03.2018,
0629797-6,1004025,Kasurilan Hiihtokeskus,Viitonen 1920,71800,SIILINJÄRVI,Siilinjärvi,Huippupaikat Oy,01.03.2018,
3517437-7,30888944,Bröner Rautatieasema,Elielinaukio 3,100,HELSINKI,Helsinki,KGF Group 2.0 Oy,01.11.2025,
3358455-9,30883911,Amos Cafe,Yrjönkatu 27,100,HELSINKI,Helsinki,Café Bonjour Oy,15.03.2024,
2142057-3,1067177,Kotipizza Amurinportti,Mustanlahdenkatu 20,33210,TAMPERE,Tampere,Sawings Oy,01.01.2020,
3171848-8,30888916,Club Cosmopoli,Puuvalonaukio 1 ,4200,KERAVA,Kerava,YusBer Oy,01.11.2025,
3013487-8,1066309,Tapahtumatalo Bank,Unioninkatu 20,130,HELSINKI,Helsinki,Pihka Ravintolat Oy,02.09.2019,
3520016-8,30887556,Pientila Holck,Tiehaara 1,82110,HEINÄVAARA,Joensuu,Ravintola Pientila Holck Oy,15.05.2025,
3464755-8,30886058,Sunrise Nepal,Läkkisepäntie 14,620,HELSINKI,Helsinki,Himali Oy,01.11.2024,
3218345-4,30883870,Kaunis Jorma Saariselkä,Kiveliöntie 3 b,99830,SAARISELKÄ,Inari,Tulikuuma Tunturi Oy,01.03.2024,
3151487-2,1073704,Derby baari,Metsäpellontie 43,15200,LAHTI,Lahti,Avesta Group Oy,01.04.2022,
3501574-7,30886941,Bar & Bistro Lip & Sip,Muusantori 5,350,HELSINKI,Helsinki,FinnSips Oy,01.04.2025,
0626723-2,30059366,m/s J.L. Runeberg,Porvoon jokiranta,6100,PORVOO,Porvoo,Rederi Ab J.L.Runeberg ,01.05.2018,
2927670-5,1066271,Arkade,Kalevankatu 30,100,HELSINKI,Helsinki,Arkade Nights Oy,01.11.2019,
2116222-8,1035071,GT Cafe,Ristihaantie 2,2750,ESPOO,Espoo,Kauniaisten Urheilupuisto Oy,01.03.2018,
3237996-7,30885539,Ravintola Whatever,Itsenäisyydenkatu 3 liikehuoneisto 1,33100,TAMPERE,Tampere,Kenin reseptit Oy,07.08.2024,
0162170-6,1060666,Cafe-Restaurant Kanuuna,Linnalantie 42,54500,TAAVETTI,Luumäki,Etelä-Karjalan Osuuskauppa,29.03.1968,
2940124-6,1062762,Kellari,Olavinkatu 34 LH 33,57130,SAVONLINNA,Savonlinna,Kulttuurihanat avoin yhtiö,02.11.2018,
0664804-3,1876367,St1 Peura,Nelostie 3079b,95350,PEURA,Tervola,Olavi Mäkipeura Oy,12.03.2015,
2403869-5,30049763,Ristijärven Pirtti,Viitostie 48,88400,RISTIJÄRVI,Ristijärvi,Tmi Mikko Ylijukuri,22.07.2019,
1651925-3,30886089,Monomesta Pyhä,Kultakeronkatu 21,98530,PYHÄTUNTURI,Pelkosenniemi,Carbar Oy,15.11.2024,
3139298-3,30886380,KyläRavinteli,Tiisalantie 3,38460,SASTAMALA,Sastamala,Pitsa&Kakku Ravintolat Oy,01.01.2025,
3455548-5,30886048,Osaka sushi,Torikatu 15-17,90100,OULU,Oulu,DaChen Oy,01.12.2024,
2427734-6,30882499,Kart in Club Lahti,Asentajankatu 5,15520,LAHTI,Lahti,Delian Oy,01.08.2023,
2112598-8,1070154,Lunch Hub,"Vanha Nurmijärventie 21, Rak4",1670,VANTAA,Vantaa,Toothpicks and Honey Oy,01.02.2022,
2654971-2,30070630,Ravintola Kommodori,Myllysaarenkatu 12,15900,LAHTI,Lahti,Eventhits Oy,30.04.2021,
1101118-6,1052858,La Torrefazione,Aleksanterinkatu 50 B,100,HELSINKI,Helsinki,La Torrefazione Oy,01.03.2016,
1526322-5,1881116,Kaarestupa,Rajala,99655,SATTASVAARA,Sodankylä,Rajalan maa- ja kotitalousseura ry,01.03.2018,
2331524-0,1050234,Bridget Inn,Kaivokatu 18,21100,NAANTALI,Naantali,Bridget Inn Oy,16.04.2015,
2685006-2,1063121,Selin Kebab Pizza,Pyyvahe 1,26100,RAUMA,Rauma,Selin Kebab pizza Ky,26.11.2018,
0839862-3,1027731,Moko Market Cafe & store,Perämiehenkatu 10,150,HELSINKI,Helsinki,Moko Oy,09.06.2021,
2785604-4,30884875,Vehmaan Grilli Namnam,Vinkkiläntie 34,23200,VINKKILÄ,Vehmaa,Tmi Mila Virtanen,07.06.2024,
3470082-2,30888738,Aurora Grill & Bar,Opintie 1,49900,VIROLAHTI,Virolahti,Acarlar Oy,01.10.2025,
0844003-5,1013748,Ravintola Kesäheinä,Mäntyharjuntie 29,52700,MÄNTYHARJU,Mäntyharju,Taidekeskus Salmela Oy,01.05.2002,
3484324-1,30886087,Amurin Tuoppi,Satakunnankatu 50,33230,TAMPERE,Tampere,Amurin Tuoppi Oy,05.11.2024,
0873697-9,30889068,0646 Saga Munkkiniemi,Dosentintie 12,330,HELSINKI,Helsinki,Compass Group Finland Oy,01.12.2025,
0986855-1,1014562,Kuopion Musiikkikeskuksen ravintola,Kuopionlahdenkatu 23,70100,KUOPIO,Kuopio,Kanresta Oy,01.09.2002,
2189716-0,1062736,S-Pub Jouppilan Vuoren jäähalli,Alaseinäjoenkatu 10,60320,SEINÄJOKI,Seinäjoki,SeiHockey Oy,08.10.2018,
1893206-8,1022581,Ravintola Karhuministeri,Mannerheimintie 51,250,HELSINKI,Helsinki,HALIMA ENTERPRISE,16.05.2006,
1040508-7,30886243,Gastrobar Veitsitehdas,Peltorivi 7,10470,FISKARI,Raasepori,Brukett Oy,01.12.2024,
0712494-6,1068602,Espoon  Kaupunginteatteri,Revontulentie 8 A,2100,ESPOO,Espoo,Espoon kaupunginteatterisäätiö sr,30.07.2020,
3089642-6,30067742,Pancho Villa Satakunnankatu,Satakunnankatu 22,33210,TAMPERE,Tampere,Back In Business Oy,25.04.2020,
2112598-8,1044154,Dylan Kottby,Mäkitorpantie 3,620,HELSINKI,Helsinki,Toothpicks and Honey Oy,08.05.2013,
1848791-0,1033551,Ravintola Saba,Hämeentie 7 B,530,HELSINKI,Helsinki,PUNK SHOP-HELSINKI,01.03.2018,
0113447-3,30889229,Bar & Restaurant Narinke,Malminkatu 26,100,HELSINKI,Helsinki,Kosher & Safety Oy,02.01.2026,
3168833-8,5073843,Gun Point Helsinki,Hankasuontie 5,390,HELSINKI,Helsinki,Gun Point Helsinki Oy,04.04.2025,
3327348-6,30889194,Morris & Mary,Yrjönkatu 12,28100,PORI,Pori,Sweetheart Ravintolat Oy,13.12.2025,
3472482-4,30886560,Wave of Flavors,Sturenkatu 28,510,HELSINKI,Helsinki,Tapana Oy,03.02.2025,
3247297-7,30883651,Cafe Victor,Aurakatu 26,20100,TURKU,Turku,Nanna's Co Oy,25.01.2024,
3279097-5,30889358,Oscar Ravinola,Keskuskatu 24,23100,MYNÄMÄKI,Mynämäki,mta Ravintola Oy,13.01.2026,
3092395-7,1068475,Ravintola Olarin Kulma,Kuunkatu 3,2210,ESPOO,Espoo,Niks Oy,01.06.2020,
1837957-3,1059327,Bistro,Aleksanterinkatu 52,100,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,02.01.2018,
2201860-7,30886659,Boomers bar,Hatanpään valtatie 4,33100,TAMPERE,Tampere,Vinoteca Oy,03.03.2025,
2370168-6,30884370,Hemingway's Tennispalatsi,Fredrikinkatu 65,100,HELSINKI,Helsinki,Tulikuuma Kumpu Oy,03.05.2024,
3280659-4,1075540,Hook Lahti,Rautatienkatu 21,15110,LAHTI,Lahti,Lahden Koukkuravintolat Oy,10.10.2022,
1863139-6,1771619,Utulan Kauppa/Kahvio,Utulantie 1045,56330,UTULA,Ruokolahti,Sapeki Ky,01.03.2018,
3488471-3,30886391,Cafe Bar Palaveri,Koulukatu 22,60100,SEINÄJOKI,Seinäjoki,Pulivari Oy,08.01.2025,
1927549-3,1071227,Jokeri kuppila /Ylläs-Ski,Varkaankuru,95970,ÄKÄSLOMPOLO,Kolari,Kurun Pojat Oy,12.05.2021,
2021781-3,1054729,Kahvila Tito,Porokatu 26,96400,ROVANIEMI,Rovaniemi,Kahvila TITO Ky,05.09.2016,
0984713-6,1068867,Woman Volley Pub,Hiihtomajantie 2,96400,ROVANIEMI,Rovaniemi,Arctic Volley Rovaniemi Ry,16.07.2020,
3383154-8,30883242,Ravintola Pukkilaukka,Teollisuustie 10,37600,VALKEAKOSKI,Valkeakoski,POR RESTAT OY,01.11.2023,
3380741-7,30882889,Ravintola Brahe,Raatihuoneenkatu 3,13100,HÄMEENLINNA,Hämeenlinna,Braheravintolat Oy,01.09.2023,
3258529-3,30883468,XO Center,Keinukalliontie 2 ,4220,KERAVA,Kerava,XO Health Oy,01.01.2024,
2009811-3,30885801,Kulma ravintola baari,Soidintie 8,700,HELSINKI,Helsinki,STALON ENTERPRISE,01.10.2024,
3418986-8,30887409,Sillien Rantalaituri,Rautavedenkatu 20,38200,SASTAMALA,Sastamala,VillitSillit Oy,30.04.2025,
1944120-1,30889110,Bar Teos, Aleksis Kivenkatu 17 A,510,HELSINKI,Helsinki,Samot Oy,01.02.2026,
0647239-1,1062430,Finnkino Cine Atlas,Hatanpään valtatie 1,33100,TAMPERE,Tampere,Finnkino Oy,01.09.2018,
0910257-2,1040017,Restaurant Le Blason,Possentie 7,13200,HÄMEENLINNA,Hämeenlinna,Osuuskauppa Hämeenmaa,01.01.2012,
0725798-4,30064503,Juustosoppi,Hämeenkatu 19,33200,TAMPERE,Tampere,Juustosoppi Oy,09.04.2019,
1528457-9,30884257,Anniskelukatsomo Pulssi,Kisatie 9,1800,KLAUKKALA,Nurmijärvi,Nurmijärven Jalkapalloseura ry,01.05.2024,
3331842-9,1076328,Corner Pub,Kotkantie 29,48200,KOTKA,Kotka,Berloga Oy,11.01.2023,
2603685-3,1055171,Wanha Marttala,Keskustie 56,19600,HARTOLA,Hartola,Hartolan Wanhamatkis Oy,01.11.2016,
1656765-0,30051236,Birdie Numnum,Hämeentie 2,530,HELSINKI,Helsinki,CMB Restaurants Helsinki Oy,27.04.2020,
3422966-3,30883918,Rimpsu-Reetan Ankkuri,Lammassaarentie 15,55420,IMATRA,Imatra,Reetta Tuuha Oy,27.03.2024,
3452406-4,30885366,Ravintola Kassandra ,Tainionkoskentie 68 ,55120,IMATRA,Imatra,Xassandra Oy,16.07.2024,
3346905-9,30884563,Murskan Paratiisi,Turuntie 385 ,32100,YPÄJÄ,Ypäjä,Murskan Viihdekeskus Oy,14.05.2024,
3572916-8,30889380,Barcelo,Uudenmaankatu 16,120,HELSINKI,Helsinki,Silver Sound Oy,02.02.2026,
3494067-4,30886513,Pinocchio,Laivurinkatu 37 F35,150,HELSINKI,Helsinki,Viinibaari Pinocchio oy,10.02.2025,
3408913-8,30886316,Bistro Redo,Maapallonkuja 1 B ,2200,ESPOO,Espoo,Niksbar Oy,05.12.2024,
0532960-6,1007529,Lillby Ungdomsförening Klacken,Lillbyvägen 215,68940,LILLBY,Pedersören kunta,Lillby ungdomsförening r.f.,01.03.2018,
0807515-4,1028814,Kemin Puistopaviljonki,Urheilukatu 1,94100,KEMI,Kemi,Kemin Puistopaviljonki Ky,20.05.2008,
2612327-9,30060319,Neste Naantali Liikenneasema,Ripikatu 2,21110,NAANTALI,Naantali,Linna yhtiöt Oy,01.02.2019,
2070827-6,30888705,Ylivieskan kulttuurikeskus Akustiikka,Koulukatu 2 B,84100,YLIVIESKA,Ylivieska,Ravintola Pikkuveli Oy,18.09.2025,
2320997-4,1073665,Kotisaari,Kemijoki Kirkonjyrhämä,96300,ROVANIEMI,Rovaniemi,Lapland Safaris Oy,29.03.2022,
3237637-9,30072457,Veistämö,Linnankatu 63,20100,TURKU,Turku,Telakkaruokala Oy,01.11.2021,
1501980-4,1061707,Kipsari,Otaniementie 14,2150,ESPOO,Espoo,Kipsari Oy,20.08.2018,
3439358-6,30885857,Olkkari,Sumiaisraitti 43,44280,SUMIAINEN,Äänekoski,Visp Ravintolat Oy,03.10.2024,
2906336-3,1070428,Kaffestugan Oravainen,Vaasantie 119,66800,ORAVAINEN,Vöyri,Kaffestugan Oravainen,01.05.2021,
2413811-9,1076165,Ravintola Kaisla,Mustikkarinteentie 2 B,73300,NILSIÄ,Kuopio,Pitomesta Ky,16.12.2022,
1075218-5,30885779,Liekkibaari,Närhitie 2,84100,YLIVIESKA,Ylivieska,Popula-Team 90 ry,21.09.2024,
0904870-5,1074109,Kymppipaikka,Urheilukatu 20,67100,KOKKOLA,Kokkola,Länsirannikon Biljardi Oy,20.04.2022,
3275710-4,1074520,Yamy Bar & Bistro,Sörnäisten rantatie 10,530,HELSINKI,Helsinki,Maliks Oy,01.06.2022,
3391017-4,30884445,Oishi 18 sushi&bar,Pohjoinen hesperiankatu 15,260,HELSINKI,Helsinki,Töölön Keisari Oy,02.05.2024,
2309179-3,1034527,Villa Kosthåll,Rantakaari 16,10680,SKOGBY,Raasepori,Oy Villa Kosthåll Ab,14.04.2010,
1837957-3,1036412,William K.,Mannerheimintie 72,250,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,01.01.2004,
1062150-5,30060804,Kuortaneen urheiluopiston ravintola,Opistotie 1,63100,KUORTANE,Kuortane,Oy Kuortane Sports Management Ltd,14.05.2018,
3115198-7,30886725,Padel Club Kuopio,Siikaranta 9 C,70620,KUOPIO,Kuopio,Padel Kuopio Oy,01.03.2025,
3275919-3,30076849,Gullkrona Bistro,Gullkrona,21650,LILLANDET,Parainen,Ab Skäri Ben - Saaristo Ben Oy,29.04.2023,
2997132-9,30885718,Levi Spirit Lounge,Honkatie 1,99130,SIRKKA,Kittilä,North Pole Catering Oy,12.09.2024,
1590945-2,30073834,Ravintola Tulikukko,Sapokankatu 3,48100,KOTKA,Kotka,Kotkan Saaret Oy,23.03.2023,
3337619-4,30883909,Wanha Makasiini Bistro,Satamatie 4,53900,LAPPEENRANTA,Lappeenranta,Dibat Oy,01.04.2024,
0928086-2,30049525,Outokummun Golf Seuran klubi,Keretintie 1,83500,OUTOKUMPU,Outokumpu,Outokummun Golf Seura ry,01.06.2018,
1583676-7,30010146,Varjolan Tila,Vilppulantie 51,41370,KUUSA,Laukaa,Varjolan Tilan Matkailu Oy,09.08.2018,
1407861-8,1278127,Ruokala-Kahvila Metso,Kinnulantie 725,69450,YLI-LESTI,Lestijärvi,Valkeisjärven leirintäalue,01.03.2018,
1952494-7,1067471,"Hook, Levi",Laaksokuja 6,99130,SIRKKA,Kittilä,NoHo Partners Oyj,06.02.2020,
1605722-0,30887048,Cafe Brahen kulma,Läntinen Brahenkatu 6,510,HELSINKI,Helsinki,Brahen Kulma,01.04.2025,
3036321-6,30889336,Kauniaisten kouluyhdistuksen hyväntekeväisyystanssiaiset,Kasavuorentie 1,2700,KAUNIAINEN,Kauniainen,Kauniaisten kouluyhdistys r.y.,31.01.2026,31.01.2026
2864343-8,1061040,Aulavan Huvikeskus,Rannankyläntie 133,63340,SAPSALAMPI,Alavus,Aulava oy,20.06.2018,
3139460-4,1071094,Waudevilla,Saaristotie 755,21610,KIRJALA,Parainen,Oy Joventus Ab,01.06.2021,
3009848-3,30883932,UUNI Pizzeria Raisio,Purokatu 2,21200,RAISIO,Raisio,Nordic Pizza Company Oy,13.03.2024,
1069907-0,30015995,Oluthuone Leskinen,Kirkkokatu 10,90100,OULU,Oulu,Fourmen Finland Oy,23.03.2018,
2839575-3,1057862,Ravintola Harlekiini,Kauppatori 1,5800,HYVINKÄÄ,Hyvinkää,Juhla-Harlekiini Oy,13.07.2017,
0849112-3,30883701,Ravintola Peura ja taukokioski Piccadilly,Peuramaantie 152,2480,KIRKKONUMMI,Kirkkonummi,Oy Peuramaa Golf Hjortlandet Golf Ab,01.02.2024,
2688568-7,1051095,Kahvila-Ravintola Arkadia,Saarenrannantie 12,95230,MAKSNIEMI,Simo,Kotieläinpuisto Arkadia Oy,01.03.2018,
3079344-3,30887455,Leppävirran golfkentän kahvio,Konnuksentie 400,79100,LEPPÄVIRTA,Leppävirta,Leppävirran Golfseura ry,15.05.2025,
3370503-1,30883820,Gastro Hub,Unioninkatu 30,100,HELSINKI,Helsinki,Gastronomy Group OY,20.02.2024,
0873697-9,1069756,3424 Ravintola Isku Center,Mukkulankatu 19,15210,LAHTI,Lahti,Compass Group Finland Oy,10.11.2020,
2495228-4,1043609,Thai Orchid i Mariehamn,Mariebad - Österleden,22100,MARIEHAMN,Maarianhamina - Mariehamn,Thai Orchid i Mariehamn Öppet Bolag ,01.11.2021,
1476378-9,1068233,Pizzeria Riviera,Hallikatu 6,26100,RAUMA,Rauma,Lindencenter Oy,01.10.1998,
0536307-0,1021394,Sokos4,Hämeenkatu 21,33100,TAMPERE,Tampere,Pirkanmaan Osuuskauppa,01.03.2018,
3214437-5,1072083,Karjatupa,Rehulantie 1,90140,OULU,Oulu,Pub Karjatupa Oy,30.07.2021,
3521596-8,30888860,Terho Hills,Teijontie 345,25570,TEIJO,Salo,Terho Restaurants Oy,01.11.2025,
3093306-3,1076095,Kakolan Vintti,Graniittilinnankatu 2 K,20100,TURKU,Turku,Hotel Kakola Oy,01.02.2023,
3398968-7,30883514,Los Lompolos,Sivulantie 5E,95970,ÄKÄSLOMPOLO,Kolari,Los Pois Oy,15.12.2023,
2803428-8,1056441,Ravintola Pirkon Pirtti,Honkapolku 2,99830,SAARISELKÄ,Inari,Catering Mestarit Ivalo Oy,01.04.2017,
2282490-8,1067673,Thai Orchid Villa Kampin keskus,"Urho Kekkosen katu 1, 1.krs",100,HELSINKI,Helsinki,AV Thai Kitchen Oy,01.04.2020,
3107607-5,1072902,Padel Vihti / Padelpaja,Kalkkimäentie 8,3100,NUMMELA,Vihti,MLM Sports Oy,08.12.2021,
2925817-9,1068734,Järvenpään Keskusurheilukenttä,Urheilukatu 8,4430,JÄRVENPÄÄ,Järvenpää,JäPS Oy,17.06.2020,
1597853-8,30076066,Hokki / Äijänsuon jäähalli,Nortamonkatu 23,26100,RAUMA,Rauma,Rauman Lukko Oy,30.07.2018,
3391343-9,30883304,Pretty Boy REDI,Hermannin rantatie 5,580,HELSINKI,Helsinki,HoneyBuns Eatery Oy,03.11.2023,
3523251-4,30888331,Fivetti,Capellanranta 4 b,580,HELSINKI,Helsinki,Dicielo Oy,15.07.2025,
0998847-3,1079545,Tyry viinitila,Pekkojärventie 118,52700,MÄNTYHARJU,Mäntyharju,Tyry Oy,16.05.1997,
3159240-8,1071215,Casa Haga,Kylätie 25 A,320,HELSINKI,Helsinki,MKOR Que Rico Oy,21.05.2021,
3249108-6,30889468,Ravintola  Degerby Gille,Sepänkuja 4,7900,LOVIISA,Loviisa,Lunch & Catering Fellman Oy,02.02.2026,
3375631-4,30885707,Club FAME,Satakunnankatu 18,33700,TAMPERE,Tampere,Restaykkönen Oy,16.09.2024,
0138288-0,30888646,Kukko-aitio,Kisakatu 4,21200,RAISIO,Raisio,Raision Loimu ry,03.09.2025,31.05.2026
2236824-4,1068366,Pizzeria Kulma,Ketunkopintie1,5100,RÖYKKÄ,Nurmijärvi,soro cuwan,01.06.2020,
2187797-9,1028742,Punainen Härkä,Temppelikatu 2,48700,KOTKA,Kotka,Punainen Härkä avoin yhtiö,07.10.2010,
2033337-1,30037105,Holiday Club Tampereen Kylpylä,Lapinniemenranta 12,33180,TAMPERE,Tampere,Holiday Club Resorts Oy,01.05.2018,
3111258-2,30887458,Levykauppa 33 RPM Oy,Isokatu 12,67100,KOKKOLA,Kokkola,Levykauppa 33 RPM Oy,06.05.2025,
0178400-3,1009136,Jurvan Järvenpään Nuorisoseura,Järvenpääntie 135,66360,KESTI,Kurikka,Jurvan Järvenpään Nuorisoseura ry c/o  Jaakko Ojala,01.03.2018,
3464136-7,30888035,Vanha Mylly,"Karrinkatu, 1",21200,RAISIO,Raisio,Vanha Mylly,18.06.2025,
1462120-3,1019607,Ravintola Hovi,Keskustie 12,52200,PUUMALA,Puumala,Sky-Bar Ravintolat Oy,16.05.2005,
2311594-3,30888324,Leton Laivuri grilli,Koivuletontie 46,95470,TORNIO,Tornio,SADIQ KY,15.07.2025,
2174603-9,30887051,Cafe Kuutti,Meripellontie 11 A,910,HELSINKI,Helsinki,Tmi Sari Kuutti / Cafe Kuutti,01.04.2025,
1447914-7,1026173,Hilton Helsinki-Vantaa Airport,Lentäjänkuja 1,1530,VANTAA,Vantaa,Scandic Hotels Oy,13.08.2007,
0589933-4,1066400,m/s Camilla,Matkustajasatama,53100,LAPPEENRANTA,Lappeenranta,Karelia Lines Oy,01.01.1960,
0662963-5,30042331,Linnankrouvi,Hållsnäsintie 89,10360,MUSTIO,Raasepori,Oy Svartå Gård Ab,28.06.2018,
3137813-7,30073836,Beachbar Plagen,Appelgrenintie 12/ Tennisranta,10900,HANKO,Hanko,Hanko Beach Club Oy Ab,14.06.2022,
3335081-6,1076644,Pizzeria Dennis,"Linnakatu 17, lh 15 ja 16",20100,TURKU,Turku,Dennis Original Oy,04.04.2023,
2201860-7,30053049,Sailor's Bar & Grill,Hatanpään valtatie 4,33100,TAMPERE,Tampere,Vinoteca Oy,06.04.2018,
2467766-5,1043055,ABC Kausala,Hallitie 1,47400,KAUSALA,Iitti,Kymen Seudun Osuuskauppa,01.03.2018,
1945595-3,1075297,Kiskon ravintola,Toijantie 13,25460,KISKO,Salo,Tmi BILGI,01.09.2022,
0658353-4,30056243,"Wanha Mestari, Riihimäki",Kauppakatu 6,11100,RIIHIMÄKI,Riihimäki,Restel Ravintolat Oy,14.06.2021,
0222349-4,1074435,Åminne Folkpark,Paviljongvägen 21,66100,MAALAHTI,Maalahti,Åminne Folkpark r.f.,02.06.2022,
2389639-9,1038215,Finnresta,Ilmailunkatu 20,33900,TAMPERE,Tampere,Finland Restaurants Oy,01.07.2011,
3171341-7,1076803,Luoto Kuopio,Makasiininkatu 5,70100,KUOPIO,Kuopio,Isompi Visio Oy,14.04.2023,
2442454-5,30881762,Casa Italia Savonlinna,Satamapuistonkatu,57130,SAVONLINNA,Savonlinna,Maavoima Oy,01.06.2023,
2837784-6,1075235,Perämeren Jähti,"Rantabulevardi, sisäsatama",94100,KEMI,Kemi,Hyvän Tuulen Seilit Oy,01.08.2022,
3156771-2,30069985,Rondo Beerhouse,Latokartanonkaari 23,790,HELSINKI,Helsinki,Boliv Oy,15.01.2021,
1541069-4,30076343,John Scotts Arkadia,Salomonkatu 1,100,HELSINKI,Helsinki,Oy Kopparberg Finland Ab,20.03.2023,
3512871-7,30887309,Ravintola Best,Schaumanin puistotie 10,40100,JYVÄSKYLÄ,Jyväskylä,BAAZ GROUP OY,01.05.2025,
