asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
1562419-0,1037235,Mani-Baari,Nuoramoistentie 2,17240,KALKKINEN,Asikkala,MANI-BAARI,01.03.2018,
3189487-9,30070839,Ravintola Puumalan Poiju,Satamatie 5,52200,PUUMALA,Puumala,Puumalan Poiju Oy,28.05.2021,
2534003-6,1055269,Ravintola Fatboy,Ahjokatu 20,40320,JYVÄSKYLÄ,Jyväskylä,Ravintola Fatboy,01.03.2018,
1501760-6,30884764,Cafe Caramel ,Patruunantie 15,62800,VIMPELI,Vimpeli,Rakennuspalvelu Hannu Särkinen Oy,01.07.2024,
1952494-7,1058439,Teatro Vaasa,Kauppapuistikko 15,65100,VAASA,Vaasa,NoHo Partners Oyj,17.10.2017,
2745927-6,1052943,Ravintola Nanking,Kalevankatu 28,100,HELSINKI,Helsinki,Jin Fu Oy,01.04.2016,
1998713-2,30021469,Cosmic Comic Cafe,Kauppiaskatu 4,20100,TURKU,Turku,Kosmikki Oy,01.06.2020,
2396811-0,1037457,Bar Explosive,Puistokatu 1,40100,JYVÄSKYLÄ,Jyväskylä,Stonebarrel Oy,07.04.2011,
1845186-2,1027010,Puijon Pub,Sammakkolammentie 6,70200,KUOPIO,Kuopio,LounasKeisarit Ky,01.10.2007,
3261891-3,1075727,St1 Mäntsälä,Pohjoinen Pikatie 1,4600,MÄNTSÄLÄ,Mäntsälä,PK-Seudun liikenneasemat Oy,19.12.2022,
0536307-0,30887601,Tiikerihai,Hämeenkatu 5,33100,TAMPERE,Tampere,Pirkanmaan Osuuskauppa,01.06.2025,
2854003-3,1069519,Ravintola Wok King,Hämeenkatu 9,5800,HYVINKÄÄ,Hyvinkää,Guanyue Oy,23.09.2020,
3017854-7,1068627,Vinsanvilla,Pöytäniementie 185,34600,RUOVESI,Ruovesi,Vinsanvilla Oy,19.06.2020,
0898400-8,1074938,Perhon Seurojentaloyhdistys ry,Vanhainkodintie 2,69950,PERHO,Perho,Perhon Seurojentaloyhdistys ry,28.07.2022,
2406013-9,30883758,Rohki Restaurant & Catering,Tunturintie 16 A4,95970,ÄKÄSLOMPOLO,Kolari,Skafferiet Catering Oy,07.02.2024,
1952494-7,1052543,American Diner Jumbo,Vantaanportinkatu 3,1510,VANTAA,Vantaa,NoHo Partners Oyj,07.02.2016,
1921193-2,1061913,Hotelli Sandels,Toritie 1,71800,SIILINJÄRVI,Siilinjärvi,Hotelli Sandels Oy,05.11.2004,
0820497-2,1045160,Olutravintola Birger,Raatihuoneenkatu 5,13100,HÄMEENLINNA,Hämeenlinna,Mikest 99 Oy,01.04.1999,
2370168-6,30889074,Hemingway's Ylöjärvi,Mikkolantie 1-3,33470,YLÖJÄRVI,Ylöjärvi,Tulikuuma Kumpu Oy,02.12.2025,
0349512-5,1080330,Herrankukkaro,Luotojentie 245,21140,RYMÄTTYLÄ,Naantali,Herrankukkaro Oy,10.05.2001,
2922955-4,1063336,Ravintola Tammisto,Sähkötie 8,1510,VANTAA,Vantaa,Tammisto Catering Oy,05.12.2018,
2592668-6,1062662,Messi Pub,Ristiaallokonkatu 4 G,2320,ESPOO,Espoo,AAF Pacific Oy c/o Ahmed Parvez,01.10.2018,
2972264-8,30882874,Luckiefun's Sushibuffet Hertsi,Insinöörinkatu 2,880,HELSINKI,Helsinki,MMG Li Oy,25.08.2023,
3470188-4,30889134,Espan Kulma,Eteläesplanadi 22,130,HELSINKI,Helsinki,Lokaatio Ravintolat Oy,21.11.2025,
3243247-3,1073110,NCF Ravintola,Tammelan puistokatu 36,33100,TAMPERE,Tampere,Lamrav Oy,03.01.2022,
2692648-5,30882679,Edvin Pizza Napoletana,Hans Westerlundin tie 2,2780,ESPOO,Espoo,Nikko Food Oy,25.08.2023,
2751986-5,1070231,Jänhiälän Lava,Veromalammentie 12,54100,JOUTSENO,Lappeenranta,Papinniemi Jari Petteri Tmi Jänhiälän Lava,02.08.2021,
3306519-3,1075510,Roji Ravintola,Kolmas linja 16 C44 ja C45,530,HELSINKI,Helsinki,V Bistro Oy,24.09.2022,
3105520-7,1067505,Pizza House Cafe,Kivikonkaari 39,940,HELSINKI,Helsinki,Soran House Restaurant,15.02.2021,
3354911-2,30882201,Cafe Abraham's,Rantatie 14,91900,LIMINKA,Liminka,Cafe Abraham's Oy,27.06.2023,
0953136-9,1044725,Hotelli-Ravintola Martinhovi,Martinkatu 6,21200,RAISIO,Raisio,Mandera Oy ,19.04.1987,
0873697-9,1070289,0417 Ravintola Carelia,Yliopistokatu 4,80100,JOENSUU,Joensuu,Compass Group Finland Oy,02.02.2004,
0107101-1,1020203,Tali Café,Huopalahdentie 28,350,HELSINKI,Helsinki,Oy Bowling Ab,24.08.2005,
0873697-9,1070023,1269 Ravintola Kirjo & Café Park,Metsänneidonkuja 8,2130,ESPOO,Espoo,Compass Group Finland Oy,01.01.2021,
3377274-4,30883596, Ravintola Myyrin Krouvi,Uomatie 11,1600,VANTAA,Vantaa,Sky Connection Oy,15.01.2024,
1073115-7,1063905,Hotelli Toivola,Ouluntie 36,94700,KEMI,Kemi,Syväkankaan Kioski Oy,11.02.2019,
0936981-6,1057975,Proffan Kellari,Rehtorinpellonkatu 6,20500,TURKU,Turku,Proffan Kellari Oy,30.08.1996,
3258820-8,30883974,Hotelli Grand Hansa,Mannerheimintie 5,100,HELSINKI,Helsinki,NH Hotels Finland Oy,15.04.2024,
1753997-7,1035686,Ravintola Perla,Lyötynkatu 7,90100,OULU,Oulu,Laguna Street Restaurants Oy,01.08.2010,
1598370-8,1010559,Saimaan Helmi,Ajurinkatu 6,53500,LAPPEENRANTA,Lappeenranta,Saimaan Helmi Oy,01.03.2018,
2300485-6,30884345,MBakery Cafe Villa Saaro,Saarontie 59,20100,TURKU,Turku,MBakery,01.05.2024,
2028237-5,1022413,Brasserie,Köpmansgatan 3,10300,KARJAA,Raasepori,Oy Bouquet Garni Ab,14.04.2006,
2873304-6,1076536,B. Walrus,"Hietalahdenranta, laituri 1",180,HELSINKI,Helsinki,Kellaribaarit Oy,01.03.2023,
2955931-8,30888188,Kustavin Kipinä Pohjolanniementie 2 Kustavi,Pohjolanniementie 2,23360,KUSTAVI,Kustavi,Pro Pelago Oy,01.07.2025,
3580293-5,30889382,Ravintola Tamada,Pakkahuoneenkatu 8 lh51,90100,OULU,Oulu,Svani oy,15.01.2026,14.01.2027
2994675-6,1064895,Flät no 14,Viides linja 14 A 1,530,HELSINKI,Helsinki,Flät Helsinki Oy,13.06.2019,
2140315-9,1031968,Chill & Grill,Porvoonkatu 23,510,HELSINKI,Helsinki,Demsal avoin yhtiö,25.06.2012,
3203195-2,1071190,Bootti,Kaarlenväylä 2,90100,OULU,Oulu,Bootti Oy,01.06.2021,
0208916-8,1014360,Opetusravintola Kokkolinna,Isokatu 1,67100,KOKKOLA,Kokkola,Keski-Pohjanmaan Koulutusyhtymä,21.10.2002,
0953838-4,1062611,Factory Otaniemi,Otakaari 5,2150,ESPOO,Espoo,Ravintotalot Oy,18.09.2018,
2590194-8,1046326,Hanhenpoika,Rautatienkatu 7,15100,LAHTI,Lahti,Hanhiravintolat Oy,14.02.2014,
2925419-4,1062149,Tunturi Pub Iso-Syöte,Romekievarintie 1,93280,SYÖTE,Pudasjärvi,Iso-Syötteen Keidas Oy,26.07.2018,
2499938-1,30887101,HPS Areenat Oy,Pakilantie 86a,670,HELSINKI,Helsinki,HPS AREENAT Oy,19.04.2025,
3277808-7,1074473,Ravintola Sunsari,Hietasaarenkatu 18,65100,VAASA,Vaasa,Ravintola Sunsari Oy,08.07.2022,
3277277-7,1075451,C sushi ravintola,Opiskelijankatu 1,33720,TAMPERE,Tampere,Yammy Oy,26.09.2022,
0712857-6,1472575,Go Go Liikuntakeskus,Hämeenpuisto 47,33200,TAMPERE,Tampere,Go Go Liikuntakeskus Oy,01.03.2018,
2528548-7,30064970,Kotipizza Kaukajärvi,Keskisenkatu 5,33710,TAMPERE,Tampere,Sakari Nieminen Oy,15.08.2019,
2015890-5,1044471,Pollin Piha,Lahdenperäntie 142,23310,TAIVASSALO,Taivassalo,Maatilayritys Lahdenperä,09.06.2015,
0693192-2,1472956,Rämsöön Seurantalo,Halisevantie 22,37350,VESILAHTI,Vesilahti,Rämsöön Urheilijat ry,01.03.2018,
2734934-1,30883809,Cafe Teutori,Lemminkäisenkatu 3 ,20520,TURKU,Turku,Impivaaran Tähdet Oy,20.02.2024,
0986855-1,1043007,Kuopio lentoas kahvila-ravintola,Lentokentäntie 275,70900,TOIVALA,Siilinjärvi,Kanresta Oy,15.12.2012,
3497044-3,30886807,Beats Nightclub Pieksämäki,Keskuskatu 16,76100,PIEKSÄMÄKI,Pieksämäki,Saimaa Restaurants Oy,17.03.2025,
2695149-6,30886891,Ravintolalaiva Paatti,"Kampusranta, Kalevankatu 56",60100,SEINÄJOKI,Seinäjoki,RV-Invest Oy,01.05.2025,
2311101-0,1034403,Oliver's Inn,Handelsesplanaden  8,65100,VAASA,Vaasa,Lytek Oy Ab,19.03.2010,
2331314-9,1035576,Kyläravintola 261,Jämijärventie 28 D 1,38800,JÄMIJÄRVI,Jämijärvi,Kyläravintola 261,16.07.2011,
2005451-6,1036297,Ravintola Villihanhi,Puustellinpolku 8,410,HELSINKI,Helsinki,Taste Creator Oy,01.11.2010,
2952920-7,1063896,Linna Burger & Coffee,Linnankatu 81,20100,TURKU,Turku,Linnan ruokakioski Oy,01.06.2020,
0870894-3,30887199,Olvi Areena / Kuopion jäähalli,Hanneskolehmaisenkatu 4,70110,KUOPIO,Kuopio,KalPa Hockey Oy,01.05.2025,30.04.2026
3353121-1,30889010,Star Pizza,Kartanontie 14,4410,JÄRVENPÄÄ,Järvenpää,Tarkkaraksa Oy,07.11.2025,
2862693-7,1067508,Hotel U14 /  Ravintola Version,Unioninkatu 14,130,HELSINKI,Helsinki,Hotel U14 Oy,02.03.2020,
1465088-0,1034578,Koskelon  Matkailukeskus,Ysitie 3399,77600,SUONENJOKI,Suonenjoki,Koskelon Matkailukeskus Oy,01.03.2018,
0865259-9,1172349,m/s Otto Cafe,Harustie 2,980,HELSINKI,Helsinki,LR-pubs Ky,23.06.2005,
3103665-5,1075222,Old Pine Husky Lodge,Honkamaantie 32,94500,LAUTIOSAARI,Keminmaa,Old Pine Oy,28.07.2022,
2028421-5,1062848,Tiurajärven Kota,Äkäslompolontie 1341,99300,MUONIO,Muonio,True North Oy,24.11.2018,
0190563-7,30884907,Suvannon pesäpallokenttä,Koskipuhdontie 28,84460,YLIVIESKA,Ylivieska,V & U-seura Ylivieskan Kuula r.y.,07.06.2024,
3297579-3,30882961,Ahvenisto Race Circuit oy,Poltinahontie 47,13130,HÄMEENLINNA,Hämeenlinna,Ahvenisto Race Circuit Oy,01.01.2024,
1834868-9,1039659,Plaza-Ravintolat,Vilhonkatu 8,24100,SALO,Salo,Suur-Seudun Osuuskauppa SSO,01.01.2004,
3418764-3,30883927,Toivon talo,Kanavatie 14,17200,VÄÄKSY,Asikkala,Salsa & CO Oy,11.03.2024,
0235641-4,1281062,Pörtom Uf,Österlandsvägen 3,66270,PIRTTIKYLÄ,Närpiö,Pörtom Ungdomsförening rf,01.03.2018,
2394291-4,1038141,M-market Lukkari,Vionojantie 36,68370,ULLAVA,Kokkola,Ullavan Palveluosuuskunta,01.03.2018,
3450829-1,30886124,Gaucho,Aleksanterinkatu 9,100,HELSINKI,Helsinki,Gaucho Gang Oy,01.12.2024,
3498853-9,30888180,Ravintola Finpal,Aleksis Kiven tie 2,2580,SIUNTIO,Siuntio,Tilakram Oy,01.07.2025,
0664613-6,1076420,Ravintola Katiska,Iitintie 2,47400,KAUSALA,Iitti,Leipomo Seppo Varpenius Oy,14.03.2023,
3388398-9,30883021,Bar Simppa,Leinikkitie 20,1350,VANTAA,Vantaa,RIMZIM Oy,01.10.2023,
2731313-8,1052818,Ravintola Vinkkeli,Korkeavuorenkatu 27,130,HELSINKI,Helsinki,Ravintola Vinkkeli Helsinki Oy,05.04.2017,
2258791-4,1055742,Mashiro,Mäkelänkatu 22,510,HELSINKI,Helsinki,GYC Oy,28.12.2016,
0212329-0,1050385,Solo Sokos Hotel Helsinki,Kluuvikatu 8,100,HELSINKI,Helsinki,Sokotel Oy,25.04.2022,
3217078-4,1071826,RAVINTOLA SARANG,Kauppatie 8,4300,TUUSULA,Tuusula,Sarang Oy,01.08.2021,
0837278-1,1041319,Park Hotel Turku,Rauhankatu 1 A,20100,TURKU,Turku,Park Marketing Oy,26.03.2003,
1411065-7,1278006,Grilli-Baari,Kylätie 26,69150,ESKOLA,Kannus,Mauri Antinoja,01.03.2018,
2077315-8,1068539,Villa Sofia,Valhallantie 8,10270,BARÖSUND,Inkoo,Oy SagaWind Ab,01.06.2020,
1801682-8,1068597,Lunchrestaurang Ossian,Topeliusgatan 20,250,HELSINKI,Helsinki,Folkhälsan Välfärd Ab,17.06.2020,
2694483-5,30889212,Paavola Pub,saimaankatu 18,15140,LAHTI,Lahti,Akreyi Family Oy,04.12.2025,
1771143-1,30042387,Ravintola moms,Promenadi 1,2700,KAUNIAINEN,Kauniainen,Momentin Restaurants Oy,15.05.2021,
3236149-2,1074145,Luluthai,Ruusutarhantie 5,300,HELSINKI,Helsinki,Domes kitchen Tmi,25.04.2022,
0920150-3,1042339,Ristorante Momento,Hämeenkatu 9,5800,HYVINKÄÄ,Hyvinkää,Momento Fastfood Oy,18.10.2012,
1643728-2,1067431,Ravintola Hangout 10,Mustalahdentie 10,960,HELSINKI,Helsinki,L & N Enterprise Oy,28.02.2001,28.02.2026
0992388-0,1073317,Pub Saunalamppu 2.0,Keskuskatu 16 B 2,76100,PIEKSÄMÄKI,Pieksämäki,MOONRIDERS OY,24.02.2022,
2914291-8,30062053,Way Bakery & Wine Bar,Agricolankatu 9,530,HELSINKI,Helsinki,viiskolme Oy,23.04.2020,
2614978-6,1047009,Ravintola Finnegans,Hyrylänkatu 8 B 4,4300,TUUSULA,Tuusula,alperos Oy,25.02.2015,
3300558-8,1075816,Xtainment Ravintola,Ratakatu 9 A 1,120,HELSINKI,Helsinki,Xtainment Oy,07.11.2022,
2927865-5,30885412,Super Bowl Tripla,Firdonkatu 2 B,520,HELSINKI,Helsinki,Tasty Stop Oy,01.08.2024,
2372155-6,30885297,Fazer Café Jumbo,Vantaanportinkatu 3,1510,VANTAA,Vantaa,Fazer Ravintolat Oy,01.10.2024,
2372155-6,1037509,Fazer Café Forum,Mannerheimintie 20,100,HELSINKI,Helsinki,Fazer Ravintolat Oy,01.04.2011,
1088196-4,30881722,Passaripubi,Hankasalmentie 1696,51260,TAHKOMÄKI,Kangasniemi,Koittilan seudun kyläseura ry,01.06.2023,
0750509-5,1061094,Mattolaituri,Ehrenströmintie 3 A,140,HELSINKI,Helsinki,Royal Ravintolat Oy,14.05.2018,
1764340-8,1075572,Kotipizza Tori,Haapaniemenkatu 28,70110,KUOPIO,Kuopio,K&R Riihola Oy,29.09.2022,
3294082-2,1074836,Kaffekåppin,Vöråvägen 5,66600,VÖYRI,Vöyri,H & C Bäck Ab,28.06.2022,
3314514-2,1076442,Olohuone Tähti,Jäämerentie 11 B,99600,SODANKYLÄ,Sodankylä,Sodankylän Olohuone Oy,25.02.2023,
3352156-6,30881500,Juva Camping,Poikolanniementie 68,51900,JUVA,Juva,HC Events Oy,13.05.2023,
2627710-4,30885891,Lopez Tacos Kamppi,Urho Kekkosen katu 1,100,HELSINKI,Helsinki,RaakaVilli Oy,11.06.2025,
3118113-1,1075846,Kätkä Lake Lodge,Leiri-Kätkä 74,95330,TERVOLA,Tervola,Kätkä Arctic Lake Resort Oy,01.11.2022,
3166398-2,30074043,Kotipizza Hallituskatu,Hallituskatu 25,90100,OULU,Oulu,Jasmin ja Jarkko Oy,01.05.2022,
0298627-2,30884246,SEO Muonio,Torniontie 6,99300,MUONIO,Muonio,LP Autohuolto Oy,01.05.2024,
2923308-6,1062680,Döner Harju City,Kaivokatu 8,100,HELSINKI,Helsinki,Döner Harju Oy,21.05.2021,
1491633-5,1012283,Ravintola Rudolf,Karjalankatu 34,15150,LAHTI,Lahti,Rudolf Samer,01.03.2018,
0964828-4,1035496,Joensuun Kuntokeidas,Linnunlahdentie 10,80110,JOENSUU,Joensuu,Fitness & Aerobic Club Oy,16.07.2010,
2192298-7,1030253,Arctic SnowHotel/Lumikartano,Lehtoahontie 27,97220,SINETTÄ,Rovaniemi,Snowflake Oy,01.01.2018,
3558148-2,30889452,Pretty Boy Kamppi,Malminrinne 2-4 ,100,HELSINKI,Helsinki,Pretty Freyja OY,02.02.2026,
3466585-2,30885617,Thai Ravintola & Baari,Kumpulantie 1,90230,OULU,Oulu,Thai Ravintola & Baari Oulu Oy,01.09.2024,
3145007-1,30072393,Olivia Railway Station,"Kaivokatu 1, Hki rautatieasema",100,HELSINKI,Helsinki,Olivia Restaurants Oy,25.03.2022,
2771725-5,30071830,Ravintola Kruunu,Koirasaarentie 50,590,HELSINKI,Helsinki,Tmi A.Sito,02.02.2022,
3551220-9,30888499,Bar ja Ravintola Puokkarin Härkä,Mielikintie 1,90550,OULU,Oulu,Pub Bosborin Härkä Oy,01.09.2025,
2751953-1,1053455,Pub Kosken Woima,Valtakatu 61 LH 1,39200,KYRÖSKOSKI,Hämeenkyrö,Legenda Events Oy,05.05.2016,
3327736-4,30886025,The Copper´s Lounge,Verkatehtaankatu 8,33100,TAMPERE,Tampere,Panimoyhtiö Kuparitarha Oy,01.11.2024,
2917032-9,1062768,Ravintola Penélope,Mikonkatu 9,100,HELSINKI,Helsinki,PX Restaurants Oy,01.11.2018,
2285494-7,1045803,Rafaels steakhouse & bar,Piispankatu 28,6100,PORVOO,Porvoo,T & M Grand Oy,04.11.2013,
3112127-8,1068003,Wanha Brankkari,Keskuskatu 1,39700,PARKANO,Parkano,melkein7veljestä Oy,15.05.2020,
2507488-2,1043217,Ravintola Piikatyttö,Porosalmentie 313,58900,RANTASALMI,Rantasalmi,Järvisydän Oy,02.01.2013,
2030999-6,1065645,Bar 36,Kuusitie 3,270,HELSINKI,Helsinki,Vartu Bar Oy,29.06.2019,
2923149-4,1062477,Monnarin Lounaskahvila,Kuntoportti 3,40700,JYVÄSKYLÄ,Jyväskylä,Monnarin Lounaskahvila Oy,06.09.2018,
3456459-2,30888810,Arctic Panorama Resort,Golfkentäntie 14-16,96600,ROVANIEMI,Rovaniemi,Arctic Panorama Oy,01.11.2025,
2857483-1,1064018,Terrace Kirppu ja Aquarius,Nykäläntie 137,62600,LAPPAJÄRVI,Lappajärvi,Lappajärven kesäteatteri Oy,29.04.2019,
0180947-7,1071906,Mif Hockeybar,Idrottsvägen 4,66100,MAALAHTI,Maalahti,Malax Idrottsförening rf,18.09.2021,
0634348-5,1075656,Hotelliravintola Kumpu,Asemakatu 1,83500,OUTOKUMPU,Outokumpu,Uudet Urat ky,01.11.2022,
3155798-7,1071473,Grannas Bistro,Getavägen 1406,22330,TJUDÖ,Finström,Shineschia Ab,02.06.2021,
2196357-8,1048573,Pancho Villa Pori,Siltapuistokatu 14,28100,PORI,Pori,JH-Ravintolat Oy,30.10.2014,
2942737-4,1062887,Split45,Kauppakatu 45,85800,HAAPAJÄRVI,Haapajärvi,Keila ja Kunto Split45 Oy,12.10.2018,
3145653-7,1069013,Hotelli Kauhajoen Krouvi,Topeeka 30,61800,KAUHAJOKI,Kauhajoki,Hotelli Kauhajoki Oy,20.07.2020,
2639255-9,1067942,Levant Kallio,Vaasankatu 25,500,HELSINKI,Helsinki,Syriana Finland Oy,11.05.2020,
0186183-0,30885286,Kalateltta,Maakunnan ranta,88900,KUHMO,Kuhmo,Hotelli Kainuu Oy,12.07.2024,
2798119-5,30055703,Vaiha Asema,Mannerheimintie 1,50100,MIKKELI,Mikkeli,Vaiha Oy,01.10.2020,
3512892-8,30887488,Ravintola pronto,Ulappakatu 1 d 12 lt,2320,ESPOO,Espoo,Lillans Café Oy,07.05.2025,
3337331-3,30881278,Iguana Arabia,Hämeentie 111,550,HELSINKI,Helsinki,A2Z Hospitality OY,28.04.2023,
1928598-2,1017666,Sino's shashlik ja Steakhouse,Kapteeninkatu 14,48100,KOTKA,Kotka,T:mi Sinolee,05.12.2017,
0993438-7,1050030,Farmigolf,Vaihmalantie 120,37500,LEMPÄÄLÄ,Lempäälä,Isoperi Oy,01.03.2018,
1029913-0,30882363,Vuokatti Areenan halli ja areenat,Opistontie 1C,88610,VUOKATTI,Sotkamo,Sport Fellows Oulu Oy,06.07.2023,
3273094-8,1075739,M&M Curry 510,Tammelantori,33100,TAMPERE,Tampere,M&M Curry 510 Oy,01.11.2022,
3098098-6,1070074,Ravintola Kulmahuone,Lappeentie 18,55100,IMATRA,Imatra,Hullu Kettu Oy,11.01.2021,
0892565-7,1063369,Ravintola Erika,Lahdenkatu 46,15210,LAHTI,Lahti,Lahden Tähtihuolto Oy,27.12.2018,
1848152-7,1041130,Sahrami,Torikatu 5-7,54800,SAVITAIPALE,Savitaipale,TOK Ravintolat Oy,01.11.2003,
1957941-1,1050936,Teboil Suonenjoki,Koulukatu 1,77600,SUONENJOKI,Suonenjoki,TB-Auto Suonenjoki Oy,01.03.2018,
2710943-6,1051856,BAR HELMI,Hitsaajankatu 14,810,HELSINKI,Helsinki,Hesan Helmi Oy,01.11.2015,
3398190-9,30883432,bar-bumerang,jakomäentie 24,770,HELSINKI,Helsinki,Bita Oy,01.12.2023,
3360849-3,30888230,Hietasaari Beach Club,Hietasaari,65170,VAASA,Vaasa,Levak Oy,02.07.2025,01.07.2026
3373083-5,30883180,Liikuntakeskus Hutungin kahvio,Reinontie 7,40800,VAAJAKOSKI,Jyväskylä,Hutunki sports & wellbeing Oy,23.10.2023,
0922330-7,1063900,Ämyrin tanssilavan ravintola,Salkolantie 77,31470,SOMERNIEMI,Somero,Somerniemen vapaaehtoinen palokunta ry,11.05.2019,
0907162-2,1076025,Bar Cafe Columbia,Hallituskatu 3,45100,KOUVOLA,Kouvola,Colorado Baari Oy,01.01.2023,
3242832-7,1077021,Luckiefun's Sushibuffet Salo,Vilhonkatu 8,24100,SALO,Salo,Kostea Kurkku Oy,12.04.2023,
2112598-8,1076291,Dylan Vaisala,Vanha Nurmijärventie 21,1670,VANTAA,Vantaa,Toothpicks and Honey Oy,09.01.2023,
2557681-5,1045135,Jolene,Kauppakatu 18,70100,KUOPIO,Kuopio,Kuopion Pop-Up Oy,30.08.2013,
2872050-1,1059297,Bar-Cafe Notre Dame,Itämerenkatu 14 D 7,180,HELSINKI,Helsinki,Dorola Oy,02.11.2018,
0564528-9,1030868,Ravintola Tropiclandia,Kesäpolku 1,65100,VAASA,Vaasa,Puuharyhmä Oyj,01.03.2018,
2247967-3,30031380,Kylmäluoman retkeilykeskus,Pajuluomantie 20,93540,TYRÖVAARA,Taivalkoski,Experience KL Oy,25.05.2018,
0812289-7,1064052,Botnia Hotel & Restaurant,Kyrkvägen 8,68500,KRUUNUPYY,Kruunupyy,Oy Botnia-Foto Ab,15.04.2019,
0920150-3,1066563,Ristorante Momento,Pelttarinkatu 4,60320,SEINÄJOKI,Seinäjoki,Momento Fastfood Oy,29.10.2019,
3269540-9,1074329,Ravintola restaurang Rönnäs,Ruukinrannantie 4,7750,ISNÄS,Loviisa,Oy MakuSmak Ab,01.06.2022,
3271494-8,30888070,Pilvenmäen ravirata ,Pilvenmäentie 7,30420,FORSSA,Forssa,H&C Team Oy,01.07.2025,
2293485-9,1071948,Villa Wuorio ja Villa Bergvik,Vuorilahdentie 5,870,HELSINKI,Helsinki,BLC Partners Oy,24.07.2021,
3454288-7,30886877,Gadeplan,Annankatu 22,100,HELSINKI,Helsinki,De Fire Musketerer Oy,14.03.2025,
3310730-6,30886547,Kesäterassi Juustopata,Pien-Liikkalantie 6,46710,SIPPOLA,Kouvola,Paikalliin ry,03.03.2025,
2325503-0,1072757,Check Inn,Hämeenkatu 12,5800,HYVINKÄÄ,Hyvinkää,Finre Oy,13.11.2021,
3576210-1,30889438,Ratapässi Cafe&Wine,Asemanraitti,5400,JOKELA,Tuusula,Ratapässi Oy,07.02.2026,
1590945-2,30883359,Kartanohotelli Karhulan hovi,Ahlströmintie 26,48600,KOTKA,Kotka,Kotkan Saaret Oy,14.11.2023,
2848379-6,1058806,Ravintola Mayur,Aurinkoranta 8,990,HELSINKI,Helsinki,DHURBATARA OY,23.11.2017,
0973566-0,1048755,Pub Ramona,Patteristontie 2,80400,YLÄMYLLY,Liperi,Retiimi Oy,29.04.1988,
2121496-4,1064360,Vesijaon TuoreTori,Vesijaonraitti 303,17630,VESIJAKO,Padasjoki,Ahola Pasi Martti Tapani,18.05.2019,
2629669-8,1056638,Pizzeria Via Tribunali,Sofiankatu 4,170,HELSINKI,Helsinki,Pyöreän Pöydän Pääty Oy,12.04.2017,
2542843-3,1049491,Jávri Lodge,Tievapolku 9,99830,SAARISELKÄ,Inari,Jalgadas Oy,16.02.2015,
3360979-5,30882474,Tornion Keilahalli,teollisuuskatu 8-10,95420,TORNIO,Tornio,Sinikkaset,01.08.2023,
2339837-3,30075282,Kotipizza Niittykumpu,Merituulentie 36,2200,ESPOO,Espoo,KN Company Oy,09.08.2022,
2372155-6,1056256,Fazer Café AINOA,Länsituulentie 7 LT 2.L20,2100,ESPOO,Espoo,Fazer Ravintolat Oy,15.03.2017,
2200737-7,1029528,Ravintola Viatoni,Kallioruohonpolku 2,1300,VANTAA,Vantaa,Ganga DK Trading Oy,17.07.2008,
3243204-3,1073554,B&B Korsman,Korsmaninkatu 46 C 10,10900,HANKO,Hanko,Majoitus ja Catering Hanko Oy,05.04.2022,
2362621-7,1037093,Bar Ihku Levi,Keskuskuja 3 A,99130,SIRKKA,Kittilä,Tunturiviihde Oy,01.02.2011,
3277491-6,30888128,Itsuyaki Ratina,Vuolteenkatu 1,33100,TAMPERE,Tampere,Nuzi Oy,01.07.2025,
2928771-1,30885393,Cafe Blanka,Mannerheimintie 95,270,HELSINKI,Helsinki,Tmi Patricia Lindqvist,01.09.2024,
1761478-9,30884128,Kullo Golf Club,Golftie 119,6830,KULLOONKYLÄ,Porvoo,Kullo Golf Oy,15.04.2024,
1582099-2,1074468,Kaurialan kenttä,Brahenkatu 2-4,13130,HÄMEENLINNA,Hämeenlinna,Hämeenlinnan Jalkapalloseura ry,06.06.2022,
2718333-7,1052315,8Baari,Ylioppilaankatu 6-8,33720,TAMPERE,Tampere,Tmi Perin,01.01.2016,
1716563-7,1074378,Ravintola Capri,Keskusraitti 2,5200,RAJAMÄKI,Nurmijärvi,Tunc Kardesler Oy,11.05.2022,
1080565-4,30472779,Restaurant Captain Hook Finland,Kehräsaari 101,33200,TAMPERE,Tampere,Suomen Siipiravintolat Oy,06.04.2018,
2971937-7,30885948,Bar 52,Heikkiläntie 2,210,HELSINKI,Helsinki,Avinoor Oy,17.10.2024,
2905048-2,1062558,Teatteriravintola ILO,Kauppakeskus Akseli,50100,MIKKELI,Mikkeli,Ohjelmatalo Näytellä ja Näprätä Oy,28.09.2018,
2245018-4,1060881,Opetusravintola Woitto,Tiedepuisto 3,28600,PORI,Pori,Länsirannikon Koulutus Oy,01.08.2018,
2952108-8,1063690,Bar Llamas,Iso Roobertinkatu 14,120,HELSINKI,Helsinki,Calluna Ravintolat Oy,07.02.2019,
2241034-2,1048355,Cafe&Bar Petisco,Tehtaankatu 38,150,HELSINKI,Helsinki,AatuBar Oy,09.09.2014,
3515811-5,30888192,Momentine Wine Bar,Sofiankatu 3,170,HELSINKI,Helsinki,Momentine Wine Bar Oy,21.07.2025,
2917861-1,30062756,Kortteliravintola Arvo,Puutarhakatu 34,20100,TURKU,Turku,Arvoravintolat Oy,20.04.2020,
