asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2998988-7,1067391,Madonna,Haapaniemenkatu 5,530,HELSINKI,Helsinki,Mother of Pearl Oy,01.02.2020,
0786611-4,1056936,Rokua Health & Spa,Kuntoraitti 2,91670,ROKUA,Utajärvi,Rokuan Kuntoutus Oy,01.01.1993,
1048222-6,1035149,Ravintola Malmintori,Viljatie 4,700,HELSINKI,Helsinki,Pokermatic Oy,04.12.1990,
3212992-5,1074296,Macken 68600,Gamla Hamnvägen 21,68600,PIETARSAARI,Pietarsaari,Davod Ab,20.05.2022,
3291621-6,1075011,Hotelli Puustelli,Toritie 7,85500,NIVALA,Nivala,Tikkuviina Oy,01.08.2022,
3562647-6,30888939,Jatra Bar,Hämeenkatu 10,33100,TAMPERE,Tampere,jatraa baari oy,01.11.2025,
3231835-5,30073700,Linnakrouvi,Linnankatu 7,57130,SAVONLINNA,Savonlinna,Korpi Krouvi Oy,05.04.2022,
0929396-2,1071587,Kuhmon Kulttuurikahvila,Kuhmo-Talo,88900,KUHMO,Kuhmo,Kuhmon Kulttuurikahvila Oy,16.06.1993,
0910257-2,30054372,El Toro,Mariankatu 8,15110,LAHTI,Lahti,Osuuskauppa Hämeenmaa,13.01.2021,
0679236-0,1058343,Ravintola Uunilintu,Talvialantie 1,42100,JÄMSÄ,Jämsä,Elosen Konditoria Oy,12.07.1982,
0930884-5,1770201,Kahvila-Ravintola Aallotar,Pieksämäentie 2,51200,KANGASNIEMI,Kangasniemi,Kangasniemen öljyhuolto Oy,01.03.2018,
1447914-7,1041741,Scandic Paasi,Paasivuorenkatu 5 b,530,HELSINKI,Helsinki,Scandic Hotels Oy,07.08.2012,
3448278-1,30886528,"Rantolan Puodin Ravintola, Tapsun Keittiö",Karunantie 1205,21590,KARUNA,Sauvo,Tapsun ruokapalvelu,28.01.2025,
2361736-1,1071159,Skiffer Hanko,Satamakatu 13,10900,HANKO,Hanko,Skiffer Oy,26.05.2021,
3507971-6,30888138,House of Games Oy,Lommilantie 2,2740,ESPOO,Espoo,House of Games Oy,04.08.2025,03.08.2026
2749572-8,30886144,Kahvila Ravintola Rantabaari,Lappeenrannantie 2132 a,52830,SUOMENNIEMI,Mikkeli,JYMIX OY,18.11.2024,
1016335-6,1071095,Season Golf,Finnoonpuisto 4,2280,ESPOO,Espoo,Oy Season Golf Ab,26.05.2021,
3240239-7,30884290,"Ravintola Rantatuoli, Lahti",Vesijärvenkatu 7,15140,LAHTI,Lahti,Hupikeskus Karhula Oy,01.05.2024,
3195343-7,1070644,Pub Kippari,Ostostie 4 A 5,940,HELSINKI,Helsinki,Tunsa Oy,01.04.2021,
2138572-0,1027486,Ravintola Has,Huhdintie 10-12,3600,KARKKILA,Karkkila,Demirhas Oy,01.01.2008,
2220007-0,1036227,"Galaxie Center, Turku",Eerikinkatu 30,20100,TURKU,Turku,Poolmax Oy,15.10.2011,
2426059-5,1039715,Ravintola Annapurna,Fredrikinkatu 23 (Ratakatu 29),120,HELSINKI,Helsinki,Sri Khanda Oy,14.11.2011,
2083798-3,1050533,Grilli Pikkurilli,Sulkavantie 2,71800,SIILINJÄRVI,Siilinjärvi,Reilut Siivut Oy,01.03.2018,
0512673-7,1044303,Ravintola Loviisan Kappeli,Kuningattarenkatu 19,7900,LOVIISA,Loviisa,Tee- ja Kahvihuone Helmi Oy,23.05.2013,
0974364-4,30021408,Oluthuone Panimomestari,Tuomiokirkonkatu 15,33100,TAMPERE,Tampere,Tampereen Panimoravintola Oy,11.09.2018,
3360492-7,30881447,Tapahtumaravintola Kairo,Satamakatu 7,48100,KOTKA,Kotka,Kotkan Sulttaanit Oy,01.06.2023,
3007396-4,1069015,Antell Kuohu,Hiomotie 32,380,HELSINKI,Helsinki,Antell Uusimaa Oy,01.09.2020,
2911402-8,1073332,Valkeakosken Kaupunginteatteri,Valkeakoskenkatu 17,37600,VALKEAKOSKI,Valkeakoski,Hakafood Cafe Oy,24.02.2022,
1083815-7,1029034,Spa Residence,Venevalkamantie 4,21100,NAANTALI,Naantali,Sunborn Saga Oy,22.07.2008,
0755243-0,1041841,VinEri,Yliopistonkatu 7,20100,TURKU,Turku,Tanssiteatteri Erin Kannatusyhdistys r.y.,26.10.2012,
2712550-8,30052814,Kalkun Pub & Bistro,Pitkäniemenkatu 18,33330,TAMPERE,Tampere,Restamamit Oy,26.06.2020,
2897054-3,1063768,Apsara Angkor,Etelän Viertotie 1,11100,RIIHIMÄKI,Riihimäki,Vary Bun Oy,25.01.2019,
0968537-6,30886740,Korihait,Pohjoistullitie 3,23500,UUSIKAUPUNKI,Uusikaupunki,UU-Korihait ry,05.03.2025,04.03.2026
3445533-7,30888221,Savanna Sips,Hietalahdenranta 1,180,HELSINKI,Helsinki,Savanna Sips & Treats,02.07.2025,
2445880-9,1040554,Pancho Villa Lahti,Kauppakatu 18,15140,LAHTI,Lahti,Jasutar Oy,23.02.2012,
2784743-9,1070407,Pyhäjoen Marmaris,Kokkolantie 53,86100,PYHÄJOKI,Pyhäjoki,Tmi Pyhäjoen Marmaris,19.02.2021,
2998533-3,1068836,WD's Diner,Ilmarisentie 48,7910,VALKO,Loviisa,WD Group Oy,21.07.2020,
1447914-7,1069200,Scandic Pasila,Maistraatinportti 3,240,HELSINKI,Helsinki,Scandic Hotels Oy,18.08.2020,
3226557-2,1072135,Pub Pääkonttori,Runkotie 2,40320,JYVÄSKYLÄ,Jyväskylä,JMKohuRavintolat Oy,07.09.2021,
2413811-9,1069803,Lännen Kaisla,Tahkomäentie 319 B,73310,TAHKOVUORI,Kuopio,Pitomesta Ky,04.12.2020,
3434577-9,30886254,Oppa Korean BBQ Jumbo ,Tasetie 8,1510,VANTAA,Vantaa,Ugly BBQ Oy,29.11.2024,
2297284-7,1061391,Lounasravintola Hovitar,Sahakuja 2,63700,ÄHTÄRI,Ähtäri,Hovitar,25.06.2018,
3179329-3,30883811,Ykkösherkku,Kauppakatu 45,70110,KUOPIO,Kuopio,Ykkösherkku Oy,22.02.2024,
3543398-1,30889052,Hotelli Kittilä,Valtatie 49,99100,KITTILÄ,Kittilä,ALBD Lapland Oy,13.11.2025,
2913221-8,1062837,Ravintola Urbine,Tyynenmerenkatu 7,220,HELSINKI,Helsinki,Muona Helsinki Oy,05.10.2018,
3253422-6,1073893,Ravintola Elm,Puistokatu 4,140,HELSINKI,Helsinki,Mamu business Oy,01.06.2022,
3135841-9,1069229,Pub Barracuda,Mannerheiminkatu 12,6100,PORVOO,Porvoo,Kumpa Oy,01.09.2020,
1613643-9,1034644,Aslak and The Eskimos Klubi,Lammintie 51,16900,LAMMI,Hämeenlinna,Kylämukkulan-Kulttuurikeskus,30.04.2010,
1595884-4,1075517,Old Stone,Kylänvanhimmantie 29,640,HELSINKI,Helsinki,Aarami Oy,11.10.2022,
2915775-7,1062796,Pub Hopearanta,Punkaharjuntie 7,57130,SAVONLINNA,Savonlinna,Hopearanta Oy,01.01.2019,
2372155-6,1066040,Fazer Cafe Tripla,Firdonkatu 2 A,520,HELSINKI,Helsinki,Fazer Ravintolat Oy,16.10.2019,
3169548-2,1070406,Nöjen Vin & Öl,Ratakatu 10,10900,HANKO,Hanko,Nöjen Vin & Öl Oy,01.04.2021,
3552766-2,30888573,Villa Alia,Mustikkamaankuja 1,570,HELSINKI,Helsinki,Corla Oy,26.08.2025,
3111620-9,1067719,Luigi Pizzeria Kallio,Siltasaarenkatu 11,530,HELSINKI,Helsinki,Jawadi Food Oy,21.02.2020,
1614402-5,1059103,Restaurant Arctic Eye,Joulumaankuja 8,96930,NAPAPIIRI ROVANIEMI,Rovaniemi,Hotel Santa Claus Oy,01.12.2017,
3505225-7,30886742,Mega Pizza & Kebab,Kivensilmänkuja 1,920,HELSINKI,Helsinki,Mega Pizza & Kebab avoin yhtiö,28.02.2025,
2283755-7,30889461,Teerenpeli Turku ,Kauppiaskatu 6,20100,TURKU,Turku,HDF-ravintolat Oy,01.02.2026,
2326205-4,1034714,Wanhan Kalevan Majatalo,Kainuuntie 24,89800,SUOMUSSALMI KK,Suomussalmi,Wanhan Kalevan Baari Kommandiittiyhtiö,16.04.2010,
2458663-2,1043487,Ravintola Messi,Sivulantie 2,99130,SIRKKA,Kittilä,Hullu Poro Oy,21.02.2013,
2886325-4,30881876,Roiske ,Ounasjoen itäpuolentie 21,96900,SAARENKYLÄ,Rovaniemi,Midnight Sun Wake Oy,05.06.2023,
2680916-6,1050194,Ristorante Bacco,Katariinankatu 1,170,HELSINKI,Helsinki,Farfalla Oy,27.04.2015,
0601835-9,1061476,Ravintola Pelimanni,Kaustintie 2,69600,KAUSTINEN,Kaustinen,Kaustisen Pelimanni-Ravintola Oy,18.07.1968,
2499100-5,1070761,Paltamon kesäkahvila Terwari,Eino Leinontie 2,88300,PALTAMO,Paltamo,ST Sirviö avoin yhtiö,15.05.2021,
2583451-1,1052316,Ravintola Milanos,Kirkkotie 1,63300,ALAVUS,Alavus,Ottoman Kebab-Pizzeria,01.03.2018,
3148715-7,1073155,Bunit Tapiola,Länsituuli 12,2100,ESPOO,Espoo,Bunit Ravintolat Oy,24.01.2022,
2450012-2,1040536,Pub Hukka,Kauppakatu 2,30100,FORSSA,Forssa,Chipsense Oy,09.02.2012,
2657035-1,1068830,Ekenäs fotbollsplan,Bryggerigatan 8,10600,TAMMISAARI,Raasepori,Ekenäs Idrottsförening Ab,19.04.2021,
2735183-9,1071109,Honkola Gård,Kartanonkuja 80,31730,HONKOLA,Urjala,Honkolan kartano,20.05.2021,
1513403-6,1787160,Martin Pub/Kylätupa,Nurkanniementie 40,78710,VARKAUS,Varkaus,Harjurannan Kyläyhdistys ry,01.03.2018,
0198217-3,1272936,Dalton's,Sjövägen 298,66210,MOLPE,Korsnäs,Molpe ungdomsförening Enigheten rf,01.03.2018,
0775819-9,30881816,MOBAR JALKOSALMI,KUHASENSAARENTIE 27,54710,LEMI,Lemi,Mobar Oy,19.06.2023,
1010893-9,1777363,Kotajärven Talo,Juvolantie 478,54850,KUUKANNIEMI,Lemi,Kotajärven Pallo r.y.,01.03.2018,
3365576-7,30883269,Labellam  oy,kirkkokatu  1,41160,TIKKAKOSKI,Jyväskylä,Labellam Oy,01.11.2023,
2614804-6,30888812,Historical Cafe Route 6,Helsingintie 1286,7830,PUKARO,Lapinjärvi,Tmi Janne M. Halinen,01.10.2025,
3350114-3,30884073,Kesäkahvila TÖNÖ,Eteläpuisto 3,33200,TAMPERE,Tampere,Revenska Osk,01.05.2024,
3365147-5,30882253,Reissuravintola,Pentinpolku 2,52700,MÄNTYHARJU,Mäntyharju,Savonia Food Company Oy,26.06.2023,
3245910-7,30889432,"Salon Urheilupuisto, Yläkenttä",Pormestarinkatu 6,24100,SALO,Salo,SalPa Jalkapallo Oy,01.02.2026,15.11.2026
3355631-2,30888579,Hot Chick Kallio,Vaasankatu 19 LH C,500,HELSINKI,Helsinki,smashin' good oy,29.08.2025,
2477005-0,1043708,Sataman Herkku,Hirvensalmentie 22 A,52550,HIRVENSALMI,Hirvensalmi,Vartetto Oy,01.12.2015,
2989458-9,30064465,Roihuvuoren Rio,Roihuvuorentie 9 Lt. 2,820,HELSINKI,Helsinki,Roihuvuoren Rio Oy,17.04.2020,
3485691-5,30886392,Aasialainen ravintola Shi Quan Shi Mei,kauppakatu 1,60100,SEINÄJOKI,Seinäjoki,Ye Jinye Oy,28.12.2024,
1082370-5,1037058,Turku Cafe,Turun Lentoasema,20360,TURKU,Turku,Select Service Partner Finland Oy,01.03.2011,
3270615-5,30074424,Kosken Tapahtumat,Jokipadontie 47,5510,HYVINKÄÄ,Hyvinkää,BaariBussi Oy,19.05.2022,
3198103-2,30887113,Veturin Grilli,Uudenmaankatu 45,5800,HYVINKÄÄ,Hyvinkää,Uras Oy,07.04.2025,
3339388-3,1076859,Taqueria el OSO,Itäpuisto 3,28100,PORI,Pori,oso ravintolat oy,01.05.2023,
3157061-2,1069500,Dancing Bobcat Bar,Kittiläntie 89,90480,HAILUOTO,Hailuoto,Dancing Bobcat Bar Oy,01.11.2020,
3202153-5,1070850,Pub Heppari,Varkkavuorenkatu 34,20320,TURKU,Turku,Turun Villa Nova Oy,07.05.2021,
2188287-4,1028557,Ravintolalaiva Flying Dutch,Pitkänsillanranta 2,530,HELSINKI,Helsinki,Flying Dutch Oy,04.05.2009,
2794106-2,1059260,Teboil Tuusniemi (anniskelu),Jokitie 1,71200,TUUSNIEMI,Tuusniemi,Piwin Pulla ja Burger Oy,01.03.2018,
1050471-2,30886341,Drutte's pizza,Tilkankatu 1,300,HELSINKI,Helsinki,Coolpizza Oy,10.12.2024,
2830662-6,1058306,Hotel K5 Levi,Kätkänrannantie 2,99130,SIRKKA,Kittilä,Kätkä Viisi Oy,01.10.2017,
3433385-8,30887033,Teboil Tähtihovi,Juornatpolku 41,18100,HEINOLA,Heinola,Station Fast Food Oy,01.04.2025,
2819558-3,30887549,Sushi Royal Lahti,Vapaudenkatu 12 B 101,15110,LAHTI,Lahti,Shunfeng Oy,13.05.2025,
3351626-5,30887704,Toivolan Vanha Piha,Gygnauksenkatu 2,40100,JYVÄSKYLÄ,Jyväskylä,Jyväskylän Vanha Pappila Oy,28.05.2025,
3449291-2,30887335,Idänportin Helmi,Partalantie 2,51900,JUVA,Juva,Kiinteistö Oy Juvan itäportti,01.06.2025,
1580779-8,30065528,Wanha Mylly,Linnanrakentajant. 12,810,HELSINKI,Helsinki,Vinclar Oy,03.04.2020,
3582571-5,30889455,Ravintola Kumo,Kauppakatu 76,53100,LAPPEENRANTA,Lappeenranta,Honghui Oy,01.02.2026,
3492658-1,30886744,Kado sushi Bar,Eerikinkatu 16 ,20100,TURKU,Turku,LOHMI Oy,15.03.2025,
0907693-3,1051397,Classic Pizza Mylly,Myllynkatu 1,21280,RAISIO,Raisio,CPR Finland Oy,01.11.2015,
2099336-1,1070836,Kisaranta,Kustaa Kolmannentie 39,36270,KANGASALA,Kangasala,KeihäsViihde,01.06.2021,
2072041-9,1041129,Kuuskajaskarin linnake Ravintola,Kuuskajaskarin linnakesaari,26100,RAUMA,Rauma,West Coast Seaservice Oy Ltd,31.05.2012,
3087554-5,30066887,Georgian Kitchen,Albertinkatu 7,150,HELSINKI,Helsinki,Taste of Georgia Oy,16.03.2021,
1852679-9,1074524,Bistro-kahvila Hehku,Hehkukatu 1,70210,KUOPIO,Kuopio,Savon Koulutuskuntayhtymä,01.08.2022,
2945877-9,30886715,"Shell, Pikkusen Oy",Luomantie 1,93600,KUUSAMO,Kuusamo,Pikkusen Oy,04.03.2025,
2290066-7,1062368,Hanko Aasia Redi,Hermannin rantatie 5-7,580,HELSINKI,Helsinki,Sushi World Oy,18.09.2018,
3419081-8,30888734,Crusty Curry,Kaukajarventie 11,33730,TAMPERE,Tampere,LAFI Oy,19.09.2025,
0564040-2,1063203,Neste Pappadagis,Strandvägen 1521 A,66100,MAALAHTI,Maalahti,Ab Servicestation Sandholm & Lönnvik Oy,16.11.2018,
0149657-0,1067776,Jokimaan Ravikeskus,Jokimaankatu 6,15700,LAHTI,Lahti,Lahden Hevosystäväinseura ry,07.09.1981,
3182996-2,1070949,Konnustupa - Kolmen Kanavan Kievari,Konnuksentie 595,79100,LEPPÄVIRTA,Leppävirta,Viihdekanava Oy,01.06.2021,
2892306-9,1060480,Postbar,"Kaikukatu 4, sisäpiha",530,HELSINKI,Helsinki,Kylän Ihmiset Oy,01.06.2018,
3353980-3,30881771,PiiloPirtti,Kylväjäntie 1,82500,KITEE,Kitee,MaitoKarelia Oy,01.06.2023,
2361736-1,1047123,Skiffer Liuskaluoto,Liuskaluoto,140,HELSINKI,Helsinki,Skiffer Oy,01.03.2018,
2429492-0,30881552,Kiila Food & Bar,Aleksanterinkatu 21,100,HELSINKI,Helsinki,CambianoForma Oy,01.08.2023,
1009332-7,1038240,TTT-Klubi,Hallituskatu 19,33200,TAMPERE,Tampere,TTT - Teatteripalvelut Oy,24.09.2011,
2956944-4,1065144,Kivitaipaleen kylätalo,Perungantie 11,97670,KIVITAIPALE,Rovaniemi,Kivitaipaleen kyläyhdistys ry,16.05.2019,
0596659-2,1273943,Strandis,Assarskärsvägen 1,68570,LUOTO,Luoto,Ab Strandis Oy,23.07.2007,
1928369-6,1019343,Degerby Deli Terassikahvila,Degerbyntie 6,10160,DEGERBY,Inkoo,Degerby Deli Oy Ab,20.06.2007,
2496664-3,1043178,Hotelli Aquarius,Kullervontie 11 B,23500,UUSIKAUPUNKI,Uusikaupunki,Ka-Bir Oy,04.01.2013,
2831386-9,30885349,Ravintola Pake,Honkajoentie 7,64900,ISOJOKI,Isojoki,Ravintola pake,03.08.2024,
3159165-9,1069695,Kahvila-Ravintola Pijot,Kauppatie 1,58700,SULKAVA,Sulkava,Katin Pijot Oy,05.11.2020,
2503584-0,1047634,Kahvila-ravintola Shell Joppari,Pellontie 31,95700,PELLO,Pello,Päivi Heikkala Oy,01.03.2018,
1761714-6,1014660,Teboil Nokia,Pinsiöntie1,37100,NOKIA,Nokia,"Tankkauskeidas, avoin yhtiö",01.03.2018,
0987615-6,1042968,Woolpack,Laurintie 145,1400,VANTAA,Vantaa,Sensib Oy,22.11.2013,
3416767-7,30887722,Ravintola Inkoo Harbour,Rantatie 1,10210,INKOO,Inkoo,Egem 1 Oy,27.05.2025,
2854694-5,30883206,Rioni Turku,Eerikinkatu 8,20100,TURKU,Turku,Ravintola Rioni Oy,26.10.2023,
2283454-0,1033065,Pub-Pizzeria Gaude,Länsikatu 18,80110,JOENSUU,Joensuu,Maudeg Oy,01.10.2009,
3262177-6,30887573,Rock Restaurant,Aurinkoharjunkaari 1,2580,SIUNTIO,Siuntio,Rock Golf Oy,20.05.2025,
2959585-3,1063904,Ravintola Teema,Koivukylän puistotie 1,1360,VANTAA,Vantaa,Rykop Oy,01.03.2019,
2933458-1,1062835,Noodle Story,Alppikatu 5,530,HELSINKI,Helsinki,Noodle Story Oy,09.10.2018,
2907085-4,30885255,Kotipizza Kasarminkatu,Kasarminkatu 6,87100,KAJAANI,Kajaani,Nälkämaan pizza Avoin yhtiö,01.08.2024,
0653905-8,1032727,Centro-Hotel,Yliopistonkatu 12 A,20100,TURKU,Turku,Centro-Hotel Oy,15.02.1991,
1607413-5,1069060,Kaivomestari,Joukahaisenkatu 7,20520,TURKU,Turku,Unica Oy,17.08.2020,
2933458-1,30885632,Rice Story,Kolmas linja 36,530,HELSINKI,Helsinki,Noodle Story Oy,23.08.2024,
1039827-8,1055806,Fem knivar,Sommarönranta 44,10600,TAMMISAARI,Raasepori,Oy Zone-Jajja Ab,10.02.2017,
0243037-0,1058556,Hotelli Hirvi,Kotakennääntie 9,44100,ÄÄNEKOSKI,Äänekoski,Key Hotels Oy,01.07.1982,
3567879-4,30888961,Ravintola Nepalaya,Laukkarinne 6,1200,VANTAA,Vantaa,Abinod Oy,01.11.2025,
2619442-1,1047424,Toivalan St1,Ranta-Toivalantie 1,70900,TOIVALA,Siilinjärvi,Toivalan Liikenneasema Oy,12.06.2014,
3238622-7,30888572,Interpizza,Luutnantintie 5 D,410,HELSINKI,Helsinki,oray oy,31.08.2025,
2893737-2,1070666,Bambu Sushi,Aleksis Kiven katu 58,510,HELSINKI,Helsinki,Fuoju Oy,04.06.2021,
2892939-9,1060122,Lahden Kärpänen,Okeroistentie 3,15800,LAHTI,Lahti,Sani Oksanen,01.04.2018,
2282145-9,30033301,Olutravintola Konttori,Verkatehtaankatu 5,33100,TAMPERE,Tampere,Kaupunkiravintolat Oy,16.05.2022,
2348368-2,1050171,m/s Östern,Nauvon Ranta 3,21660,NAUVO,Parainen,Sundqvist Investments Oy Ab,01.05.2015,
3556116-6,30889420,Baba Döner,Eerikinkatu 17,20100,TURKU,Turku,IG Ravintolat Turku oy,22.01.2026,
0997565-6,1085723,Grilli Toro,Louhentie 16,2130,ESPOO,Espoo,El Toro Ravintola Oy,15.10.1996,
2392582-3,30886736,Pellinge Marina,Sunintie 307,7370,PELLINKI,Porvoo,Nordic Ravintolat Oy,01.03.2025,
3139044-3,1076233,Kitron pesäpallostadion,Hirsikankaantie 3,62900,ALAJÄRVI,Alajärvi,Alajärven Ankkuritpesis ry,01.05.2023,
1090155-8,1007947,Töpinä Center Oy,Liikennöitsijänkatu 1,35820,MÄNTTÄ,Mänttä-Vilppula,Töpinä Center Oy,01.03.2018,
2335507-4,30068066,"Konttiravintola Morton, Joensuu",Elielinkuja,80100,JOENSUU,Joensuu,Emäpitäjän Anniskeluravintolat Oy,01.06.2020,
2629235-5,1048166,Kathmandu Palace,Timpurinkuja 2 LH 8-9,2650,ESPOO,Espoo,Mama Vanja Oy,01.09.2014,
2323085-3,1073424,Kotipizza Hätilä,Viipurintie 34,13210,HÄMEENLINNA,Hämeenlinna,Elonpaakari Oy,18.02.2022,
3475362-5,30886104,Kaamasen Kievari,Kaamasentie 2855,99910,KAAMANEN,Inari,Kaamasen Kievari Oy,01.12.2024,
2768701-7,1056844,Thaifine,Vanha Turuntie 75,10420,POHJANKURU,Raasepori,Thaifine Oy ,01.03.2018,
3284890-3,1074313,Kahvila 8-Pallo,Vaasantie 1,64700,TEUVA,Teuva,Kahvila 8-pallo Oy,17.06.2022,
3355701-6,30883916,Virtain Hiekkaranta-Tanssilava,Torppakyläntie 65,34800,VIRRAT,Virrat,A Duuri Oy,01.05.2024,
1068892-9,1025885,Pikkuteatteri,Kymenkartanonkatu 2,18100,HEINOLA,Heinola,Heinolan kaupunki,15.05.2007,
3132103-4,30888981,Helankari Oy / Anna´s Joulumaa,Koivulantie 37,4660,NUMMINEN,Mäntsälä,Helankari Oy,12.11.2025,
2902641-5,30063589,Ravintola Hallan Karhu,Ukkohallantie 20,89400,HYRYNSALMI,Hyrynsalmi,Lomana Oy,01.02.2019,
2392224-3,1041761,Kieringin Kauppa ja Kahvila,Tuirantie 4,97390,KIERINKI,Sodankylä,Kieringin Lomakylä Oy,21.07.2014,
3500888-9,30888384,Ravintola Mardia,Hämeentie 54,500,HELSINKI,Helsinki,Erva Elvin Tmi,01.08.2025,
3142062-2,30071116,Kotipizza Variskangas,Sirkunpolku 2,87400,KAJAANI,Kajaani,Spicy Pizza Oy,19.05.2021,
2949249-1,1063638,Ravintola Ruthai,Torikatu 8,88600,SOTKAMO,Sotkamo,Ravintola Ruthai Oy,23.01.2019,
3163099-6,30882753,Onzon Ahaan Thai,Keskuskatu 10,23100,MYNÄMÄKI,Mynämäki,Onzon Bangkok Oy,21.08.2023,
2614784-4,1047816,HongFa Ravintola,Keuruuntie 14,42700,KEURUU,Keuruu,HongFa Oy,01.03.2018,
1550978-2,1066222,Pörteborg - Pirttilinna,Velkmossvägen 1,66270,PIRTTIKYLÄ,Närpiö,Ab Pörteborg / Pirttilinna Oy,01.03.2018,
0521533-4,1271134,"Rauman Tenniskeskus, Kahvio",Kasvitarhanpolku 8,26100,RAUMA,Rauma,Rauman Tenniskeskus Oy,01.03.2018,
1955781-0,1018691,Wall - St. Bar,Ateneuminkuja 4,100,HELSINKI,Helsinki,CC-Ravintolat Oy,10.05.2005,
2028421-5,1051816,Äkäskero Wilderness Lodge,Äkäskerontie 480,95970,ÄKÄSLOMPOLO,Kolari,True North Oy,29.12.2015,
1628595-2,1071031,Ravintola Mamma Leone,Kalajoentie 18,85100,KALAJOKI,Kalajoki,Jokivarsiravintolat Oy,24.05.2021,
1959901-7,1019727,Ravintola Piha,Pyhäjärvenkatu 5 B,33200,TAMPERE,Tampere,Ruokajuhlat Oy,01.08.2005,
2957889-3,30064194,Daddy Greens,Iso Roobertinkatu 26,120,HELSINKI,Helsinki,Mamu&Maalainen Roba Oy,15.04.2020,
0658353-4,1051608,Ravintola Mestaritalli,Toivo Kuulan Puisto,260,HELSINKI,Helsinki,Restel Ravintolat Oy,01.01.2000,
0980764-4,1078093,Molly Malone's Irish Bar,Kaisaniemenkatu 1 C,100,HELSINKI,Helsinki,Marainvest N&K Oy,02.06.1995,
2798119-5,1073320,Ravintola Pormestari,Maaherrankatu 9-11,50100,MIKKELI,Mikkeli,Vaiha Oy,16.02.2022,
1101118-6,1060201,La Torrefazione Lasipalatsi,Mannerheimintie 22-24,100,HELSINKI,Helsinki,La Torrefazione Oy,20.04.2018,
3405602-9,30886320,Kallion Express Ravintola,Fleminginkatu 13 B,500,HELSINKI,Helsinki,Anwar Food Oy,05.12.2024,
0560164-9,1007459,Maisapub,Kuterintie 56,34260,TERÄLAHTI,Tampere,SF-Caravan Pirkanmaa ry,01.03.2018,
0647239-1,1051722,Finnkino Strand,Brahenkatu 5 B,53100,LAPPEENRANTA,Lappeenranta,Finnkino Oy,29.09.2015,
0555830-2,1072028,m/s Suomen Suvi,Satamakatu 8,40100,JYVÄSKYLÄ,Jyväskylä,Päijänne-Risteilyt Hildén Oy,01.07.1993,
0212329-0,1071447,Radisson Blu Seaside Hotel Helsinki,Ruoholahdenranta 3,180,HELSINKI,Helsinki,Sokotel Oy,01.01.2003,
3212177-1,1072040,Märkiön Grilli,Hangon väylä,5200,RAJAMÄKI,Nurmijärvi,Clarabel Oy,07.03.2022,
2463929-8,1040753,Da Mario,Torikatu 24,90100,OULU,Oulu,Da Mario Oy,01.03.2018,
0696899-5,30886270,Popino,Raatihuoneenkatu 25,13100,HÄMEENLINNA,Hämeenlinna,Popino Oy,06.01.2025,
2704430-2,1051629,"Lahden jäähalli, Isku Areena",Svinhufvudinkatu 29,15110,LAHTI,Lahti,Pelicans Ravintolat Oy,01.09.2015,
2781756-3,30064366,Hiidenveden Grilli,Turuntie 922,9630,KOISJÄRVI,Lohja,Satumökit Oy,08.04.2019,
3213649-8,1071379,Boulis,Pekurintie 2,90450,KEMPELE,Kempele,Boulis Oy,07.07.2021,
2831222-5,1060955,Humlan Café och Mormors Gröna Hus,Skomakarstigen 60,22610,LEMLAND,Lemland,Humlan Ab,02.05.2018,
0292640-5,30060135,Ravintola Weeruska & Manun Pupi,Porvoonkatu 19,510,HELSINKI,Helsinki,Restavuokraus Oy,01.06.2020,
1462674-1,1051292,Ravintola Sea Horse,Kapteeninkatu 11,140,HELSINKI,Helsinki,Sea Horse Oy,05.04.2000,
2362621-7,30884228,Ihku Helsinki,Antinkatu 1 ,100,HELSINKI,Helsinki,Tunturiviihde Oy,01.05.2024,
0202400-6,1172308,Fun Bowling & Bar,Helsinginkatu 25,510,HELSINKI,Helsinki,Tarmin Oy,01.03.2018,
1082979-5,30031622,Hotel Sea Front,Vitsippsgatan 2,10600,TAMMISAARI,Raasepori,Nevarest Oy Ab,29.06.2019,
3213951-7,1072392,LOBBY MYYRMÄKI,Jönsaksentie 6 A,1600,VANTAA,Vantaa,Myyrmän Oy,01.10.2021,
3181792-9,1070192,Ho Khao,Pohjoinen Makasiinikatu 7,130,HELSINKI,Helsinki,Ho Khao,21.01.2021,
3164434-3,1069749,Pop Up Pikku Pistrina,Hämeentie 11,30100,FORSSA,Forssa,Pikku Pistrina Oy,30.10.2020,
0907890-4,1008940,Ravintola Tietotalo,Kilpisenkatu 1,40100,JYVÄSKYLÄ,Jyväskylä,Sodexo Oy,01.11.1999,
1522772-6,30887108,Pomo D'or,Hietalahdenranta 11,180,HELSINKI,Helsinki,Astertec Oy,21.04.2025,31.01.2026
1497564-2,1069473,Dylan Lepuski,Linnoitustie 6,2600,ESPOO,Espoo,Oy Laviini Ab,24.09.2021,
1947468-7,30884683,Loviisan Aitta,Vahdontie 600,21290,RUSKO,Rusko,Loviisan Aitta Oy,24.06.2024,
3258730-1,30073310,Siuronkosken Baari Oy / Koskibaari,Siurontie 71,37200,SIURO,Nokia,Siuronkosken Baari Oy,01.04.2022,
