asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
0866587-5,1275010,Huvikeskus Särkkä,Särkäntie 160,31900,PUNKALAIDUN,Punkalaidun,Punkalaitumen Kunto ry,01.03.2018,
0976963-3,1060771,Ekmanin Krouvi,Ekmaninkatu 4,20320,TURKU,Turku,Intradex Oy,16.07.1997,
2746112-2,1075917,Relove,Hämeenkatu 4,33100,TAMPERE,Tampere,Relove Oy,30.11.2022,
0655776-6,1031272,Alandica Kultur- och kongresshus,Strandgatan 31,22100,MARIEHAMN,Maarianhamina - Mariehamn,Hotell Arkipelag Ab,11.02.2009,
3522178-6,30889001,Korpi Restaurant,Seminaarinkatu 10,98120,KEMIJÄRVI,Kemijärvi,Kemijärvi Insider Oy,20.11.2025,
1463664-0,30883581,Roimaelämys,Ounastie 270 ,99400,ENONTEKIÖ,Enontekiö,Roimaelämys,02.01.2024,
3129316-8,30884057,Nelospesä by Kahvibaari,"Neoen areena, Liikuntatie 2",69100,KANNUS,Kannus,Ideaali ilmiö Oy,01.04.2024,
3191379-3,1070804,Bodö BistroCafe,"Bodo, Eteläinen Saaristomeri",21600,PARAINEN,Parainen,Mataura Oy,24.05.2021,
2917169-8,30061519,Kallion Holvi,Harjutori 8,500,HELSINKI,Helsinki,Kallion Holvi Oy,23.06.2020,
3162189-7,1069765,Patruuna Pub,Kaunolankuja 1,55800,IMATRA,Imatra,Imatran Hotelliravintolat OY,17.11.2020,
2102872-3,30025816,For You,Kotkankatu 8,48100,KOTKA,Kotka,For You Kotka Oy,17.06.2020,
3435206-3,30885228,W (Willberg),Dagmarinkatu 9b Lh 3-4,100,HELSINKI,Helsinki,W Club Oy,29.07.2024,
0523663-7,1038660,Kinnusen Juhlahuoneisto,Asematie 15-17,73100,LAPINLAHTI,Lapinlahti,Kukkakauppa ja Hautauspalvelu Mika Kinnunen Ky,05.12.1995,
2473903-7,30883150,Centrumbaren,Eckerövägen 729,22270,ECKERÖ,Eckerö,Smakupplevelser på Åland AB,28.10.2023,
0865151-0,30085995,Helmen Pirtti,Ketunmaantie 1,91930,ALA-TEMMES,Liminka,Pitojen Helmi Oy,01.06.2021,
2320485-8,1069380,Kinotar 123,Pääskyläntie 25,42100,JÄMSÄ,Jämsä,Jutuus Oy,21.09.2020,
3243247-3,30886906,LAM,Tuomiokirkonkatu 34,33100,TAMPERE,Tampere,Lamrav Oy,21.03.2025,
2848253-1,1062411,Maku,Stålarminkatu 5,20810,TURKU,Turku,Makuravintola Oy,01.11.2018,
0242821-1,1076084,Original Sokos Hotel Royal Vaasa,Hovioikeudenpuistikko 18,65100,VAASA,Vaasa,Osuuskauppa KPO,01.01.2023,
3134721-8,1076788,Tåget,Junakatu 5,20100,TURKU,Turku,HopRocketeer Oy,01.04.2023,
2309201-6,1056547,KING BAR,Teuvo Pakkalantie 5,400,HELSINKI,Helsinki,RDJ Earth Oy,27.04.2017,
0242821-1,30883498,Original Sokos Hotel Royal,Hovioikeudenpuistikko 18,65100,VAASA,Vaasa,Osuuskauppa KPO,01.01.2024,
2634888-1,30884557,Safari Kööki & Baari,Rinnetie 4 (käyti Paljakkakeskuksen puolelta),89140,KOTILA,Puolanka,Paljakka Skivillas Oy,07.06.2024,
1770319-1,1025093,Meripaviljonki,Venevajantie 166,68240,ALA-VIIRRE,Kokkola,Alaviirteen kyläyhdistys ry,01.03.2018,
1867050-4,30883458,Kalkan pizza kebab grilli,Mustalahdentie 4,960,HELSINKI,Helsinki,Kalkan Oy,01.12.2023,
1027117-0,30886017,"Orimattilan kehräämö, Tanssisalin kahvio, ",Pakaantie 1,16300,ORIMATTILA,Orimattila,Tanssia ja Terapiaa Maija Astikainen Ky,01.11.2024,
1100005-7,30884757,HTI-Team Oy/CampingKoli/Merilänranta,Hiekkaniementie 12,83960,KOLI,Lieksa,HTI-Team Oy,03.06.2024,
2112598-8,1075567,Flying Dylan,Äyritie 12 A,1510,VANTAA,Vantaa,Toothpicks and Honey Oy,28.09.2022,
2196357-8,30889345,Pancho Villa Kivistö,Topaasikuja 8,1700,VANTAA,Vantaa,JH-Ravintolat Oy,12.01.2026,
0751858-2,1049890,Klubiravintola Terassi,Kaikulantie 79,19600,HARTOLA,Hartola,Hartola Golf Oy,01.04.2015,
2802970-2,1058365,Burger King,Levintie 1590,99130,SIRKKA,Kittilä,Levi Hotel Restaurant Oy,21.09.2017,
3192227-8,1073454,M/S Aino,Kaukaanranta,52300,RISTIINA,Mikkeli,Saimaan Laivaosakeyhtiö Oy,10.03.2022,
3271628-1,30884465,Ravintola Fox,Vanha Hämeentie 105,20540,TURKU,Turku,Broline Adventures Oy,06.05.2024,
1896229-1,1075259,Ravintola Knuutinpoika,Kanaliranta 3,26100,RAUMA,Rauma,Fresco Ravintolat Oy,01.09.2022,
3119021-4,30068303,Biitsi cafe,Urheilukalastajankuja 1,990,HELSINKI,Helsinki,Makulux Oy,09.12.2020,
1709837-4,1007698,Karjaan Seurahuone,Nils Grabbenkatu 6,10300,KARJAA,Raasepori,Christian Norrgård Ab Oy,16.08.2001,
2134576-1,1029480,Bar Hohtogolf West Coast,Tasetie 8,1510,VANTAA,Vantaa,Hohto Ravintolat Oy,01.03.2018,
1447914-7,1059861,Hotel Indigo Helsinki - Boulevard,Bulevardi 26,120,HELSINKI,Helsinki,Scandic Hotels Oy,14.06.2018,
2220007-0,1066857,Viihdekeskus Hollywood Seinäjoki,Peltarinkatu 4,60320,SEINÄJOKI,Seinäjoki,Poolmax Oy,12.11.2019,
3437453-7,30884380,Treffi Verkkosaari,Capellanranta 3,580,HELSINKI,Helsinki,Portus Marina Oy,29.04.2024,
3176104-8,30073378,Lounaskahvila Mäyrä,Ponsantie 1269,36340,TOHKALA,Kangasala,Raudanmaan Kyläosuuskunta,15.04.2022,
2936903-9,1062923,Brasserie Amelie,Linnankatu 3,20100,TURKU,Turku,Weggo Oy,12.11.2018,
2836461-5,1067770,Bricco Kaleva,Kalevankatu 4,100,HELSINKI,Helsinki,Bricco Partners Oy,06.03.2020,
0154062-3,1061611,Tiiliholvi,Kauppakatu 10,33210,TAMPERE,Tampere,Aleksin Ravintolat Oy,28.09.1968,
3492698-7,30886585,Cheers,Voionmaankatu 11,40700,JYVÄSKYLÄ,Jyväskylä,House Of Cheers Oy,01.03.2025,
3513134-2,30887184,Aloituspaikka,Parkanontie 72,39700,PARKANO,Parkano,Aloituspaikka Oy,23.05.2025,
0658353-4,1073382,Rax Pizzabuffet,Kauppakatu 22,40100,JYVÄSKYLÄ,Jyväskylä,Restel Ravintolat Oy,17.02.2022,
3368153-5,30885434,Ellivuori Resort,Ellivuorentie 131,38130,SASTAMALA,Sastamala,LH Ellivuori Oy,01.08.2024,
2790205-5,1076653,Piazza,"Asematie 6, Sparbankshus 3.krs",10600,TAMMISAARI,Raasepori,PP Restaurants Oy Ab,22.02.2023,
3387768-5,30883169,Greasy Spoon,Kauppakatu 22,70100,KUOPIO,Kuopio,Rapsakat Ravintolat Oy,23.10.2023,
0877013-0,30022886,Klubi ravintola,Tiitaival 59,85100,KALAJOKI,Kalajoki,Hiekkasärkät Golf Oy,09.05.2018,
3016922-9,30068022,Kotipizza Mäntsälä,Keskuskatu 12,4600,MÄNTSÄLÄ,Mäntsälä,RieskaRainer Oy,01.04.2020,
2052362-6,1044717,Jurmo Inn,Jurmo Åkershamn 27,21670,PÄRNÄINEN,Parainen,Jurmo Inn,07.07.2016,
2058425-0,1024042,Hotel Kaske,Raatihuoneenkatu 41,64260,KASKINEN,Kaskinen,Oy HotPro Ab,01.10.2006,
2856711-3,1059367,Goodwin The Steak House,Eteläranta 14,130,HELSINKI,Helsinki,Mineiro Oy,02.02.2018,01.02.2026
3424723-9,30884258,Hamnsundets Gästhamn,Hamnsundsvägen,22430,SALTVIK,Saltvik,Ferry-Go-Round Oy,03.05.2024,
2888398-4,1065974,Pho Viêt,Yrjönkatu 30,100,HELSINKI,Helsinki,Fam Suan,12.08.2019,
0154374-4,30884780,Ravintola Alvar by Linkosuo,Alvar Aallon katu 3 C,100,HELSINKI,Helsinki,Linkosuon Kahvila Oy,01.08.2024,
1840554-0,1023307,Restaurang Glada Laxe,Kumlinge,22820,KUMLINGE,Kumlinge,Restaurang Glada Laxen Ab,17.06.2006,
3003066-5,1066399,Yes yes yes,Iso Roobertinkatu 1,120,HELSINKI,Helsinki,Yes Yes Yes Oy,01.10.2019,
0974081-4,1053466,All Star Sports Bar & Grill,Hämeentie 35,500,HELSINKI,Helsinki,Oy Swarn Ltd,01.06.2016,
2033337-1,1053230,Hotelli Revontuli,Revontulentie 2,98900,SALLA,Salla,Holiday Club Resorts Oy,31.03.2016,
3436118-9,30886888,Ravintola Rantatupa,Vanhatie 17,31400,SOMERO,Somero,Barbar Oy,04.04.2025,
1729718-9,1007065,Viihderavintola Pavi,Paviljongintie 31,42100,JÄMSÄ,Jämsä,Jämsä Paviljonki Oy,01.03.2018,
3455922-4,30885319,Wanha Paatti Oy,Satamatie 3,43800,KIVIJÄRVI,Kivijärvi,Wanha Paatti Oy,12.07.2024,
0967969-7,30078239,Bistro C,Rautatienkatu 20,33100,TAMPERE,Tampere,Rosticceria Perla Oy,16.03.2021,
1509622-8,1031313,Hotelli Kalevala,Väinämöinen 9,88900,KUHMO,Kuhmo,Aawa International Oy,16.01.1999,
3238548-6,1073455,YAK-NAK,Pinninkatu 32,33100,TAMPERE,Tampere,Prikan Oy,01.03.2022,
3408536-4,30883586,Yuwa`s,Lönnrotinkatu 33-35,180,HELSINKI,Helsinki,Protimo rest Oy,08.01.2024,
3329046-2,30888754,Hua Du Espa,Pohjoisesplanadi 37,100,HELSINKI,Helsinki,Blacksakura Oy,01.10.2025,
1336252-9,30881149,Ravintola Torikettu,Kauppakatu 17,26100,RAUMA,Rauma,T:mi Aki A. Jalonen,21.04.2023,
2304051-5,30045745,Honka Pub,Urheilupuistontie 2,2200,ESPOO,Espoo,Kiinteistö Oy Honkahalli,01.06.2019,
2433037-0,1055281,Ravintola HOKU,Urho Kekkosen katu 1 LT 5.34E,100,HELSINKI,Helsinki,PACIFIC RIM GROUP OY,01.12.2016,
2263655-2,1032163,Lomakeidas Jokikumpu,Koskimyllyntie 450,15820,LAHTI,Lahti,Lomakeidas Jokikumpu om. Eeva Liisa Kauppinen,09.06.2009,
2842053-3,1074695,Mallassepät Taproom & Shop,Lietsalantie 11,21110,NAANTALI,Naantali,Mallassepät Oy,07.07.2022,
2633796-3,1074492,Pub Wanha Pankki,Aihtiantie 3,35300,ORIVESI,Orivesi,Pub Hopeakenkä Oy,27.06.2022,
3377801-1,30889437,Yrjönkadun uimahalli,Yrjönkatu 21 B,120,HELSINKI,Helsinki,Ester's Grocery Oy,01.02.2026,01.05.2026
3436118-9,30886869,Esakallion tanssilavan ravintola,Salontie 40,31400,SOMERO,Somero,Barbar Oy,04.04.2025,
0658353-4,1053008,Rax ideapark Lempäälä 60322000,Ideaparkinkatu 4,37570,LEMPÄÄLÄ,Lempäälä,Restel Ravintolat Oy,01.03.2018,
2882037-7,1059568,Ravintola Kansakoulu,Puistokatu 5,57100,SAVONLINNA,Savonlinna,J & J Maku Oy,09.02.2018,
0873697-9,1068053,3200 Olympiastadion,Paavo Nurmen tie 1,250,HELSINKI,Helsinki,Compass Group Finland Oy,24.06.2020,
2003263-2,30031005,Bar Loose,Annankatu 21,100,HELSINKI,Helsinki,Fun House Catering Oy,26.06.2020,
3107179-2,30071678,Station 23,Christinegatan 2,68600,PIETARSAARI,Pietarsaari,Brankeborg Ab,14.07.2021,
3444258-7,30885021,Spiltan,Bromarvintie 1853,10570,BROMARV,Raasepori,Archipelago food Oy,14.06.2024,
2941039-6,1068615,Petkeljärvi Center,Petkeljärventie 61,82900,ILOMANTSI,Ilomantsi,Petkeljärvi Center,18.06.2022,
3170615-3,1070019,Ravintola Merita,Jukolantie 4,93100,PUDASJÄRVI,Pudasjärvi,YoDi Ravintolat Oy,01.01.2021,
0283137-7,1278118,Vaasan Keilailuliiton Kahvila,Ruutikellarintie 2,65280,VAASA,Vaasa,Vaasan Keilailuliitto ry Vasa Bowlingförbund rf,01.03.2018,
0142376-9,1048278,Finnbingo,Eerikinkatu 20 b,20100,TURKU,Turku,Turun Weikot ry,01.03.2018,
2779944-9,1056483,Ruokki,Antinkatu 13,28100,PORI,Pori,Ravintola Päre Oy,20.06.2017,
2653762-3,1049507,Opiskelijaravintola Konservatorio,Ruoholahdentori 6,180,HELSINKI,Helsinki,Palmia Oy,20.01.2015,
0556572-1,1476005,Kahvila Eeden,Kammintie 6,40520,JYVÄSKYLÄ,Jyväskylä,Viherlandia Oy,16.09.1997,
3530945-4,30887634,Flame Bar&Grill,Junatie 2,36240,KANGASALA,Kangasala,Arosh Oy,01.06.2025,
3343895-7,30883751,Vieskan Biljardi,Kauppakatu 14,84100,YLIVIESKA,Ylivieska,Vieskan Biljardi Oy,01.03.2024,
2777912-2,30884620,Kota Pizzeria & Yyterin Jäätelökahvila,Yyterinsantojentie 7,28840,PORI,Pori,Yyteri Active Oy,09.06.2024,
2668535-1,30885890,Ravintola Minmax,Kivimiehentie 2,2150,ESPOO,Espoo,Samba Food Oy,09.10.2024,
2991222-2,30885839,Lappeenrannan kaupunginteatteri,Kaivokatu 5,53100,LAPPEENRANTA,Lappeenranta,Kattava Catering Lappeenranta Oy,02.10.2025,
2705415-6,1062834,Bowling & Billiard Garage,Lintulammenkatu 18,4250,KERAVA,Kerava,Mainonta AK Oy,01.11.2018,
3129499-6,1071216,E-Meal Kitchen,Ålandsvägen 40,22100,MARIEHAMN,Maarianhamina - Mariehamn,E-Meal Ab,12.05.2021,
3319425-1,30885431,Robert's Coffee Bubbles Corner,Bulevardi 1,100,HELSINKI,Helsinki,Central Bubbles and Bites Oy,05.08.2024,
2986101-5,1064267,M6 Dining,Pakkahuoneenkatu 6,90100,OULU,Oulu,Ravintola Oulun KMS Oy,25.03.2019,
2248088-5,30889144,A.R.M.A.S shop&cafe,Klaukkalantie 59,1800,KLAUKKALA,Nurmijärvi,Opaa Oy,25.11.2025,
0536307-0,30014377,Las Palmas,Keskustori 5,33200,TAMPERE,Tampere,Pirkanmaan Osuuskauppa,01.06.2020,
0555830-2,1063045,s/s Suomi,Satamakatu 8,40100,JYVÄSKYLÄ,Jyväskylä,Päijänne-Risteilyt Hildén Oy,01.06.1979,
0930463-3,1032166,Ketarsalmen Kievari,Hylkiläntie 45,23310,TAIVASSALO,Taivassalo,Kistalli Oy,01.05.1998,
3176910-3,1070102,Vinosia Lahti,Loviisankatu 10,15100,LAHTI,Lahti,Vinosia Lahti Oy,06.03.2025,05.03.2026
3315705-5,1075773,Ravintola Zinnkeller,Meritullinkatu 25,170,HELSINKI,Helsinki,Zu Ninas Oy,01.11.2022,
0206745-2,30068039,Riimu ja Krouvi,Ravirata,45160,KOUVOLA,Kouvola,Valkealan Hevosystäväinseura r.y.,09.04.2020,
2742132-3,1062511,Open Water Brewery,Knutsbodavägen 15,22610,LEMLAND,Lemland,Open Water Brewery AB,01.11.2021,
3233274-7,30888049,Ravintola Mäkelänkulma,Mäkelänkatu 45 Lt 12,550,HELSINKI,Helsinki,Y.K.S. Kuljetus Oy,01.07.2025,
2393643-4,30037322,Ravintola Kaijakka,Laukontori 12,33200,TAMPERE,Tampere,SKA-Ravintolat Oy,13.07.2018,
3285682-3,30886947,Swan Grill House,Markkinatori 4,54100,JOUTSENO,Lappeenranta,Diren Oy,25.03.2025,
3009848-3,1075091,Uunipizzeria Kupittaa,Hippoksentie 8,20720,TURKU,Turku,Nordic Pizza Company Oy,02.08.2022,
0921597-2,1876259,Cafe Uikko Liikuntakeskus,Kalliontie 59,85500,NIVALA,Nivala,Nivalan Liikuntakeskus Oy,01.03.2018,
1011806-1,1052670,East-West Pub,Opastinsilta 6,520,HELSINKI,Helsinki,Indofintec Consultants Oy,16.02.2016,
2991520-4,30064652,Pelto-Seppälän Mulli&Mallas,Kyläsillantie 184,12750,PILPALA,Loppi,Maatalousyhtymä Seppälä Tiina ja Seppälä Tommi,29.04.2019,
1899056-7,1034696,Janoinen Karhu,Ysitie 5059,77700,RAUTALAMPI,Rautalampi,Janoinen Karhu Oy,26.04.2010,
3134393-8,1071016,RUNO Hotel Porvoo,Rihkamakatu 4 A,6100,PORVOO,Porvoo,VT Hotels Oy,12.05.2023,
3204707-3,1070977,Ravintola Villa Rana,Seminaarinkatu 13,40100,JYVÄSKYLÄ,Jyväskylä,Villa Rana Oy,07.04.2023,
2339916-5,1059540,Lounashuone Kerho,Kadettikoulunkatu 3,49400,HAMINA,Hamina,K & P-Palvelut Avoin yhtiö,23.01.2018,
1083841-3,1043203,Coriander Restaurant & Bar,Lokomonkatu 11,33900,TAMPERE,Tampere,Stoniko Oy,01.03.2018,
1710164-1,1083747,Sokeri-Jussin Kievari,Pikisaarentie 2,90100,OULU,Oulu,Sokeri-Jussin Kievari Oy,01.04.2002,
0873697-9,30889082,0644 Saga Käpylinna,Myrskyläntie 18,650,HELSINKI,Helsinki,Compass Group Finland Oy,01.12.2025,
1837957-3,1085588,William K. Kurvi,Helsinginkatu 2,500,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,01.01.2004,
2025218-4,30883937,Progames,Forsdahlsvägen 20,2520,LAPINKYLÄ,Kirkkonummi,Pro Games Oy,01.04.2024,
2262565-0,1054222,Bastion Bistro,Suomenlinna C 8,190,HELSINKI,Helsinki,Bastion Catering Oy,28.06.2016,
2383715-3,1054009,Muurlan kyläpub,Muurlantie 384,25130,MUURLA,Salo,Muurlan Kyläkauppa Oy,01.03.2018,
0871211-7,1059432,Torikahvila Jukka Hyytiäinen,Kauppatori,57130,SAVONLINNA,Savonlinna,Lörtsypojat Oy,01.03.2018,
3172064-1,1069929,Alice Pizza and Cafe,Otaniementie 12 LT D101/R104,2150,ESPOO,Espoo,Alice Pizza and Café Oy,01.01.2021,
1837957-3,1057576,Belge,Kluuvikatu 5,100,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,01.01.2004,31.01.2026
2718239-3,30888483,Otava café,Uudenmaankatu 10,120,HELSINKI,Helsinki,Prandia Lunchering Oy,12.08.2025,11.08.2026
3535555-7,30887777,Hotelli Merikruunu,Täysihotolantie 6,25870,DRAGSFJÄRD,Kemiönsaari,MK-Meson Oy,01.06.2025,
2918872-1,30885904,Hakunilan Cowboy,Hiirakkokuja 6,1200,VANTAA,Vantaa,HERASO,15.10.2024,
2561090-5,1045815,Cafe Rooster,Torikatu 26,90100,OULU,Oulu,Cafe Rooster Oy,10.12.2013,
0698217-2,1051113,Hyvinvointi Sampo,Väinämöinen 2,88900,KUHMO,Kuhmo,Kalevalan kuntoutuskoti-säätiö sr,01.01.2016,
0209448-5,1273976,Töysän Nuorisoseura,Seurapolku 1,63600,TÖYSÄ,Alavus,Töysän Nuorisoseura ry,01.03.2018,
2670607-9,30883384,Rinneravintola Purnu,Tohtaantie 68 ,19600,HARTOLA,Hartola,JPS Palvelut Oy,14.12.2023,
2791070-9,30887032,Lahden Nosturi,Jalkarannantie 23,15900,LAHTI,Lahti,Wall Invest Oy,01.04.2025,31.03.2026
0893886-1,1065556,Buenos Aires,Eerikinkatu 24,100,HELSINKI,Helsinki,Eerikinkadun kulttuuriravintola Oy,01.07.2019,
3182509-9,1071530,La Kar de Mumma,Yhdystie 3,19600,HARTOLA,Hartola,Pirtevan Herkku Oy,09.06.2021,
2675143-5,1071823,Hullu-Hirvi-Vanha Rauman panimo,Isokatu 21,26100,RAUMA,Rauma,Lännen Lähipalvelu osk,01.12.2021,
3382005-6,30886792,Artesaanipizzaa Tuusula,Nahkurintie 2,4300,TUUSULA,Tuusula,MylosModular Finland Oy,06.03.2025,
0806270-8,1084107,Forskullan Kartano,Forskulla,18150,HEINOLA,Heinola,Hotelli Kumpeli Oy,22.05.1996,
2688045-6,1051022,Lounasravintola Gomee,Radanvarsi 2,28100,PORI,Pori,Lounasravintola Gomee Oy,24.07.2015,
2807080-1,1056449,Fujimi,Aleksanterinkatu 29 LH 4,33100,TAMPERE,Tampere,ICHIZOKU OY,29.03.2017,
2559958-2,1076904, Lucky Palace,Porttisuontie 4,1200,VANTAA,Vantaa,DY. Lucky Oy,01.04.2023,
3551869-4,30888448,2h+k Baari ja Keittiö,Aleksanterinkatu 33 A,33100,TAMPERE,Tampere,Deli Dome Oy,01.09.2025,
0907890-4,1037044,Hämeenkylän Kartano,Tavastkullantie 9,1630,VANTAA,Vantaa,Sodexo Oy,17.06.1991,
2117942-5,1051607,Kievari Virta,Ullankankaantie 1,15550,NASTOLA,Lahti,Kuljetus Virta Oy,01.03.2018,
2644478-5,1048717,Pub Havanna,Niemistenkatu 2,74700,KIURUVESI,Kiuruvesi,Ellun Pub Oy,01.11.2014,
0679531-8,1022234,Hotell Elvira,Storby,22270,ECKERÖ,Eckerö,Hotell Elvira Ab,06.03.2006,
2434330-7,1065529,Stefan`s Steakhouse Oulu,Kauppurienkatu 8,90100,OULU,Oulu,SRMax Oy,08.07.2019,
2996811-1,1068008,Sunnan 2,Sjökvarteret,22100,MARIEHAMN,Maarianhamina - Mariehamn,KEO Rederi AB,11.03.2020,
3419479-8,30883890,Café & Restaurant Cabriole,Piispankatu 30,6100,PORVOO,Porvoo,Café & Restaurant Cabriole Oy,01.03.2024,
3392145-5,30883305,Zarillo Hervanta,Pietilänkatu 2,33720,TAMPERE,Tampere,Black burger Oy,16.11.2023,
3179322-6,30888523,Fjorno,Valkeisenkatu 2,70110,KUOPIO,Kuopio,Fjorno Oy,01.09.2025,
3534504-1,30888437,Cozycorner ,Paimenenkatu 21,1360,VANTAA,Vantaa,NordNep Oy,01.09.2025,
2841251-7,1075490,Teatteri Imatra,Kallenkuja 3,55100,IMATRA,Imatra,Karelian Gourmet Oy,06.09.2022,
2244246-7,30887220,Myyrmäen jalkapallostadion,Raappavuorentie 6,1600,VANTAA,Vantaa,PK-35 Vantaa ry,16.04.2025,16.04.2026
3168080-3,1072951,TorniCafe,Tornimäki,50100,MIKKELI,Mikkeli,HupiSki Oy,10.12.2021,
3383437-8,30883929,Domino Sushi,"Rautatienkatu 6, LT1",15110,LAHTI,Lahti,Hotei Sushi Oy,01.04.2024,
2607836-7,1076509,Toto's Bistro / Taste of Thailand Matinkylä,Sepetlahdentie 1 B,2230,ESPOO,Espoo,Ap Security Group Oy,06.02.2023,
2876483-8,1076718,Ravintola Varkaantaipale,Suurlahdentie 1671,52300,RISTIINA,Mikkeli,Pito-Viinikukko Oy,01.05.2023,
3496132-8,30887073,Heikkilän Pirtti,Otrantie 7b,88600,SOTKAMO,Sotkamo,Vaaran Pirtti Oy,01.05.2025,
0935166-7,1053118,Koskisali,Suomelantie 1,35700,VILPPULA,Mänttä-Vilppula,Vilppulan Kiinteistöhuolto Oy,01.04.2016,
3009848-3,30886202,Uuni -pizzeria Espoo,Tähdenlennontie 3,2240,ESPOO,Espoo,Nordic Pizza Company Oy,25.11.2024,
3435896-7,30889009,Bar Checkout,Sibeliuksenkatu 14,4400,JÄRVENPÄÄ,Järvenpää,STR-Import Oy,01.01.2026,
2598248-5,30075774,Lounasravintola Ihme,Kajaanintie 1184,91740,JAALANKA,Vaala,Pata Palvelut Ky,18.10.2022,
1816415-0,1876312,Pizza-Paikka a`la riesto,Jäämerentie 25,99600,SODANKYLÄ,Sodankylä,Pizza-Paikka a`la Riesto Oy,01.03.2018,
3146108-8,30069384,Konttiravintola Morton,Ruoholahdenranta 8,180,HELSINKI,Helsinki,Morton Moment Oy,19.10.2020,
2953180-9,1074238,Cahkal Hotel,Revontulentie 4,99490,KILPISJÄRVI,Enontekiö,Basecamp & Adventure Oy,17.06.2022,
2406306-5,1038009,Ravintola Leskirouva,Valtatie 16,37800,AKAA,Akaa,Lempi & Aukusti Oy,01.06.2011,
3172818-4,30882786,Holy Crab,Kluuvikatu 7,100,HELSINKI,Helsinki,Tonkotsu Oy,15.09.2023,
3528874-5,30887992,Studioravintola Tundra,Vuotungintie 152,93800,KUUSAMO,Kuusamo,Tundra Ceramics & Gastronomy Oy,16.06.2025,
3560743-5,30888747,Twenty four social club,Kolmas linja 6,530,HELSINKI,Helsinki,KMK Ravintolat Oy,01.10.2025,
3486135-1,30886357,Neljä Pub & Live,Harjukatu 4,8100,LOHJA,Lohja,Beercat Oy,18.12.2024,
3505858-7,30886882,Kahvila ravintola Elle,Keskuskatu 6,4600,MÄNTSÄLÄ,Mäntsälä,Juhlapalvelu Puirava Oy,01.05.2025,
1750804-6,1071669,Ravintolalaiva m/s Vellamo,"Satamakatu 8, Lutakon matkusta",40100,JYVÄSKYLÄ,Jyväskylä,Rhea Ship Lines Oy,01.07.2021,
2602954-9,30060249,Ravintola Hideway,Kalteentie 2,770,HELSINKI,Helsinki,Raja & Rana Oy ,15.09.2018,
0931347-6,1772249,Ilves-Kasino,Kurkimäentie 13,70870,HILTULANLAHTI,Kuopio,Etelä-Kuopion Ilveksen tuki ry,01.03.2018,
2553417-2,30881974,Fornitaly,Jollaksentie 54 b,840,HELSINKI,Helsinki,Fornitaly,08.06.2023,
3303064-4,30881681,Tove,Satamakatu 7 LH 47,160,HELSINKI,Helsinki,tovetove Oy,25.05.2023,
1109137-4,30883260,Ravintola Golden Resort,Kultapallo 1,73310,TAHKOVUORI,Kuopio,Bon Tahko Oy,01.11.2023,
1055839-0,30886348,Delicatessen WeeGee,Ahertajantie 5,2100,ESPOO,Espoo,Oy Shaba Ab,01.01.2025,
2387485-1,1041522,Gelateria Anna e Aldo,Godbyvägen 21c,22100,MARIEHAMN,Maarianhamina - Mariehamn,Gelateria Anna & Aldo,01.11.2021,
2987129-9,1065055,Lauttasaaren paviljonki,Kuikkarinne 1,200,HELSINKI,Helsinki,Oy Vinski Kasinonranta Ab,27.05.2019,
3154746-3,1070450,Padel King,Pikku-Parolantie 6 A,13130,HÄMEENLINNA,Hämeenlinna,Hämpton Padel Oy,26.02.2021,
1800943-3,1041045,Huittisten Wanha Pappila,Pappilankatu 13,32700,HUITTINEN,Huittinen,Tmi Hanna Koivuniemi,02.05.2013,
2474595-5,30886981,Segel Restaurant & Bistro,Hamngatan 9 ,10900,HANKO,Hanko,MATUR AB,01.04.2025,
2759610-7,30887959,Suviranta,Turengintie 31,14200,TURENKI,Janakkala,Turengin Rantakuppila,12.06.2025,11.06.2026
2691016-8,30882487,Tmi Saycogan Mustafa ,Västingintie 1,14770,ETELÄINEN,Hämeenlinna,Eteläisten Kyläbaari,12.07.2023,
2154880-9,1027534,Davvi hotell & cabins,Käsivarrentie 3771,99470,KARESUVANTO,Enontekiö,Santa Safari Oy ,29.11.2007,
2238267-9,1032965,Jugendsalen,Skolgatan 11,68600,PIETARSAARI,Pietarsaari,Oy Jugend Home Hotel Ab,25.09.2009,
2846917-7,1064978,Kotipizza Naantali,Alppilankatu 2,21100,NAANTALI,Naantali,Temar Oy,14.06.2019,
3255523-8,1073226,Ravintola El Paso,Simonkalliontie 9,1350,VANTAA,Vantaa,Famela Avoin Yhtiö,31.01.2022,
2538769-4,1044483,Kahvila Ravintola Karhunpesä,Tampereentie 2525,61720,KOSKUE,Kurikka,Vilena Oy,01.03.2018,
0658353-4,1053013,Rax Joensuu 60315000,Siltakatu 12,80100,JOENSUU,Joensuu,Restel Ravintolat Oy,01.03.2018,
2500219-2,1047001,Birgitta Hernesaari,Hernesaarenranta 2,150,HELSINKI,Helsinki,Pyhän Birgitan puiston kahvila Oy,19.05.2014,
1092745-9,1059363,Ravintola Rentukka,Taitoniekantie 9,40740,JYVÄSKYLÄ,Jyväskylä,Semma Oy,22.01.2018,
