asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2736233-5,1053033,Ravintola Maharaja,Särkiniementie 5,210,HELSINKI,Helsinki,Istanblue Oy,01.04.2016,
3010815-1,1066072,Ravintola  Wanha Työski,Sibeliuskatu 28,49400,HAMINA,Hamina,Haminan Wanha Työski Oy,12.08.2019,
3278415-3,30886583,Hole In One Bar,Antinkatu 16,28100,PORI,Pori,Dalton Productions Oy,24.02.2025,
2996341-7,30075117,Kotipizza Tarmola Porvoo,Asentajantie 1,6150,PORVOO,Porvoo,Mavavili Oy,01.08.2022,
3570136-8,30889072,Ravintola Jälda   ,Matinkatu 1 A 2,33900,TAMPERE,Tampere,Jälda Oy,20.11.2025,
2327903-2,1074130,Ravintola Tilkanranta,Tilkankatu 6,300,HELSINKI,Helsinki,Ivan Enterprise Oy,01.05.2022,
2566575-4,1045387,Noormarkun Klubi,Laviantie 22,29600,NOORMARKKU,Pori,A. Ahlström Kiinteistöt Oy,30.09.2013,
2837596-3,1073154,Hirvikosken Kurssikeskus Motel,Tornionkoskentie 50,69410,SYKÄRÄINEN,Toholampi,Maaseutuhotelli Hirvikoski Oy,15.02.2022,
0882674-7,1273621,Lilja ja Paavo,Itäinen Rantakatu 8,20700,TURKU,Turku,Turku Sixback Oy,04.07.2008,
1046945-1,1044628,Ravintola Se Toinen Vesi,Merenkäynti 3,2320,ESPOO,Espoo,Cuppila Nousuvesi Oy,01.07.2000,
3003332-1,1068035,Kalpalinna Ravintolat,Kalpalinnantie,14200,TURENKI,Janakkala,Kalpalinna Oy,18.03.2020,
1071026-8,1003650,Ravintola Show Time,Hämeenkatu 29,33200,TAMPERE,Tampere,Ravintola Santamäki Turku Oy,27.03.2000,
3255984-5,1075198,Tori Grilli,Kauppatori,20100,TURKU,Turku,Tori Grilli Turku Oy,05.08.2022,
3396672-5,30888975,Kaamos Lodge,Kalliorinne 40,95620,AAVASAKSA,Ylitornio,Kaamos Lodge Oy,01.12.2025,
2775541-1,1054952,Ravintola Tampella,Kelloportinkatu 1 B,33100,TAMPERE,Tampere,Tamrav Oy,07.11.2016,
3169489-3,1070085,Hua Du,Rautatienkatu 11,15110,LAHTI,Lahti,Xingyun Oy,04.01.2021,
2882128-1,1059598,Yläpub,Pitkänsillankatu 10 A,67100,KOKKOLA,Kokkola,Virtajuotos oy,07.03.2018,
3172818-4,1074738,Street Canteen,"Mannerheimintie 3, LT 5123",100,HELSINKI,Helsinki,Tonkotsu Oy,01.07.2022,
3260613-8,1074794,SEO Bar&Grill Ylikiiminki,Ouluntie 122,91300,YLIKIIMINKI,Oulu,Ylikiimingin palvelut Oy,01.07.2022,
2879443-9,30059899,Kioski-Kahvila Mylly,Asematie 8,63900,MYLLYMÄKI,Ähtäri,Kioski-Kahvila Mylly,01.05.2018,
3506941-1,30887054,Koto Golf,Kotojärventie 15,7150,LAUKKOSKI,Pornainen,Koto Sport Center Oy,18.04.2025,
2435022-4,1074279,Teijon Masuuni,Telakkatie 17,25570,TEIJO,Salo,Teijon Masuuni Oy,01.06.2022,
3208094-9,30884018,Ravintola Villa Nepal Express,Hermannin Rantatie 5,580,HELSINKI,Helsinki,Srinagar Oy,25.03.2024,
2284900-5,1055656,Ravintola Swagatam,Arabiankatu 8 LT L2,560,HELSINKI,Helsinki,Topala Oy,01.02.2017,
3457927-6,30886033,Winebistro 1910,Kauppakatu 4,33210,TAMPERE,Tampere,Makuakatemia Oy,01.02.2025,
1882005-8,1016954,Bucco,Hallituskatu 22,28100,PORI,Pori,Bucco Oy,01.07.2004,
3379318-2,30883004,Ahjon Paja,Terästie 2,4220,KERAVA,Kerava,ALBERAJ Oy,01.10.2023,
1888783-4,1021082,Klaus K Hotel,Bulevardi 2-4,120,HELSINKI,Helsinki,LIFESTYLE HOTELS FINLAND Oy,14.11.2005,
2747265-7,30886373,Dylan La Ilma,Ilmalanrinne 1,240,HELSINKI,Helsinki,pina colada entertainment oy,08.01.2025,
2468252-8,1062954,Jubupizza,Isokirkkokatu 7,26100,RAUMA,Rauma,Rauman Kohtauspaikka,06.11.2018,
0907890-4,1063446,Ravintola Arvo,Ekonominaukio 1,2150,ESPOO,Espoo,Sodexo Oy,01.02.2019,
3319672-4,30882901,Bistro Gina,Korkeavuorenkatu 32-34,130,HELSINKI,Helsinki,Le Maison Oy,01.09.2023,
0107101-1,1055869,Ruusulan keilahalli,Ruusulankatu 3-5,260,HELSINKI,Helsinki,Oy Bowling Ab,01.02.2017,
3417770-1,30886845,Lapin Gourmetkota,Ivalontie 1563 A,99650,SATTANEN,Sodankylä,Lapin Gourmetkokit Oy,14.03.2025,
1771143-1,30042318,Vastarannan Kiiski,Runeberginkatu 26 A,100,HELSINKI,Helsinki,Momentin Restaurants Oy,27.03.2018,
3148834-4,1073656,Enchanté Café,Eerikinkatu 9,100,HELSINKI,Helsinki,Kaje Oy,01.04.2022,
2208168-1,1035689,Viikinkiravintola Harald Kuopio,Haapaniemenkatu 28,70110,KUOPIO,Kuopio,Viikinkiravintola Harald Oy,01.10.2010,
2175748-3,30057519,Ravintola Backas,Ylästöntie 28,1510,VANTAA,Vantaa,Tunturilapin Rautu Oy,20.06.2018,
2041905-2,1031697,Bar Edgar,Heimolinnankatu 2,32200,LOIMAA,Loimaa,Oy Chip Leader Ab,29.04.2009,
2706633-3,1057481,Fifth Avenue,Sibeliuksenkatu 2,13100,HÄMEENLINNA,Hämeenlinna,Yläfemma Oy,01.10.2017,
3421061-2,30886106,dindin,Otavalankatu 8 C 55,33100,TAMPERE,Tampere,MTTRAN OY,02.12.2024,
2902051-5,30886820,Pyynikinhiekkarannat ,Jalkasaarentie 7,33230,TAMPERE,Tampere,Pyynikin Hiekkarannat Oy,15.04.2025,
1087209-9,1273126,Tinatuoppi,Eerikinkatu 8,20100,TURKU,Turku,Turun Kolmosvoitto Oy,24.03.2001,
3247216-8,30887121,Studio Cava,Kuninkaankatu 13,33210,TAMPERE,Tampere,Studio Cava Oy,01.05.2025,
1953334-1,1063969,Ravintola Heinäkissa,Virastokuja 1,79700,HEINÄVESI,Heinävesi,Ravintola Kissakoski Oy,19.02.2019,
2602340-3,1052363,Ravintola Gösta / Gustav,R. Erik Serlachiuksen katu 2,35800,MÄNTTÄ,Mänttä-Vilppula,Joenniemen Ravintolat Oy,01.01.2016,
3152199-2,30885481,Pinball Union,Väinölänkatu 2,33100,TAMPERE,Tampere,Pinball Union osk,15.08.2024,
3361217-7,30881873,Tunturikeskus Galdotieva,Ruijantie 2605,99440,LEPPÄJÄRVI,Enontekiö,Aajatieva Oy,05.06.2023,
0864235-8,1072170,Ravintola Las Palmas,Kauppakatu 45,70110,KUOPIO,Kuopio,Osuuskauppa PeeÄssä,08.09.2021,
2857506-8,1070047,Hotel Matts ja Ravintola Freja,Suomenlahdentie 7,2230,ESPOO,Espoo,Tynnyripuiston Hotelli Oy,01.02.2021,
1874584-4,1076182,Gastrogrill Muré,Pohjoisesplanadi 15-17,170,HELSINKI,Helsinki,A-Lihatukkurin Oy,01.01.2023,
1046945-1,1173003,Pub Nousuvesi,Merenkäynti 3 A 8,2320,ESPOO,Espoo,Cuppila Nousuvesi Oy,01.03.2018,
3485799-3,30886534,SOUTHLAND,MERI-RASTILANTIE 3C,980,HELSINKI,Helsinki,Cuiyuan ravintola oy,01.04.2025,
2670607-9,30888755,Linna-Hotelli,Kaikulantie 86,19600,HARTOLA,Hartola,JPS Palvelut Oy,01.10.2025,
2689889-1,1060619,Teboil Kitee,Kiteentie 51,82500,KITEE,Kitee,Kulkurin hovi OY,01.05.2018,
3412434-3,30883924,Ravintola Spice Nepal,Kivivuorentie 4,1620,VANTAA,Vantaa,Sisem Oy,10.03.2024,
3284350-4,1074725,Santa Marina,Koulutie 2,18300,HEINOLA KK,Heinola,Santa Marina Oy,01.07.2022,
2096181-0,30885716,Daddy's Bar & Pizza,Keimolantie 7 LT1,1700,VANTAA,Vantaa,Safe Invest Oy,20.09.2024,
1763716-3,1063108,Káfet,Keskuskuja 5,99130,SIRKKA,Kittilä,Auroria Oy,12.11.2018,
1952494-7,30072620,Arena Food & Beverage,Kansikatu 3,33100,TAMPERE,Tampere,NoHo Partners Oyj,01.12.2021,
1928931-8,1045652,Robert's Coffee Stockmann Itis,Itäkatu 1 B,930,HELSINKI,Helsinki,Zeberas Oy,01.11.2013,
2848285-7,1073162,Gulav Midia,Torikatu 5,44100,ÄÄNEKOSKI,Äänekoski,Msaken-Sousse,17.01.2022,
2820089-9,30887619,The Cliff,Toinen linja 7,530,HELSINKI,Helsinki,Espera Oy,19.05.2025,
2914286-2,1061361,Lounas-Ravintola Silta,Urheilutie 3,72210,TERVO,Tervo,Tervon Lounas-Ravintola Silta Oy,01.07.2018,
1801261-6,1055566,Hotel Oscar,Kauppatori 4,78250,VARKAUS,Varkaus,Primehotels Oy,08.12.2016,
3415315-2,30883817,Laakeri,Keskustie 12,17500,PADASJOKI,Padasjoki,Lonin Luola Oy,01.03.2024,
3236206-5,1072408,Matsi Bar,Asemakatu 11,40100,JYVÄSKYLÄ,Jyväskylä,TT Ravintolat Oy,07.10.2021,
0918544-3,1028717,m/s Elviira,Matkustajasatama,57100,SAVONLINNA,Savonlinna,Laivayhtiö Otukka Oy,24.05.2008,
1781581-2,1274140,Wanhankylän Pub,Mukulamäentie 1,28450,VANHA-ULVILA,Ulvila,Tmi Birgül Turlak,15.05.2004,
0658353-4,1053005,Rax Aleksanterinkatu Helsinki,Aleksanterinkatu 11,100,HELSINKI,Helsinki,Restel Ravintolat Oy,01.03.2018,31.01.2026
2310416-0,1033999,Ravintola Parppeinpirtti,Parppeintie 4 C,82900,ILOMANTSI,Ilomantsi,Tsipaniekka Oy,10.05.2010,
2489834-5,1042999,AA HAN THAI,Mechelininkatu 17,100,HELSINKI,Helsinki,AA HAN THAI OY,11.12.2012,
0986855-1,1075511,HUU Konepaja,Konepajankuja 7,510,HELSINKI,Helsinki,Kanresta Oy,10.10.2022,
2503789-7,30067445, Laanthai Ravintola,Ursininkatu 12,20100,TURKU,Turku,Malaithai Ravintola Oy,01.09.2020,
2944067-5,1063730,Osaka Sushi,Kuriiritie 23-25,1300,VANTAA,Vantaa,CCW. Red Enterprise Oy,01.02.2019,
2887414-8,1067889,Joutsela Villa & Kitchen,Kopuntie 24,3100,NUMMELA,Vihti,Villa & Kitchen,15.03.2020,
0949938-9,1063807,Kokkolan kaupunginteatteri,Torikatu 48,67100,KOKKOLA,Kokkola,Kokkolan kaupunginteatterin kannatusyhdistys ry,01.03.2019,
3532412-8,30888099,Pincho Nation Tampere,Kauppakatu 4,33210,TAMPERE,Tampere,We Works Oy,01.07.2025,
0964564-9,1086894,Ravintola Kavaljeeri,Savontie 37,78300,VARKAUS,Varkaus,Ravintola Viinamäen Rammari Oy,22.11.1996,
2159308-7,30886525,Ravintola Osuki Sushi ,"Välimerenkatu 8, liiketila 2",220,HELSINKI,Helsinki,Mr King Oy,01.02.2025,
2908345-2,1071658,Padel Tampere - Linnakallio,Autokeskuksentie 14,33960,PIRKKALA,Pirkkala,Padel Tampere Oy,01.07.2021,
2773399-2,30885640,Biitsiareena,Äimäkuja 6,90400,OULU,Oulu,Oulu Beach Volley - OBV Oy,01.09.2024,
2030809-6,1025918,Satulinna,Kirstintie 5,2760,ESPOO,Espoo,Ravintola mitta ja hana Oy,06.06.2008,
3007229-1,1069696,Karis Kebab Pizza,Kauppiaankatu 2,10300,KARJAA,Raasepori,Mehmet Aktas,01.11.2020,
2608903-1,30883372,Ravintola Cella,Fleminginkatu 15,500,HELSINKI,Helsinki,Olli Ruokonen Oy,01.01.2024,
0907693-3,1059451,Classic Pizza Ratina,Vuolteenkatu 1,33100,TAMPERE,Tampere,CPR Finland Oy,16.04.2018,
0658353-4,1052980,Golden Rax Pizzabuffet Tornio,Länsiranta 10,95400,TORNIO,Tornio,Restel Ravintolat Oy,01.03.2018,
2506036-8,30068116,Bar Parooni,Läyliäistenraitti 83,12600,LÄYLIÄINEN,Loppi,Sulakul Oy,01.04.2020,
2268234-8,1032535,Rauman keilahalli,Valtakatu 15,26100,RAUMA,Rauma,Rauman Keilahalli Oy,01.03.2018,
3275281-3,30887427,Pub Goljat,Keskisenkatu 5,33710,TAMPERE,Tampere,pikepalvelut oy,15.05.2025,
3316605-8,1076491,Nonni,Tammelan puistokatu 35,33100,TAMPERE,Tampere,Nonniinno Oy,10.02.2023,
3452648-1,30885475,Luckiefuns sushi buffet Lauttasaari,Kiviaidankatu 9,210,HELSINKI,Helsinki,Rui Cong Oy,01.08.2024,
2034228-6,30887089,Pizza Hut Tullintori,Tullinkatu 6,33100,TAMPERE,Tampere,Askur Oy,05.05.2025,
1535090-0,1031500,Ravintola Premier Park,Öljytie 1007,6830,KULLOONKYLÄ,Porvoo,Oy Premier Events Ab,17.06.2009,
2613039-9,1047234,Ravintola Hua Thai,Kielotie 7,1300,VANTAA,Vantaa,Zheng Da Oy,05.05.2014,
2347301-1,1035813,Millibaari,Laivarannantie 16,71310,VEHMERSALMI,Kuopio,Ravintola Hirvonen Oy,10.08.2010,
2731858-8,1052549,Matinkylän Kuningas Ravintola,Anjankuja 3,2230,ESPOO,Espoo,Kombo Food Oy ,01.03.2018,
3514224-4,30886987,Himali Flavours,Kuunkatu 6,2210,ESPOO,Espoo,Himalayan Yak Oy,01.04.2025,
3254333-3,1074874,Torikahvila Otava,Eerikinkatu 13,20100,TURKU,Turku,Torikahvila Otava Oy,14.07.2022,
3302532-7,1077079,Flow Bar,Castreninkatu 7,530,HELSINKI,Helsinki,Flow Bar Finland Oy,17.04.2023,
3009848-3,1073596,UUNI Pizzeria Naantali,Luostarinkatu 24,21110,NAANTALI,Naantali,Nordic Pizza Company Oy,01.04.2022,
2001102-2,30884897,Leather Heaven Saluuna,Perkiöntie 11,30300,FORSSA,Forssa,Extreme Heaven Oy,17.06.2024,
0114736-2,30063515,Tanskalainen Voileipä,Cygnaeuksenkatu 5,100,HELSINKI,Helsinki,Tanskalainen Voileipä Oy,01.01.2019,
2802946-2,30886683,FAF,Herrholmsgatan 18,68600,PIETARSAARI,Pietarsaari,Indican invest Ab,01.03.2025,
1324738-7,1272984,Music Pub Legenda 21,Vesikoskenkatu 21,32200,LOIMAA,Loimaa,T:mi IV-Säätö & Huolto Pekka-Juhani Virta,01.03.2001,
2769546-3,30885218,Ravintola Lie Mi ,Siltasaarenkatu 13 ,530,HELSINKI,Helsinki,KH Food Services Oy,08.07.2024,
2937579-7,30885160,"Kuusankosken keilahalli, Koskibowling",Uimahallintie 10,45700,KUUSANKOSKI,Kouvola,Happy Bowling Oy,15.07.2024,
3093376-8,30883492,Barbers & Beer Company Tiksi,Hernetie 1,1300,VANTAA,Vantaa,Barbers & Beer Oy,01.01.2024,
2859074-3,1067891,Ysimajat,Uistinkuja 6,76150,PIEKSÄMÄKI,Pieksämäki,Pieksämäen Ysiysi-Rakennus Oy ,20.03.2020,
2192298-7,1072578,Snowman World,Joulumaantie 5,96930,NAPAPIIRI ROVANIEMI,Rovaniemi,Snowflake Oy,01.11.2021,
2106415-0,1076214,Ravintola Rinssi-Eversti,Kylätie 26,58900,RANTASALMI,Rantasalmi,Rinssi-Eversti Oy,01.01.2023,
3166037-8,30883286,Mad Finn Brewing Co. Ylöjärvi,Vaihtotie 4 B1-4,33470,YLÖJÄRVI,Ylöjärvi,Mad Finn Oy,02.11.2023,
2678190-9,1056284,MYPA Pub,Koulutie 1,46800,MYLLYKOSKI,Kouvola,MYPA ry,01.03.2018,
3180127-3,1070504,Kiva Ravintola,Malminkaari 15,700,HELSINKI,Helsinki,Hualai Oy,04.07.2022,
2575041-4,1045662,Krouvi Meno Mono,Valtakatu 12,69100,KANNUS,Kannus,Riialle Oy,01.11.2013,
3093261-8,30888842,L'Artisan Cafe / Arctic Delice,Eteläranta 1,130,HELSINKI,Helsinki,AroWild Oy,30.10.2025,
3169706-6,30069915,JJ's BBQ,Myllyojankatu 2 A,24100,SALO,Salo,JJ's BBQ Oy,01.12.2020,
2704176-9,1067604,Konditoria Kahvila Briossi,Kalevankatu 9,100,HELSINKI,Helsinki,Liquid & Sport Consulting Finland Oy,01.03.2020,
0650923-8,30068213,Pub/Pizzeria Seaside,Fagerö,64550,RANGSBY,Närpiö,Skärgårdens vänner rf,20.05.2020,
2613453-3,30887339,Rantakahvila Isobaari,Isokari 749,23360,KUSTAVI,Kustavi,Sektoriloisto oy,01.05.2025,
1707700-4,30051195,Ravintola Pihvimylläri,Myllärintie 8,1800,KLAUKKALA,Nurmijärvi,E-Moon Oy,09.04.2018,
3210613-3,1073591,Riccione Pizza & Kebab,Hintantie 31,90500,OULU,Oulu,Oshil Oy,17.03.2022,
2990195-3,30886776,Chacha's Bar,Näyttelijäntie 14 C,400,HELSINKI,Helsinki,Harsukh Oy,04.03.2025,
3009848-3,30889206,UUNI-Pizzeria Mäntsälä,Keskuskatu 2,4600,MÄNTSÄLÄ,Mäntsälä,Nordic Pizza Company Oy,08.12.2025,
3202928-9,1072985,Karin Cafe,Tiittalantie 4,59800,KESÄLAHTI,Kitee,Tint Bar avoin yhtiö,01.01.2022,
2548267-5,1045689,Vanha Navetta,Henttalantie 20,6530,KERKKOO,Porvoo,Kannonnokan Keittiö Oy,19.11.2013,
3397537-3,30883404,Vanha Apteekki,Helsinginkatu 17,500,HELSINKI,Helsinki,Emily Ravintola Oy,01.12.2023,
1150416-7,1014035,Shell Turuntie,Sorvantie 25,37120,NOKIA,Nokia,Anssi Ylirönni,01.03.2018,
3145201-8,1076012,Haru plus sushi,Annankatu 6,120,HELSINKI,Helsinki,haruplus Oy,15.11.2022,
1496192-9,1007540,Simojoen Lohiranta,Ranuantie,95200,SIMO,Simo,Simojoen Lohiranta Oy,15.06.2000,
3259930-2,30883561,Hyvinkään Asemakahvila,Rautatienkatu 9,5800,HYVINKÄÄ,Hyvinkää,Erica nails & beauty,01.01.2024,
2934142-3,30888100,Hotelli Rakuuna,Mannerheiminkatu 8 ,53900,LAPPEENRANTA,Lappeenranta,Bellurum Oy,23.06.2025,
1968626-8,1053376,M/S Saimaa Margareta,Lappeenrannan matkustajasatama,53100,LAPPEENRANTA,Lappeenranta,Saimaan Risteilyt Oy,15.05.2016,
2929856-8,30062465,Lietsunkulma,Ollinojankatu 5,33400,TAMPERE,Tampere,Ramintola Oy,01.11.2020,
2308870-3,1061810,Kahvila Saha,Sahakatu 8,67900,KOKKOLA,Kokkola,Outi Airola Yxpila Media Oy,12.07.2018,
2679668-4,1052106,Lempivaara Oy,Karhintie 196,11130,RIIHIMÄKI,Riihimäki,Lempivaara Oy,01.11.2015,
1928931-8,1027223,Robert's Coffee Kamppi,Kampinkuja 2,100,HELSINKI,Helsinki,Zeberas Oy,01.11.2007,
1620639-6,1019982,Ravintola Korea House,Mariankatu 19,170,HELSINKI,Helsinki,Hanhouse Oy,24.10.2005,
2568563-2,1046438,Golden Rice Bowl,Viipurinkatu 8,530,HELSINKI,Helsinki,Jing Hong Oy,18.03.2014,
1036985-6,1771870,Sport Forum,Kuukuskuja 4,50100,MIKKELI,Mikkeli,Mikkelin Liikuntakeskus Oy,01.03.2018,
3212353-1,30886078,Kipparin Pizza,Siirtolantie 2,90530,OULU,Oulu,Sapuskapaja Oy,01.11.2024,
1084681-9,1064489,Crocodiles,Urheilupuisto 8,60100,SEINÄJOKI,Seinäjoki,Crocodiles ry,15.05.2019,
3485186-6,30886145,Koski Baari/Pubi,Keskustie 15,90900,KIIMINKI,Oulu,Baariveljet Oy,12.11.2024,
2902242-2,30063676,Green Hippo Café,Punavuorenkatu 2,120,HELSINKI,Helsinki,Green Hippo Café Oy,30.05.2020,
1860760-1,1053717,Rillinki,Hämeenpuisto 24,33200,TAMPERE,Tampere,Winresta Oy,20.05.2016,
1014289-7,1024455,Villa Apollo,Granvikintie 339,21600,PARAINEN,Parainen,Aareton Oy,04.12.2006,
2370168-6,30885761,Hemingways's Linno,Valtakatu 12,37600,VALKEAKOSKI,Valkeakoski,Tulikuuma Kumpu Oy,20.09.2024,
2087968-1,1071231,Ice Cafe,LäntinenValkoisenlähteentie 54,1300,VANTAA,Vantaa,Kiekko-Vantaa Hockey Oy,01.06.2021,
1995073-5,30883823,Kaira Cafe,Katajapolku 5,98900,SALLA,Salla,The Middle of Nordic Ltd Oy,23.02.2024,
2772558-9,1071875,Ravintola Ageno,Sturenkatu 31,550,HELSINKI,Helsinki,Asika Oy,20.07.2021,
3521056-9,30887268,Cafe Kartano,Tehdaskartanonkatu 38,33400,TAMPERE,Tampere,Lielahtikartanon Café Oy,01.06.2025,
2991139-3,30065513,China Thai Palace,Kauppiaskatu 1,20100,TURKU,Turku,Elit-Unit Oy,02.07.2019,
3389935-8,30888623,Tang Capital,Brahenkatu 5B,53100,LAPPEENRANTA,Lappeenranta,China Panda Oy,01.09.2025,31.08.2026
1811303-8,1036523,Ravintola Amar,Laurinkatu 31-33,8100,LOHJA,Lohja,Gollmall Oy,18.11.2010,
2915289-2,30061943,Mallaskellari,Kirkkokatu 17,90100,OULU,Oulu,Humalanlehti Oy,02.07.2018,
2729331-7,1052488,Lounasravintola Wanha Asema,Laurintie 28,61300,KURIKKA,Kurikka,Lounasravintola Wanha Asema Oy,26.01.2016,
1046216-1,1015054,BarLaurea,Vanha maantie 9,2650,ESPOO,Espoo,Laurea-ammattikorkeakoulu Oy,01.09.2003,
3335123-7,30888106,Evin Ravintola,Keskuskatu 11,15870,HOLLOLA,Hollola,Lahen Petra Oy,01.07.2025,
2331432-8,1037064,Löydön Kartano,Kartanontie 151,52300,RISTIINA,Mikkeli,Löydön Kartano Oy,25.01.2011,
2055564-4,1024133,Restaurang Olympic,Olympiagatan 3 B,65100,VAASA,Vaasa,Kajem food Kb,02.10.2006,
1339033-5,1273101,Strandhugget,Vänö,25900,TAALINTEHDAS,Kemiönsaari,Strandhugget,15.06.2017,
1092745-9,1028511,Ravintola Lozzi,"Keskussairaalantie 4, P-rak.",40600,JYVÄSKYLÄ,Jyväskylä,Semma Oy,01.01.2012,
3255129-6,1073780,Ninki,Laurinkatu 37-41,8100,LOHJA,Lohja,Haichang Oy,01.04.2022,
2194253-1,1058746,Lammintupa,Takalontie 15,93830,RUKATUNTURI,Kuusamo,Lammintupa Oy,20.10.2017,
0974864-8,1078557,Taimon Krouvi,Nuhjalantie 8,21110,NAANTALI,Naantali,Traimex Oy,09.02.1996,
3544582-7,30888866,Players Room,Keilakatu 1,13210,HÄMEENLINNA,Hämeenlinna,Players Room Oy,15.10.2025,
3158868-7,30074092,Koivuniemen Herran farmi,Harjuntie 28,29790,TUORILA,Merikarvia,Koivuniemi Group Oy,20.05.2022,
2840512-2,1059141,Kartano Wiitatupa,Kokkolantie 16,44500,VIITASAARI,Viitasaari,Kartano Wiitatupa Oy,20.11.2017,
2112598-8,1042789,Dylan Milk,Porkkalankatu 5,180,HELSINKI,Helsinki,Toothpicks and Honey Oy,15.11.2012,
0927271-5,1072000,Seurojen talo Silmu,Hausjärventie 1614,12350,TURKHAUTA,Hausjärvi,Nuorisoseura Silmu ry ,25.08.2021,
1959565-7,1020292,Ravintola Dragon and Phoenix,Pohjoinen Makasiinikatu 1,130,HELSINKI,Helsinki,Yufeng Wei T:mi Xin Kang,03.08.2005,
2842053-3,30889433,Lions Club Naantali Ystävänpäiväiltamat 2026,Kuparivuorentie 5,21100,NAANTALI,Naantali,Mallassepät Oy,14.02.2026,15.02.2026
3185590-9,1071657,Kirkkoharjun Kahvila,Kirkkoharjuntie 8,36200,KANGASALA,Kangasala,Kirkkoharjun Kahvila Oy,23.06.2021,
3550971-2,30889326,Café Snow,Lapinkävijäntie 2,96100,ROVANIEMI,Rovaniemi,Snowin Oy,15.01.2026,
1742367-5,30885824,Ravintola Demo,K.A. Fagerholmin kuja,180,HELSINKI,Helsinki,Liemi Ravintola Oy,01.10.2024,
2209789-4,30068738,Public House Selvä Pyy,Tunturintie 16,95970,ÄKÄSLOMPOLO,Kolari,SELVÄ PYY RAVINTOLAT OY,25.06.2020,
3139272-1,30887781,Enonsaaren Kesäravintola,Enonsaari ravintola Siesta,15950,LAHTI,Lahti,Green Lahti Oy,01.06.2025,
2761187-2,1061255,IN-TO,Mattistentie 1,23500,UUSIKAUPUNKI,Uusikaupunki,Janaline Oy,30.05.2018,
0203263-9,1068784,Loviisa Camping,Kapteenintie 1,7900,LOVIISA,Loviisa,Loviisan kaupunki,17.06.2020,
1076303-6,1003422,Luumäen Palvelukeskus Mäntykoti,Patteritie 7,54500,TAAVETTI,Luumäki,Sotiemme Luumäen Veteraanit ry,01.06.2000,
0935888-5,1050359,Sailor Mary Bar Heart & Soul,Kirkkotallintie 4,2400,KIRKKONUMMI,Kirkkonummi,Gerhard's Trading Oy,07.05.2015,
3320848-1,1076571,Boneless Laajasalo,Yliskylän puistokatu 4,840,HELSINKI,Helsinki,Ayam Jago Oy,14.02.2023,
2557644-4,1075543,Hanki Baari Pyhä,Pohjoisrinteentie 1,98530,PYHÄTUNTURI,Pelkosenniemi,Hanki Baari Oy,01.12.2022,
3527854-7,30887422,VeikkolanYläbaari,Koskentie 3,2880,VEIKKOLA,Kirkkonummi,Bar Rico Oy,15.05.2025,
3124038-1,1068548,Vuo Pizza Kebab Grilli,Vuosaarentie 8,980,HELSINKI,Helsinki,Vuo pkg Oy,25.06.2020,
3089642-6,1066828,Pancho Villa,Hämeenkatu 7,33100,TAMPERE,Tampere,Back In Business Oy,01.12.2019,
0921994-9,30019331,Ravintola Iltakoulu,Vaasankatu 5,500,HELSINKI,Helsinki,Satavarma Oy,01.05.2020,
2388861-2,1039148,Ravikahvila,Mäntyvaarantie 161,96101,ROVANIEMI,Rovaniemi,Rovaniemen Ravirata Oy,20.08.2021,
3223873-4,1071993,Viljos Streetbar Suolahti,Asemakatu 10-14,44200,SUOLAHTI,Äänekoski,Viljos Ravintolat Oy,17.08.2021,
0802708-0,1881074,Lohilaakso,Tahkokorvantie 39,85100,KALAJOKI,Kalajoki,Lohilaakso Oy,15.06.2007,
2820698-3,1056818,Svarta Katten,Norragatan 15,22100,MARIEHAMN,Maarianhamina - Mariehamn,HK Katten Ab,01.11.2021,
3137021-5,30881543,Playa Del Raisio,Kalasvahantie 30,21200,RAISIO,Raisio,Söde Oy,17.05.2023,
1915124-7,30889334,Raasepori Spa Resort,Lähdelammentie 155,10300,KARJAA,Raasepori,SBG Invest Oy,01.01.2026,
0728809-4,1475721,Seurantalo Veikkola,Veikkolantie 20,42700,KEURUU,Keuruu,Jukojärven Veikot ry,01.03.2018,
2302974-6,1055728,BowlCircus Sello,Ratsukatu 3,2600,ESPOO,Espoo,Kaatolupa Oy,01.01.2017,
2480790-9,1073395,Ullman's Villa,Huvilatie 1,25900,TAALINTEHDAS,Kemiönsaari,Wanha Vanilja Oy,16.03.2022,
2397046-4,1040887,Teijon kyläkauppa,Teijontie 67,25570,TEIJO,Salo,Teijon Kyläkauppa Oy,01.03.2018,
2370875-7,1052538,Chillout,Kauppakatu 8,94100,KEMI,Kemi,CHillout Oy,11.01.2016,
2676949-1,1064547,Kotipizza IsoKristiina,Brahenkatu 3 (2.krs),53100,LAPPEENRANTA,Lappeenranta,TJN-Services Ky,01.05.2019,
1103581-5,30060432,Teerenpeli Lappeenranta,Kauppakatu 28,53100,LAPPEENRANTA,Lappeenranta,Teerenpeli Ravintolat Oy,01.05.2018,
2916577-3,1076340,Cafe Miku,Kauppakatu 40,53100,LAPPEENRANTA,Lappeenranta,Bugiba oy,14.02.2023,
2538807-2,1076933,Jankas,Kauppiaankatu 11,10300,KARJAA,Raasepori,Jankas Pub & Fast Food Ab Oy,28.03.2023,
