asiakastunnus,lupanumero,nimi,katuosoite,postinumero,postitoimipaikka,kunta,asiakkaan-nimi,alkamispaivamaara,paattamispaivamaara
2884274-4,1074088,Slottknektens stuga,Slottknektens väg 46,10710,SNAPPERTUNA,Raasepori,Raseborgs Slotts Turism Ab,03.05.2022,
2701321-5,1052034,Ravintola Lieggâ Láávu,Kullanhuuhtojantie,99830,SAARISELKÄ,Inari,Saariselkä Ski & Sport Resort Oy,16.11.2015,
0755297-5,1064376,Medicin Man,Uudenmaankatu 1,5800,HYVINKÄÄ,Hyvinkää,Ravkon Oy,07.04.2019,
2332515-8,30046754,Regatta Spa Hotel,Torikatu 2,10900,HANKO,Hanko,Oy Hotel Regatta Ab,08.04.2020,
2281847-9,1033145,Tori Pubi,Kaarinan Tori,20780,KAARINA,Kaarina,Aknos Oy,07.10.2009,
3149542-1,30882947,Tower Bistro,Satamatie 330,67900,KOKKOLA,Kokkola,Flame Catering Oy,08.09.2023,
1447914-7,1075154,Scandic Helsinki Hub,Annankatu 18,120,HELSINKI,Helsinki,Scandic Hotels Oy,30.08.2022,
2759883-1,1055871,Addis Ethiopian Kitchen,Sturenkatu 28,510,HELSINKI,Helsinki,Taste of Addis Oy,01.03.2018,
2552254-2,1072695,Boho Life Style,Kirkkokatu7,57100,SAVONLINNA,Savonlinna,Smartix Oy,15.11.2021,
2099364-4,1025504,Luomajärven Hevoskievari,Luomajärventie 34,39530,KILVAKKALA,Ikaalinen,Luomajärven Hevoskievari Oy,04.04.2007,
2613459-2,1046946,Juhlatalo Ukko-Pekka,Veturipuistontie 1,42800,HAAPAMÄKI,Keuruu,Juhlatalo Ukko-Pekka Oy,15.05.2014,
3095114-9,1067572,Spices Asian Restaurant,Pitkäkatu 44,65100,VAASA,Vaasa,SPICES asian restaurant Ab Oy,16.07.2020,
1973447-7,1022436,Ravintola Wanha Virveli,Varpasaarenpolku 12,55120,IMATRA,Imatra,Vuoksen Lautturi Oy,17.05.2006,
2072041-9,1075832,m/s Princess Caroline,Läntinen Rantakatu 37,20100,TURKU,Turku,West Coast Seaservice Oy Ltd,25.01.2023,
2934067-4,30062851,Loft Cafe & Snack's Shop,Napapiirin Pajakylä,96930,NAPAPIIRI ROVANIEMI,Rovaniemi,FinnLoft Oy,16.10.2018,
3312059-4,30077109,Bisse Pub,Porttikuja 7,940,HELSINKI,Helsinki,Harun & Rumena Trading Oy,15.04.2023,
0963795-6,1475707,Vuorikahvio,Himoshuipuntie 172,42100,JÄMSÄ,Jämsä,Koiravahti Oy,13.05.2009,
2182803-4,1070814,Pertunmaan torikahvila,Pertuntie 18,19430,PERTUNMAA,Pertunmaa,Mäntyharjun Kahvila Kaneli Ässä Avoin Yhtiö,01.05.2021,
2262361-2,1070988,Kioski Plassi,Munakantie 835,60450,MUNAKKA,Ilmajoki,Kioski Plassi,02.06.2021,
0871302-1,30886503,Kulttuuritalo Wiljami Rimpparemmi,Urheilukatu 1,96100,ROVANIEMI,Rovaniemi,Rimpparemmi ry,22.01.2025,
2633419-9,1058835,Kissakahvila Purnauskis,Aaltosenkatu 31-33 C 23,33500,TAMPERE,Tampere,Purnauskis avoin yhtiö,31.10.2017,
2335544-5,1042593,Ravinteli Huber,Aleksis Kiven Katu 13,33200,TAMPERE,Tampere,Veljekset Ponteva Oy,01.11.2012,
3431699-4,30884004,Smile Kivenlahti,Merivalkama 2,2320,ESPOO,Espoo,Trio Invest oy,06.04.2024,
3173538-4,30888069,Ounaspaviljonki,Ounasjoen itäpuolentie 21,96900,SAARENKYLÄ,Rovaniemi,Lapin Hullu ohjelmapalvelut Oy,18.06.2025,31.05.2026
2887357-5,1059993,Ravintola Kajo,Rautatienkatu 12,33100,TAMPERE,Tampere,MVP Ravintolat Oy,01.04.2018,
3562241-6,30889103,La Komia ,Elielinaukio 3,100,HELSINKI,Helsinki,WeCap Oy,01.01.2026,
2909812-8,1066381,Mari's Treehouse,"Fredrikanterassi 1, 1062-3",520,HELSINKI,Helsinki,Mari's Natural Taste Oy,16.10.2019,
3514063-6,30887205,Koivulan kioski,Seulakuja 1,16300,ORIMATTILA,Orimattila,Maasemarket Oy,25.04.2025,
3245881-7,1072787,Kahvila Kaneli,Kauppakatu 22,70100,KUOPIO,Kuopio,Hywwee Oy,01.12.2021,
0841958-6,1044183,Travbanans café,Travvägen,22100,MARIEHAMN,Maarianhamina - Mariehamn,Ålands Hästsportförening rf,01.11.2021,
2772876-3,1055218,Femma IV,Viides linja 4,530,HELSINKI,Helsinki,FinDesh Oy,01.11.2016,
0626261-8,1069078,Karjalaisravintola Arjuska,Teekkarinkatu 17,33720,TAMPERE,Tampere,Kotipubit Ky,26.02.1980,
0713105-4,1032816,Kanavan Kevari,Myllykankaantie 5,62720,SISSALA,Alajärvi,Kanavan Kevari Oy,19.12.2002,
3106587-8,1067392,Ravintola Hermannin Kukko,Hämeentie 81-83,550,HELSINKI,Helsinki,Ravintola Hermannin Kukko Oy,01.10.2022,
0947651-5,30071316,Tulppion Majat,Tulppiontie 36,98830,MARTTI,Savukoski,Samperi Oy,07.06.2021,
2291557-8,30034840,Kahvila-Ravintola Satamakapteeni,Korpilahdentie 8,41800,KORPILAHTI,Jyväskylä,SATAMAKAPTEENI OY,06.04.2018,
1321195-8,1073342,Solhems Pensionat,Lökskärsvägen,22100,MARIEHAMN,Maarianhamina - Mariehamn,"Pensionat Solhem, innehavare Charles Nylund",01.03.1994,
3567735-3,30889373,Lohikoski kebabkeisari,Turotie 2-4,40250,JYVÄSKYLÄ,Jyväskylä,F-LAND OY,15.01.2026,
3197230-4,30883837,Sao Viet ravintola,Valtakatu 1,5800,HYVINKÄÄ,Hyvinkää,MT mimi Oy,22.02.2024,
1543746-7,1070927,Turun Linna,Linnankatu 80,20100,TURKU,Turku,Sunborn Events Oy,20.05.2021,
2221110-8,30887349,Kin Koi Sushi ,välimerenkatu 24 LT 1,220,HELSINKI,Helsinki,Meikata Tinfeng Oy,01.05.2025,
2246572-2,1034550,Wanha Vankka,Linnaksentie 17,42850,POHJASLAHTI,Mänttä-Vilppula,S.A. SALMI PALVELUT,15.06.2015,
2481201-1,30067767,HERRÖ,"Stora Herrön saari, Suvisaaris",2380,ESPOO,Espoo,Hiiohoi Oy,01.05.2020,
1492050-2,30067260,Ravintola Espilä,Moinsalmentie 1042,57230,SAVONLINNA,Savonlinna,Tanhuvaaran Palvelut Oy,31.12.2019,
0929216-9,1275071,Hallin Terassi,Perniöntie 2613,25500,PERNIÖ,Salo,Perniön Sisu ry,01.03.2018,
3488395-6,30886383,Tivoli Smörbröd & Öl ,Itäinenkatu 7-11,33210,TAMPERE,Tampere,RuokaTivoli Oy,01.01.2025,
1897858-4,1041034,Ravintola Ruiskumestari,Roihuvuorentie 10,820,HELSINKI,Helsinki,Pham Van Muoi,27.04.2012,
2582304-6,1045955,Players House,Otavalankatu 11,33100,TAMPERE,Tampere,Players House,01.01.2014,
3474816-4,30889128,Mandraki,Laivalahden puistotie 7 LT5,810,HELSINKI,Helsinki,Mandraki Finland Oy,06.12.2025,05.12.2026
2987817-5,30889081,Ozaki Teppanyaki,Maakuntakatu 29 - 31,96200,ROVANIEMI,Rovaniemi,WXM SUSHI OY,17.11.2025,
2916976-6,1062224,Ravintola Wagner,Asematie 6,63400,ALAVUS AS,Alavus,Flanbel oy,04.09.2018,
2731519-2,1052801,Mathildan Marina,Ruukinrannantie 4,25660,MATHILDEDAL,Salo,Almara Oy,30.04.2016,
2596183-6,1073193,Cafe Sillan Alla,Lehtoniementie 97,70840,KUOPIO,Kuopio,Kuopion Elämyspalvelut Oy,30.04.2022,
3435695-3,30884393,Kulttuurihuone Wanha Konttori,Kauppakatu 18,30100,FORSSA,Forssa,Wanhan Konttorin taiteen tuki ry,30.04.2024,
0594577-5,1776568,Tirilän Työväentalo,Onninkatu 6,53500,LAPPEENRANTA,Lappeenranta,Parkkarilan Sos.-dem. Työväenyhdistys ry,01.03.2018,
1594349-0,1023070,Bjarkas Gård,Västanfjärdsvägen 655,25840,NIVELAX,Kemiönsaari,Bjärkas Gård Ab,02.06.2009,
3383368-2,30886194,RAVİNTOLA MÖRKÖ ,Keskustie 25,17500,PADASJOKI,Padasjoki,Möröt Oy,01.01.2025,
2607836-7,30886423,Toto's Bistro / Taste of Thailand ,Munkinmäentie 19,2400,KIRKKONUMMI,Kirkkonummi,Ap Security Group Oy,08.01.2025,
3097598-4,1067221,China Kitchen Ravintola,Harjukatu 13,3600,KARKKILA,Karkkila,China Kitchen Oy,01.01.2020,
3341351-4,30884484,HuuHaa Astro Bar & Bistro,Työpajankatu 2 R 1c,580,HELSINKI,Helsinki,Trust Your Intuition Oy,15.05.2024,
2249604-3,30066731,Tammiston B&B ja Ravintola Kuulas,Tammistontilankatu 3,21110,NAANTALI,Naantali,Tammiston Tila Ky,01.05.2021,
0950551-5,1055648,Kafea Gufihtar,Sotajoentie 2,99830,SAARISELKÄ,Inari,T&L Koivisto Oy,01.03.2018,
2036646-4,1031220,"Kadettikoulu,Olutkellari",Santahamina rak. B 27,860,HELSINKI,Helsinki,Kadettitoverikunta ry,01.03.2018,
0873697-9,1017242,"3014 Eduskunta, lisärakennus",Arkadiankatu 3,102,EDUSKUNTA,Helsinki,Compass Group Finland Oy,18.03.2005,
1837957-3,1008972,Oluthuone Amsterdam,Itämerenkuja 1 C,180,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,01.01.2004,
2538283-4,30887072,M/S Fagerö,"Vuosaari / Aurinkolahti, Hiekkalaituri 1",980,HELSINKI,Helsinki,FRS Finland Oy,01.05.2025,
2735025-4,1054044,Shelter,Kanavaranta 7,160,HELSINKI,Helsinki,HF Restaurants Oy,01.08.2016,
3176512-9,1070299,StudioKuus,Torikatu 6,30100,FORSSA,Forssa,Parturi-kampaamo StudioKuus Oy,28.02.2021,
1202477-1,1770941,Kahvio Mokka,Myllytie 4,45910,VOIKKAA,Kouvola,Wennqvist Tiina Satu Maarit ,01.03.2018,
1212861-8,1771806,Vikla I,Sapokka,48100,KOTKA,Kotka,Tmi Meriset Itäisen Suomenlahden Risteilyt,18.06.2021,
2473707-4,1076474,Iin Sillat,Haminantie 32,91100,II,Ii,AO-Markkinointi Oy,06.02.2023,
3364763-6,30884825,The Lux Yachts,Kanavaranta 4,160,HELSINKI,Helsinki,The Lux Yachts Oy,03.06.2024,
2889375-2,1059843,Ravintola Isabella,Kirkkotie 5,35700,VILPPULA,Mänttä-Vilppula,Vilppulankosken ravintola Oy,29.03.2018,
2366480-3,30884081,Vantaan Energia Areena,Rajatorpantie 23,1600,VANTAA,Vantaa,Nordrest Finland Oy,02.04.2024,
3256631-6,30887394,Pub Vapari,Merisotilaantori 1,160,HELSINKI,Helsinki,Rajeswari oy,01.05.2025,
2424500-2,1062497,Oluthuone Haavi,Hermannin rantatie 5,580,HELSINKI,Helsinki,Taberna Arcus Oy,18.09.2018,
0190383-4,1881066,Yli-Iin Tannilan Maa- ja,Hirveläntie 5,91240,TANNILA,Oulu,Yli-Iin Tannilan maa- ja kotitalousseura ry,01.03.2018,
0187614-3,1030502,Isokatu 24 Ravintolat,Isokatu 24,90100,OULU,Oulu,Osuuskauppa Arina,01.01.2009,
3212270-7,1071335,Avenue Bar & Diner,Kauppakatu 28,40100,JYVÄSKYLÄ,Jyväskylä,Avenue Bar & Diner Oy,01.07.2021,
0108432-2,1065738,Hotelli Apollo,Asemakatu 31-33,90100,OULU,Oulu,GF Finance Oy,03.07.2019,
2994922-8,30883103,Pub Wanhat Roomeot,Hämeenpuisto 35 ,33200,TAMPERE,Tampere,Sisko ja sen Veli Oy,23.10.2023,
0718161-7,1068538,Kaupanmäen Poppari,Ahlaistentie 658,29700,AHLAINEN,Pori,Tieto-Remontti oy,01.07.2020,
2281087-2,1051795,Ravintola Lakeford,Hirsivalkamantie 3,73310,TAHKOVUORI,Kuopio,Suomen Gastropub Oy,19.10.2015,
1447914-7,1038385,Scandic Grand Marina Helsinki,Katajanokanlaituri 7,160,HELSINKI,Helsinki,Scandic Hotels Oy,01.04.1998,
3565903-2,30888896,Wanha Kyttis,Valtakatu 7,26100,RAUMA,Rauma,Kissalan Pojat Oy,03.11.2025,
0191526-1,1875142,Kolarin Työväentalo,Kolari,95900,KOLARI,Kolari,Kolarin työväentaloyhdistys ry,01.03.2018,
3088101-3,30886413,Zarillo,"Saapastie 2,",33950,PIRKKALA,Pirkkala,Super Puhdas Oy,01.02.2025,
2882618-9,30076055,Kujalan Porotila/Porokeskus,Kemijärventie 131,93800,KUUSAMO,Kuusamo,Kujalan Porotila Oy,01.12.2022,
1447914-7,1059855,Crowne Plaza Helsinki Hesperia,Mannerheimintie 50,260,HELSINKI,Helsinki,Scandic Hotels Oy,19.06.2018,
2685630-9,30883977,Torikaffila Pikku Marenki,Raatihuoneenkatu 11,13100,HÄMEENLINNA,Hämeenlinna,Frank & Vekka Oy,26.04.2024,
2784479-9,1055219,Ravintola Reposaari,Satamapuisto 34,28900,PORI,Pori,HCL Ravintolat OY,01.12.2016,
0945984-6,1876255,Raahen Pelipysäkki,Fellmanin puistokatu 20,92100,RAAHE,Raahe,Raahen Pelipysäkki Oy,01.03.2018,
3113468-5,1067623,Provencale,Asemanaukio 7,4200,KERAVA,Kerava,Provefood Oy,18.02.2020,
2568209-5,1067727,Cine Mäntsälä,Osuustie 2,4600,MÄNTSÄLÄ,Mäntsälä,StoryHill Oy,14.02.2020,
3564884-3,30889262,Itäkadun Oilers Pub,Itäkatu 7,48100,KOTKA,Kotka,KVS Group Oy,18.12.2025,
2372155-6,30885678,Fazer Cafe Tripla 1.krs,Firdonkatu 2 B,520,HELSINKI,Helsinki,Fazer Ravintolat Oy,01.10.2024,
0212329-0,1053066,Radisson BLU Hotel Espoo,Otaranta 2,2150,ESPOO,Espoo,Sokotel Oy,01.01.2001,
0292640-5,30050318,Ravintola Casa Mare,Gyldenintie 6,200,HELSINKI,Helsinki,Restavuokraus Oy,27.05.2020,
0998117-5,30887757,Camping Rasua,Koskenpääntie 383,42300,JÄMSÄNKOSKI,Jämsä,Ravintola Bella-Sera Oy,30.05.2025,
3384146-3,30883723,N4KU,Kulmavuorenkatu 4 ,500,HELSINKI,Helsinki,N4KU OY,03.02.2024,
3359451-1,30883941,Benitas Café,Sandholmsvägen 162,7370,PELLINKI,Porvoo,Benitas Café Oy/Ab,25.03.2024,
1826680-0,1071130,m/s Mässkär,Gamla Hamnvägen,68600,PIETARSAARI,Pietarsaari,Mässkärs Sjöservice Ab,25.05.2021,
3526779-2,30887532,Bar & Kitchen 61300 Oy,Asematie 7,61300,KURIKKA,Kurikka,Bar & Kitchen 61300 Oy,09.05.2025,
3126366-3,1068204,Bar Hunt,Akselintie 1,29250,NAKKILA,Nakkila,Bar Hunt Oy,01.06.2020,
2247004-6,1043880,Jakke Jokilautta,Hevoskarintie 23,20100,TURKU,Turku,Rederi Ab Fakir,15.04.2014,
2617533-5,30068761,Ravintola Punainen Kettu,Ellitsantie 5,99555,LUOSTO,Sodankylä,Punainen Kettu Oy,17.06.2020,
3215561-3,1072509,Rumarstrand,Rumarintie 694,21710,KORPPOO,Parainen,Rumarstrand Oy,01.04.2022,
3308480-2,1075802,Porvoo Sakura,Mannerheiminkatu 12,6100,PORVOO,Porvoo,Cgrass Oy,26.10.2022,
0186413-4,1876148,Keilahallin Kahvio,Vanttajantie 6 B,93600,KUUSAMO,Kuusamo,Kuusamon Erä-Veikot ry,01.03.2018,
2488903-5,30044642,Papana,Inarintie 49,99870,INARI,Inari,ZELDA OY,26.04.2018,
3298794-6,1076183,Hotelli Krapi / Ravintola Krapihovi,Rantatie 2,4310,TUUSULA,Tuusula,Krapihovi Oy,02.01.2023,
3360842-6,30884272,Waves,Satamakatu 2b,40100,JYVÄSKYLÄ,Jyväskylä,Satama Waves Oy,30.04.2024,
3092395-7,30883646,Public House Wilperi,Yläkartanonkatu LT 78 ,2360,ESPOO,Espoo,Niks Oy,18.01.2024,
3371672-6,30886477,Ravintola Bellasimo,keskuskatu 4,4600,MÄNTSÄLÄ,Mäntsälä,rozamiko oy,20.01.2025,
2865005-6,1064735,Käyrämön Keidas,Sodankyläntie 6789,97540,TIAINEN,Rovaniemi,Panda YZF Oy,01.05.2019,
3407946-6,30886323,Hang Fu (Sushi Like),Hämeenkatu 3 H12,5800,HYVINKÄÄ,Hyvinkää,Long Fang Oy,01.01.2025,
3486529-9,30889406,Trucks on the beach,noste 28,85100,KALAJOKI,Kalajoki,BT Events Oy,04.06.2026,06.06.2026
2904870-2,30884803,Kino Konepaja,Aleksis Kiven katu 17 (konepajanpasaasi),510,HELSINKI,Helsinki,Whitepoint Digital Oy,08.06.2024,
3264186-5,30886640,Hutikan Baari,Enontie 50,81200,ENO,Joensuu,Hutikan Baari Oy,01.03.2025,28.02.2026
3370497-9,30882811,Tower Wine & Craft Beer  ,Firdonkatu 2 b,520,HELSINKI,Helsinki,Arden Tower Oy,01.01.2024,
3502897-8,30888620,LOVE BERLIN DÖNER,Mariankatu 12,15110,LAHTI,Lahti,Nu-Ke Einstein Oy,15.09.2025,14.09.2026
3532388-9,30889224,Polar Catering,Isoaavantie 7,96320,ROVANIEMI,Rovaniemi,Polar Ravintolat Oy,20.12.2025,
3168491-9,1070111,Ravintola Romano,Läntinen Brahenkatu 4 A,510,HELSINKI,Helsinki,Romano Oy ,21.04.2022,
2991575-7,30883223,Salho Bistro & Café,Tammelankatu 25,33500,TAMPERE,Tampere,Deliciosa Oy,01.11.2023,
3161001-2,30073274,Pistohiekka Sauna,Pistohiekanraitti 33,52200,PUUMALA,Puumala,Pistohiekka Resort Oy,07.06.2022,
2869222-1,1059653,Luckiefun Turku,Skanssinkatu 10,20730,TURKU,Turku,QL SUSHI OY,09.07.2018,
0723831-0,30889129,Tampereen elokuvajuhlat – Tampere Film Festival ry,Finlaysoninkuja 3,33210,TAMPERE,Tampere,Tampereen elokuvajuhlat - Tampere Film Festival ry,04.03.2026,08.03.2026
1339033-5,1004315,Alan's Café,Raatihuoneentori 4,10900,HANKO,Hanko,Strandhugget,01.03.2018,
2179335-3,30888379,Bistro Puulaaki,Lintumäenkatu 3,41310,LEPPÄVESI,Laukaa,Dersa Oy,15.09.2025,
3334488-9,1076784,Boneless Töölö,Ruusulankatu 1 C,260,HELSINKI,Helsinki,Kiitti Teille Oy,08.03.2023,
1495021-8,1038101,Hotel Korpilampi,Korpilammentie 5,2970,ESPOO,Espoo,Oy Korpilampi Ab,15.06.2011,
2961860-5,1063773,Pub Niska,Hovrättsesplanaden 13,65100,VAASA,Vaasa,Vasni Ab,01.03.2019,
2024616-3,30889155,Ravintåla Å,Itäinen rantapromenadi 11,6100,PORVOO,Porvoo,Flair Oy,17.02.2026,17.02.2027
2495467-7,1066774,Lohja Spa & Resort,Ylhäntie 1,9120,KARJALOHJA,Lohja,Kuopion ja Lohjan Kylpylät Oy,01.01.2020,
2311354-2,1040772,Lilla Skärgårdsbageriet,Sommarönranta 19,10600,TAMMISAARI,Raasepori,Lilla Skärgårdsbageriet Öppet bolag,23.03.2012,
3392382-1,30884909,Nurmeksen Kyläbaari,Regattakatu 10 ,75500,NURMES,Nurmes,Nurmeksen Kyläbaarit Oy,07.06.2024,
3239139-2,30881757,Pauls galleria,Enklingevägen 280,22830,ENKLINGE,Kumlinge,Pikaia Ab,31.05.2023,
0164678-6,30028777,Teboil Lapaskangas,Kiviniementie 2,51200,KANGASNIEMI,Kangasniemi,Ikonen Yhtiöt Oy,21.12.2020,
1706458-8,1033950,Teeritupa,Pekanraitti 4 (Teerisuont. 12),700,HELSINKI,Helsinki,Teeritupa,27.01.2010,
3444477-7,30884664,Ravintola El loco,Tammelankatu 25,33500,TAMPERE,Tampere,Loco Partners Oy,01.06.2024,
0873697-9,1064388,0099 John Stenbergin ranta ,John Stenbergin ranta 2,530,HELSINKI,Helsinki,Compass Group Finland Oy,01.04.2019,
2479425-5,1041518,Bistro Venla,Kauppakatu 6,33210,TAMPERE,Tampere,VENLA KAHVILAT OY,15.09.2013,
1963489-8,1040431,Ravintola Huangshan,Puistokuja 2,24800,HALIKKO,Salo,Zhonghui Oy,17.02.2012,
3364071-7,30887412,Jussipub,Urheilupuisto 9,60100,SEINÄJOKI,Seinäjoki,Maila-Jussit Oy,01.05.2025,
3518449-5,30887907,Ravintola BellaRosa,Mäntyviita 6,2110,ESPOO,Espoo,Adanali Oy,15.06.2025,
1837957-3,30050237,Kappeli,Eteläesplanadi 1,130,HELSINKI,Helsinki,HOK-Elanto Liiketoiminta Oy,31.05.2018,
3434471-7,30885965,Oppa Korean BBQ Iso Omena ,Piispansilta 9 A ,2230,ESPOO,Espoo,Aleksin Kulma OY,21.10.2024,
0624455-9,1070144,Ahoska Catering,Keskuskatu 24,23800,LAITILA,Laitila,Ahoska Catering Oy,29.01.2021,
2778409-5,1058812,Viikin monitoimitalon kahvila,Maakaari 3,790,HELSINKI,Helsinki,Viikin Monitoimitalo Oy,01.03.2018,
0828273-5,1770582,Kahvila Suvanto,Siikakoskentie 47,81750,PANKAKOSKI,Lieksa,Ruunaan Matkailu Oy,13.06.2011,
1100566-7,1013092,Stefanien Salonki BIG TITS,Satakunnankatu 30,33210,TAMPERE,Tampere,Stefanien Salonki Ky,28.07.2006,
1054984-9,1028238,Olutravintola Malmgård,Malminkartanonaukio 4,410,HELSINKI,Helsinki,TP Resta Oy,18.04.2008,
2108637-6,1071107,Jokivarren rantakahvila,Sitikkalantie 105,47400,KAUSALA,Iitti,Kaiken maailman tuotannot,28.05.2021,
0181099-6,1273967,Karperö Uf Carpella,Karperövägen 538,65630,KARPERÖ,Mustasaari,Karperö Ungdomsförening Strandlid rf,06.06.2008,
3325763-8,30884306,Pancho Villa Express Kotka,keskuskatu 10,48100,KOTKA,Kotka,ASHIRWAAD OY,16.05.2024,
3410869-3,30883688,Kotipizza Hennala,Rykmentinkatu 1,15700,LAHTI,Lahti,RapRip Oy,01.02.2024,
3175810-5,1070488,Pizzeria da Chicco,Caloniuksenkatu 9 C,100,HELSINKI,Helsinki,Pizzeria da Chicco,16.03.2021,
0909088-2,1173144,Café Merenneito,Matinlahdenranta 3,2230,ESPOO,Espoo,Karen Pub Oy,18.06.2002,
0930206-4,1067769,Ravintola Same Same,Tehtaankatu 25 LH 8,150,HELSINKI,Helsinki,A&S Fam Oy,16.03.2020,
3014647-3,1066140,Pyhän Yrjänän Kerho,Monontie 6,15900,LAHTI,Lahti,Catering Ojala Oy,01.09.2019,
3139272-1,30885945,Ravintola Fellmannia,Kirkkokatu 27,15140,LAHTI,Lahti,Green Lahti Oy,01.11.2024,
1745591-7,1074529,BioRex Redi,Hermannin rantatie 5,580,HELSINKI,Helsinki,Bio Rex Cinemas Oy,08.06.2022,
2871144-5,1066472,Luckiefun's Sushibuffet Tripla,Firdonkatu 2 B 2062,520,HELSINKI,Helsinki,Golden Rainbow Oy,17.10.2019,
0178896-0,1059719,Kauhavan Nuorisoseura,Kauppatie 113,62200,KAUHAVA,Kauhava,Kauhavan Nuorisoseura r.y.,07.03.2018,
2804241-3,1056121,Bistro Gustaf,Mannerheiminkatu 9,6100,PORVOO,Porvoo,Sokeritehtaan Ravintolat Oy,01.03.2017,
1094027-4,30884050,Brahen Kellari,Linnankatu 17,20100,TURKU,Turku,Mar-La Ravintolat Oy,27.03.2024,
2201860-7,30881468,Shooters Bar,Sorinkatu 8,33100,TAMPERE,Tampere,Vinoteca Oy,11.05.2023,
2557328-6,1068386,Villa Elina,Marttilantie 107,16540,MERTIE,Kärkölä,Villa Elina,18.05.2020,
3001643-3,1075785,Intian Helmi,Brahenkatu 14,20100,TURKU,Turku,Intian Helmi Oy,01.11.2022,
1447914-7,1041890,Scandic Kuopio,Satamakatu 1,70100,KUOPIO,Kuopio,Scandic Hotels Oy,01.04.1998,
2483644-3,1063245,Pub Joseph's,Itsenäisyydenkatu 11,33500,TAMPERE,Tampere,MEGAH Promotions Oy,01.01.2019,
2519597-5,30043350,Ravintola Bufferi,Vaittintie 95,33980,PIRKKALA,Pirkkala,Bufferi Oy,20.04.2020,
0940290-3,1876164,Ämmänsaaren työväentalon baari,Voimakatu 5,89600,SUOMUSSALMI,Suomussalmi,Suomussalmen Vasemmisto Ry ,01.03.2018,
3133391-6,1068374,Bambu-Garden Bar,Verkatehtaankatu 8,20100,TURKU,Turku,Ilpoisten Baari Oy,01.06.2020,
2533364-5,1071327,ToriSport Areenan terassi,Kalevankankaantie 5,50120,MIKKELI,Mikkeli,Torisport Oy,11.06.2021,
2033337-1,1037095,Holiday Club Saariselkä,Saariseläntie 7,99830,SAARISELKÄ,Inari,Holiday Club Resorts Oy,01.03.2011,
2315177-6,1057848,Kaakon Golf klubikahvila,Säkäjärventie 204,49900,VIROLAHTI,Virolahti,Kaakon Golf Oy,01.03.2018,
3264251-8,30887509,Storfinnhova Gård,Finnhovantie 163,25860,BJÖRKBODA,Kemiönsaari,MPM Partners Ab,10.05.2025,
1415770-3,1278099,Ylistaron Baari,Kaukolanraitti 53,61400,YLISTARO,Seinäjoki,T:mi Terttu Kulju,07.02.2005,
2936395-6,30881868,Armenian House ravintola,Lönnrotinkatu 27,180,HELSINKI,Helsinki,Armenian Cuisine Oy,05.06.2023,
3517568-7,30887441,Kaffepaussi,Mynämäentie 12 B,21900,YLÄNE,Pöytyä,Yläne Fastfood Oy,06.05.2025,
2971610-9,1066739,Ravintola Brokadi Tripla,Veturitie 11 A,520,HELSINKI,Helsinki,Brokadia Oy,29.10.2019,
2060605-0,30888980,Fun Fun Lunch & Events,Kumitehtaankatu 5,4260,KERAVA,Kerava,Akwa ravintolat Oy,03.11.2025,
3461913-5,30888780,Hermannin pizzeria,vellamonkatu 10,550,HELSINKI,Helsinki,Hermannin Ruoka Pankki avoin yhtiö,25.09.2025,24.09.2026
1559893-0,30060211,Jurtti Pub,Savontie 8,19650,JOUTSA,Joutsa,Tero Seppälä Oy,20.04.2018,
2432067-4,30885274,Meriterassi Carmel,Jätkäsaarenlaituri 1 vastapäätä oleva laituri,220,HELSINKI,Helsinki,Ullanlinnan Traselex Oy,05.07.2024,
2128041-9,30043241,Flavour Studio,Työpajankatu 2 R1 E,580,HELSINKI,Helsinki,Flavour Ventures Oy,20.06.2019,
3464333-8,30885557,Kurikan keilahalli,Laurintie 2,61300,KURIKKA,Kurikka,Heidicon Oy,03.09.2024,
2263145-2,30882543,Karu,Jäppiläntie 891,77570,JÄPPILÄ,Pieksämäki,Jukka Suhonen/Karu,12.08.2023,
2272248-5,1046146,Kolarin Burger & Majat,Muoniontie 2,95900,KOLARI,Kolari,Tmi Kolarin Burger,01.01.2014,
1897413-7,1018100,Ravintola Roy Club,Maakuntakatu 24,96200,ROVANIEMI,Rovaniemi,Kunnes Oy,28.10.2005,
1560741-1,1048527,Honkahovi,Pohjanmaantie 99,38950,HONKAJOKI,Kankaanpää,Lauhatuotanto Oy,01.10.2014,
3210837-4,30883027,Panorama Landscape Hotel & Forest Spa,Tahkomäentie 335,73310,TAHKOVUORI,Kuopio,Panorama Resort Oy,12.10.2023,
2472908-2,1058283,Ravintola Kaari,Savonniemenkatu 6,57100,SAVONLINNA,Savonlinna,Kaakkois-Suomen Ammattikorkeakoulu Oy,11.09.2017,
1067445-5,1009967,m/s Osmo,Kuopion Matkustajasatama,70100,KUOPIO,Kuopio,Koski-Laiva Oy,07.06.2000,
2026469-5,1071033,Kumlinge gästhamn,Remmarhamn,22820,KUMLINGE,Kumlinge,Kumlinge Stugor Ab,28.04.2021,
1811698-4,1015315,Mallun Kuppila,Rokansaari,52200,PUUMALA,Puumala,MALLUN KUPPILA,01.03.2018,
2398869-9,1071086,Wine in the Woods - Aarnituli,Solvallanrinne 3,2820,ESPOO,Espoo,Jotuca Oy,25.05.2021,
